name,Cmax,pos,Ymax,pos,Smax,pos,Smean,D,?,Dmaxcut,Networks-used
TcCLB.508215.3,0.112,54,0.121,11,0.156,5,0.127,0.124,N,0.450,SignalP-noTM
TcCLB.508215.6,0.667,22,0.767,22,0.961,13,0.884,0.830,Y,0.450,SignalP-noTM
TcCLB.508215.9,0.836,18,0.832,18,0.877,7,0.836,0.834,Y,0.450,SignalP-noTM
TcCLB.508217.9,0.114,26,0.109,57,0.127,13,0.103,0.106,N,0.450,SignalP-noTM
TcCLB.508225.20,0.186,31,0.221,31,0.473,28,0.249,0.236,N,0.450,SignalP-noTM
TcCLB.508225.4,0.315,65,0.294,65,0.373,59,0.177,0.247,N,0.500,SignalP-TM
TcCLB.508227.10,0.467,24,0.662,24,0.987,5,0.938,0.811,Y,0.450,SignalP-noTM
TcCLB.508227.20,0.632,25,0.773,25,0.987,6,0.946,0.866,Y,0.450,SignalP-noTM
TcCLB.508227.30,0.672,23,0.803,23,0.991,6,0.959,0.887,Y,0.450,SignalP-noTM
TcCLB.508227.40,0.583,28,0.705,28,0.987,5,0.874,0.796,Y,0.450,SignalP-noTM
TcCLB.508227.51,0.155,36,0.237,20,0.718,14,0.439,0.346,N,0.450,SignalP-noTM
TcCLB.508229.10,0.141,43,0.122,43,0.139,11,0.103,0.112,N,0.450,SignalP-noTM
TcCLB.508229.20,0.228,34,0.197,34,0.408,33,0.158,0.176,N,0.450,SignalP-noTM
TcCLB.508229.30,0.411,25,0.622,25,0.988,6,0.942,0.795,Y,0.450,SignalP-noTM
TcCLB.508229.40,0.220,63,0.259,63,0.447,45,0.191,0.232,N,0.500,SignalP-TM
TcCLB.508229.50,0.229,33,0.262,33,0.729,4,0.388,0.330,N,0.450,SignalP-noTM
TcCLB.508229.60,0.463,64,0.399,64,0.508,46,0.206,0.322,N,0.500,SignalP-TM
TcCLB.508237.18,0.133,36,0.132,25,0.176,24,0.140,0.135,N,0.500,SignalP-TM
TcCLB.508237.9,0.114,23,0.111,23,0.146,18,0.107,0.109,N,0.450,SignalP-noTM
TcCLB.508239.10,0.187,45,0.182,45,0.361,42,0.156,0.168,N,0.450,SignalP-noTM
TcCLB.508239.20,0.277,30,0.205,30,0.257,4,0.162,0.182,N,0.450,SignalP-noTM
TcCLB.508239.30,0.150,59,0.124,59,0.148,13,0.108,0.115,N,0.450,SignalP-noTM
TcCLB.508239.40,0.171,52,0.118,70,0.179,63,0.093,0.108,N,0.500,SignalP-TM
TcCLB.508239.49,0.110,42,0.108,42,0.127,4,0.103,0.106,N,0.450,SignalP-noTM
TcCLB.508241.100,0.119,31,0.128,17,0.163,1,0.136,0.132,N,0.450,SignalP-noTM
TcCLB.508241.10,0.115,23,0.131,23,0.235,3,0.151,0.142,N,0.450,SignalP-noTM
TcCLB.508241.104,0.110,33,0.107,51,0.123,25,0.102,0.104,N,0.450,SignalP-noTM
TcCLB.508241.110,0.214,18,0.381,18,0.761,1,0.654,0.528,Y,0.450,SignalP-noTM
TcCLB.508241.120,0.150,46,0.151,46,0.229,38,0.135,0.142,N,0.450,SignalP-noTM
TcCLB.508241.130,0.121,25,0.184,11,0.384,1,0.255,0.223,N,0.450,SignalP-noTM
TcCLB.508241.140,0.120,35,0.110,12,0.136,8,0.119,0.115,N,0.450,SignalP-noTM
TcCLB.508241.149,0.120,35,0.110,12,0.136,8,0.119,0.115,N,0.450,SignalP-noTM
TcCLB.508241.20,0.113,29,0.109,42,0.143,3,0.106,0.107,N,0.450,SignalP-noTM
TcCLB.508241.30,0.120,28,0.134,11,0.188,1,0.143,0.139,N,0.450,SignalP-noTM
TcCLB.508241.40,0.161,64,0.124,64,0.115,5,0.099,0.110,N,0.450,SignalP-noTM
TcCLB.508241.50,0.831,30,0.886,30,0.988,12,0.938,0.914,Y,0.450,SignalP-noTM
TcCLB.508241.60,0.175,20,0.150,20,0.156,4,0.125,0.137,N,0.450,SignalP-noTM
TcCLB.508241.70,0.137,38,0.122,11,0.200,7,0.149,0.136,N,0.450,SignalP-noTM
TcCLB.508241.80,0.141,16,0.141,16,0.185,1,0.145,0.143,N,0.500,SignalP-TM
TcCLB.508241.90,0.160,19,0.119,19,0.121,44,0.091,0.104,N,0.450,SignalP-noTM
TcCLB.508265.100,0.111,57,0.105,68,0.113,50,0.096,0.100,N,0.450,SignalP-noTM
TcCLB.508265.10,0.124,28,0.148,11,0.291,3,0.217,0.176,N,0.500,SignalP-TM
TcCLB.508265.110,0.108,52,0.108,11,0.131,2,0.115,0.112,N,0.450,SignalP-noTM
TcCLB.508265.30,0.183,35,0.140,35,0.144,34,0.107,0.122,N,0.450,SignalP-noTM
TcCLB.508265.40,0.119,23,0.141,16,0.223,3,0.184,0.164,N,0.450,SignalP-noTM
TcCLB.508265.4,0.111,64,0.125,24,0.235,4,0.151,0.139,N,0.450,SignalP-noTM
TcCLB.508265.44,0.111,22,0.108,22,0.127,3,0.105,0.106,N,0.450,SignalP-noTM
TcCLB.508265.60,0.462,46,0.225,46,0.208,45,0.104,0.160,N,0.450,SignalP-noTM
TcCLB.508265.70,0.113,20,0.115,12,0.131,3,0.122,0.119,N,0.450,SignalP-noTM
TcCLB.508265.80,0.247,18,0.246,18,0.305,1,0.227,0.236,N,0.450,SignalP-noTM
TcCLB.508271.10,0.114,21,0.111,21,0.148,16,0.108,0.109,N,0.450,SignalP-noTM
TcCLB.508271.20,0.109,44,0.113,50,0.131,39,0.105,0.109,N,0.450,SignalP-noTM
TcCLB.508271.30,0.109,27,0.109,55,0.124,8,0.107,0.108,N,0.450,SignalP-noTM
TcCLB.508271.4,0.108,37,0.108,11,0.131,3,0.113,0.111,N,0.450,SignalP-noTM
TcCLB.508271.50,0.112,15,0.108,15,0.116,29,0.100,0.103,N,0.450,SignalP-noTM
TcCLB.508277.100,0.108,35,0.109,51,0.135,35,0.103,0.105,N,0.450,SignalP-noTM
TcCLB.508277.10,0.172,30,0.185,30,0.356,4,0.209,0.198,N,0.450,SignalP-noTM
TcCLB.508277.110,0.115,22,0.202,11,0.508,1,0.251,0.229,N,0.450,SignalP-noTM
TcCLB.508277.120,0.112,48,0.116,11,0.164,2,0.122,0.119,N,0.450,SignalP-noTM
TcCLB.508277.130,0.156,18,0.143,18,0.169,16,0.129,0.137,N,0.500,SignalP-TM
TcCLB.508277.140,0.119,34,0.165,28,0.379,26,0.242,0.207,N,0.450,SignalP-noTM
TcCLB.508277.150,0.116,19,0.129,19,0.211,3,0.140,0.135,N,0.450,SignalP-noTM
TcCLB.508277.160,0.122,34,0.118,12,0.175,2,0.130,0.124,N,0.450,SignalP-noTM
TcCLB.508277.170,0.236,28,0.148,28,0.137,5,0.098,0.121,N,0.450,SignalP-noTM
TcCLB.508277.180,0.116,30,0.133,12,0.179,1,0.142,0.138,N,0.450,SignalP-noTM
TcCLB.508277.190,0.474,26,0.443,26,0.679,18,0.462,0.450,N,0.500,SignalP-TM
TcCLB.508277.200,0.112,29,0.150,12,0.440,3,0.227,0.192,N,0.450,SignalP-noTM
TcCLB.508277.20,0.119,50,0.112,50,0.122,37,0.098,0.105,N,0.450,SignalP-noTM
TcCLB.508277.210,0.611,20,0.570,20,0.651,8,0.531,0.555,Y,0.500,SignalP-TM
TcCLB.508277.220,0.110,62,0.113,13,0.154,4,0.116,0.115,N,0.450,SignalP-noTM
TcCLB.508277.230,0.292,28,0.250,28,0.423,24,0.222,0.235,N,0.450,SignalP-noTM
TcCLB.508277.250,0.241,45,0.186,45,0.231,20,0.148,0.165,N,0.450,SignalP-noTM
TcCLB.508277.260,0.121,21,0.106,51,0.119,40,0.097,0.102,N,0.450,SignalP-noTM
TcCLB.508277.269,0.110,59,0.109,28,0.135,12,0.105,0.107,N,0.450,SignalP-noTM
TcCLB.508277.280,0.168,18,0.249,18,0.682,14,0.375,0.317,N,0.450,SignalP-noTM
TcCLB.508277.290,0.123,12,0.119,12,0.121,14,0.111,0.115,N,0.450,SignalP-noTM
TcCLB.508277.300,0.109,38,0.104,28,0.111,20,0.100,0.102,N,0.450,SignalP-noTM
TcCLB.508277.30,0.120,70,0.108,70,0.124,3,0.100,0.103,N,0.450,SignalP-noTM
TcCLB.508277.310,0.155,24,0.262,24,0.628,19,0.449,0.363,N,0.450,SignalP-noTM
TcCLB.508277.320,0.113,50,0.133,11,0.219,2,0.136,0.135,N,0.450,SignalP-noTM
TcCLB.508277.330,0.132,43,0.118,43,0.171,19,0.110,0.114,N,0.450,SignalP-noTM
TcCLB.508277.340,0.113,40,0.107,18,0.131,2,0.099,0.103,N,0.450,SignalP-noTM
TcCLB.508277.350,0.112,64,0.105,64,0.110,24,0.095,0.100,N,0.450,SignalP-noTM
TcCLB.508277.360,0.108,40,0.114,12,0.137,1,0.109,0.111,N,0.450,SignalP-noTM
TcCLB.508277.370,0.120,30,0.106,30,0.127,24,0.096,0.100,N,0.450,SignalP-noTM
TcCLB.508277.380,0.115,50,0.105,50,0.136,49,0.095,0.100,N,0.450,SignalP-noTM
TcCLB.508277.390,0.178,22,0.137,22,0.137,20,0.104,0.119,N,0.450,SignalP-noTM
TcCLB.508277.40,0.155,41,0.122,41,0.142,1,0.100,0.110,N,0.450,SignalP-noTM
TcCLB.508277.401,0.172,55,0.233,11,0.647,1,0.360,0.302,N,0.450,SignalP-noTM
TcCLB.508277.50,0.163,36,0.179,45,0.389,38,0.203,0.189,N,0.500,SignalP-TM
TcCLB.508277.60,0.113,40,0.123,12,0.207,30,0.130,0.127,N,0.450,SignalP-noTM
TcCLB.508277.65,0.109,39,0.108,12,0.117,1,0.099,0.103,N,0.450,SignalP-noTM
TcCLB.508277.70,0.168,36,0.134,36,0.179,31,0.110,0.121,N,0.450,SignalP-noTM
TcCLB.508277.80,0.114,12,0.120,12,0.224,10,0.143,0.132,N,0.450,SignalP-noTM
TcCLB.508277.90,0.181,23,0.147,23,0.151,16,0.119,0.132,N,0.450,SignalP-noTM
TcCLB.508279.10,0.121,54,0.126,54,0.209,50,0.129,0.127,N,0.450,SignalP-noTM
TcCLB.508281.9,0.305,22,0.278,22,0.320,18,0.251,0.268,N,0.500,SignalP-TM
TcCLB.508283.10,0.300,46,0.254,46,0.491,27,0.270,0.261,N,0.500,SignalP-TM
TcCLB.508283.25,0.353,23,0.405,23,0.615,21,0.465,0.438,N,0.450,SignalP-noTM
TcCLB.508283.40,0.127,66,0.145,66,0.221,45,0.133,0.140,N,0.500,SignalP-TM
TcCLB.508283.60,0.161,19,0.129,19,0.122,12,0.105,0.116,N,0.450,SignalP-noTM
TcCLB.508283.69,0.196,35,0.171,35,0.313,34,0.141,0.159,N,0.500,SignalP-TM
TcCLB.508285.10,0.125,28,0.108,28,0.126,27,0.094,0.100,N,0.450,SignalP-noTM
TcCLB.508285.20,0.110,38,0.130,12,0.214,32,0.158,0.145,N,0.450,SignalP-noTM
TcCLB.508285.30,0.117,26,0.212,11,0.491,1,0.328,0.274,N,0.450,SignalP-noTM
TcCLB.508285.40,0.109,27,0.108,27,0.128,11,0.105,0.106,N,0.450,SignalP-noTM
TcCLB.508285.50,0.112,16,0.126,11,0.179,1,0.147,0.134,N,0.500,SignalP-TM
TcCLB.508285.5,0.115,25,0.105,57,0.122,2,0.098,0.101,N,0.450,SignalP-noTM
TcCLB.508285.60,0.144,65,0.174,64,0.350,45,0.157,0.167,N,0.500,SignalP-TM
TcCLB.508307.100,0.116,20,0.113,20,0.154,52,0.103,0.109,N,0.500,SignalP-TM
TcCLB.508307.10,0.218,48,0.169,18,0.263,2,0.189,0.180,N,0.450,SignalP-noTM
TcCLB.508307.110,0.428,20,0.501,20,0.699,2,0.567,0.537,Y,0.450,SignalP-noTM
TcCLB.508307.120,0.390,21,0.278,21,0.314,12,0.199,0.236,N,0.450,SignalP-noTM
TcCLB.508307.125,0.345,17,0.501,17,0.876,1,0.742,0.597,Y,0.500,SignalP-TM
TcCLB.508307.130,0.111,57,0.120,57,0.199,48,0.109,0.114,N,0.450,SignalP-noTM
TcCLB.508307.134,0.296,22,0.220,22,0.310,6,0.160,0.187,N,0.450,SignalP-noTM
TcCLB.508307.140,0.130,19,0.141,19,0.188,1,0.159,0.148,N,0.500,SignalP-TM
TcCLB.508307.150,0.117,16,0.110,44,0.133,29,0.104,0.107,N,0.450,SignalP-noTM
TcCLB.508307.160,0.110,61,0.105,39,0.112,22,0.101,0.103,N,0.450,SignalP-noTM
TcCLB.508307.170,0.108,32,0.106,11,0.112,24,0.099,0.102,N,0.450,SignalP-noTM
TcCLB.508307.180,0.814,31,0.883,31,0.981,10,0.954,0.921,Y,0.450,SignalP-noTM
TcCLB.508307.184,0.112,22,0.106,12,0.120,1,0.096,0.101,N,0.450,SignalP-noTM
TcCLB.508307.190,0.127,53,0.142,53,0.268,8,0.149,0.146,N,0.450,SignalP-noTM
TcCLB.508307.200,0.110,62,0.123,12,0.172,1,0.134,0.129,N,0.450,SignalP-noTM
TcCLB.508307.20,0.137,17,0.178,17,0.279,3,0.225,0.203,N,0.450,SignalP-noTM
TcCLB.508307.40,0.147,39,0.218,11,0.549,1,0.347,0.288,N,0.450,SignalP-noTM
TcCLB.508307.44,0.132,34,0.120,34,0.171,7,0.117,0.118,N,0.450,SignalP-noTM
TcCLB.508307.50,0.182,28,0.197,11,0.486,4,0.343,0.276,N,0.450,SignalP-noTM
TcCLB.508307.60,0.601,21,0.752,21,0.982,11,0.940,0.853,Y,0.450,SignalP-noTM
TcCLB.508307.70,0.124,38,0.120,38,0.156,15,0.118,0.119,N,0.450,SignalP-noTM
TcCLB.508307.80,0.161,19,0.247,19,0.537,14,0.366,0.312,N,0.450,SignalP-noTM
TcCLB.508307.90,0.568,23,0.585,23,0.783,19,0.601,0.594,Y,0.450,SignalP-noTM
TcCLB.508317.10,0.343,34,0.347,34,0.562,6,0.391,0.365,N,0.500,SignalP-TM
TcCLB.508317.120,0.666,29,0.779,29,0.956,22,0.854,0.819,Y,0.450,SignalP-noTM
TcCLB.508317.129,0.629,29,0.750,29,0.933,15,0.835,0.796,Y,0.450,SignalP-noTM
TcCLB.508317.20,0.125,49,0.110,49,0.108,9,0.097,0.103,N,0.450,SignalP-noTM
TcCLB.508317.30,0.109,57,0.106,57,0.115,54,0.095,0.100,N,0.450,SignalP-noTM
TcCLB.508317.40,0.167,23,0.295,23,0.673,10,0.522,0.418,N,0.450,SignalP-noTM
TcCLB.508317.50,0.203,37,0.184,37,0.238,36,0.141,0.167,N,0.500,SignalP-TM
TcCLB.508317.60,0.323,27,0.282,27,0.545,25,0.254,0.266,N,0.450,SignalP-noTM
TcCLB.508317.70,0.733,25,0.217,25,0.299,1,0.116,0.177,N,0.500,SignalP-TM
TcCLB.508317.80,0.666,29,0.779,29,0.956,22,0.854,0.819,Y,0.450,SignalP-noTM
TcCLB.508321.11,0.107,30,0.108,45,0.142,42,0.102,0.105,N,0.500,SignalP-TM
TcCLB.508321.21,0.107,30,0.108,45,0.142,42,0.102,0.105,N,0.500,SignalP-TM
TcCLB.508321.30,0.161,23,0.156,23,0.169,16,0.151,0.154,N,0.450,SignalP-noTM
TcCLB.508321.40,0.115,25,0.116,25,0.151,23,0.116,0.116,N,0.450,SignalP-noTM
TcCLB.508321.50,0.116,36,0.207,11,0.513,1,0.380,0.276,N,0.500,SignalP-TM
TcCLB.508321.60,0.240,32,0.148,11,0.258,3,0.198,0.168,N,0.500,SignalP-TM
TcCLB.508323.100,0.125,9,0.110,30,0.158,12,0.106,0.108,N,0.450,SignalP-noTM
TcCLB.508323.110,0.110,41,0.108,11,0.130,46,0.104,0.106,N,0.450,SignalP-noTM
TcCLB.508323.120,0.112,33,0.113,12,0.147,31,0.106,0.109,N,0.450,SignalP-noTM
TcCLB.508323.190,0.723,23,0.822,23,0.985,12,0.935,0.883,Y,0.450,SignalP-noTM
TcCLB.508323.199,0.126,55,0.132,11,0.184,1,0.153,0.143,N,0.450,SignalP-noTM
TcCLB.508323.20,0.124,17,0.111,17,0.132,3,0.098,0.104,N,0.450,SignalP-noTM
TcCLB.508323.30,0.110,23,0.127,12,0.183,2,0.132,0.129,N,0.450,SignalP-noTM
TcCLB.508323.40,0.110,59,0.128,11,0.184,2,0.137,0.133,N,0.450,SignalP-noTM
TcCLB.508323.50,0.132,18,0.143,18,0.258,7,0.161,0.153,N,0.450,SignalP-noTM
TcCLB.508323.60,0.116,27,0.106,27,0.114,29,0.096,0.101,N,0.450,SignalP-noTM
TcCLB.508323.70,0.116,27,0.106,27,0.114,29,0.096,0.101,N,0.450,SignalP-noTM
TcCLB.508323.80,0.126,65,0.110,50,0.140,46,0.103,0.107,N,0.500,SignalP-TM
TcCLB.508323.84,0.142,18,0.113,18,0.123,40,0.092,0.102,N,0.450,SignalP-noTM
TcCLB.508323.90,0.118,31,0.139,12,0.210,2,0.159,0.150,N,0.450,SignalP-noTM
TcCLB.508323.9,0.220,17,0.171,17,0.162,2,0.123,0.145,N,0.450,SignalP-noTM
TcCLB.508323.94,0.118,14,0.117,14,0.138,4,0.112,0.114,N,0.450,SignalP-noTM
TcCLB.508325.101,0.156,60,0.112,21,0.170,11,0.109,0.110,N,0.500,SignalP-TM
TcCLB.508325.110,0.178,26,0.132,26,0.126,25,0.098,0.114,N,0.450,SignalP-noTM
TcCLB.508325.130,0.179,18,0.198,18,0.317,2,0.192,0.194,N,0.450,SignalP-noTM
TcCLB.508325.150,0.269,22,0.263,22,0.370,5,0.254,0.258,N,0.450,SignalP-noTM
TcCLB.508325.160,0.161,28,0.323,28,0.851,1,0.682,0.517,Y,0.450,SignalP-noTM
TcCLB.508325.180,0.109,49,0.107,49,0.122,41,0.092,0.099,N,0.450,SignalP-noTM
TcCLB.508325.20,0.141,16,0.142,16,0.198,13,0.142,0.142,N,0.450,SignalP-noTM
TcCLB.508325.220,0.305,27,0.266,27,0.464,15,0.235,0.249,N,0.450,SignalP-noTM
TcCLB.508325.230,0.611,65,0.393,65,0.466,46,0.177,0.307,N,0.500,SignalP-TM
TcCLB.508325.250,0.120,61,0.138,52,0.278,45,0.132,0.135,N,0.500,SignalP-TM
TcCLB.508325.25,0.373,22,0.342,22,0.526,20,0.314,0.331,N,0.500,SignalP-TM
TcCLB.508325.270,0.115,29,0.112,44,0.165,24,0.109,0.110,N,0.450,SignalP-noTM
TcCLB.508325.290,0.209,18,0.169,18,0.176,14,0.140,0.154,N,0.450,SignalP-noTM
TcCLB.508325.300,0.188,26,0.134,26,0.123,25,0.096,0.113,N,0.450,SignalP-noTM
TcCLB.508325.30,0.404,46,0.292,46,0.526,18,0.270,0.283,N,0.500,SignalP-TM
TcCLB.508325.310,0.146,28,0.250,23,0.576,12,0.449,0.357,N,0.450,SignalP-noTM
TcCLB.508325.320,0.139,26,0.180,11,0.385,2,0.259,0.223,N,0.450,SignalP-noTM
TcCLB.508325.340,0.605,22,0.435,22,0.467,5,0.310,0.367,N,0.450,SignalP-noTM
TcCLB.508325.60,0.109,41,0.110,41,0.121,24,0.104,0.107,N,0.450,SignalP-noTM
TcCLB.508325.80,0.230,18,0.202,55,0.445,50,0.189,0.197,N,0.500,SignalP-TM
TcCLB.508325.90,0.228,47,0.328,19,0.766,16,0.492,0.417,N,0.450,SignalP-noTM
TcCLB.508341.10,0.110,26,0.108,46,0.117,40,0.102,0.105,N,0.450,SignalP-noTM
TcCLB.508343.10,0.113,16,0.117,11,0.155,1,0.113,0.115,N,0.450,SignalP-noTM
TcCLB.508345.9,0.109,23,0.103,13,0.109,50,0.097,0.100,N,0.450,SignalP-noTM
TcCLB.508347.100,0.114,16,0.117,16,0.137,15,0.119,0.118,N,0.450,SignalP-noTM
TcCLB.508347.10,0.115,51,0.125,51,0.187,50,0.115,0.119,N,0.450,SignalP-noTM
TcCLB.508347.110,0.126,24,0.152,12,0.320,4,0.218,0.187,N,0.450,SignalP-noTM
TcCLB.508347.120,0.135,19,0.117,19,0.120,29,0.103,0.110,N,0.450,SignalP-noTM
TcCLB.508347.130,0.119,56,0.107,56,0.123,45,0.096,0.101,N,0.450,SignalP-noTM
TcCLB.508347.140,0.130,41,0.136,11,0.227,3,0.178,0.153,N,0.500,SignalP-TM
TcCLB.508347.150,0.110,25,0.108,25,0.113,20,0.106,0.107,N,0.450,SignalP-noTM
TcCLB.508347.159,0.124,32,0.111,32,0.152,31,0.103,0.107,N,0.450,SignalP-noTM
TcCLB.508347.20,0.211,19,0.419,19,0.891,5,0.824,0.638,Y,0.450,SignalP-noTM
TcCLB.508347.24,0.113,33,0.116,11,0.144,1,0.115,0.115,N,0.450,SignalP-noTM
TcCLB.508347.30,0.131,36,0.133,36,0.385,34,0.134,0.133,N,0.450,SignalP-noTM
TcCLB.508347.40,0.114,46,0.125,11,0.185,3,0.147,0.137,N,0.450,SignalP-noTM
TcCLB.508347.50,0.143,16,0.198,16,0.521,1,0.290,0.235,N,0.500,SignalP-TM
TcCLB.508347.60,0.331,42,0.162,11,0.359,3,0.262,0.202,N,0.500,SignalP-TM
TcCLB.508347.70,0.195,21,0.241,21,0.435,3,0.327,0.276,N,0.500,SignalP-TM
TcCLB.508347.80,0.127,29,0.175,12,0.354,1,0.210,0.194,N,0.450,SignalP-noTM
TcCLB.508347.90,0.123,37,0.113,12,0.132,1,0.107,0.110,N,0.450,SignalP-noTM
TcCLB.508357.100,0.109,19,0.103,19,0.111,15,0.099,0.101,N,0.450,SignalP-noTM
TcCLB.508357.20,0.139,22,0.133,22,0.164,18,0.128,0.130,N,0.450,SignalP-noTM
TcCLB.508357.23,0.108,65,0.108,11,0.128,1,0.100,0.104,N,0.450,SignalP-noTM
TcCLB.508357.26,0.537,18,0.432,18,0.576,16,0.318,0.370,N,0.450,SignalP-noTM
TcCLB.508357.30,0.111,37,0.109,19,0.138,12,0.112,0.111,N,0.450,SignalP-noTM
TcCLB.508357.40,0.111,55,0.107,55,0.112,46,0.095,0.101,N,0.450,SignalP-noTM
TcCLB.508357.80,0.537,17,0.447,17,0.453,1,0.379,0.420,N,0.500,SignalP-TM
TcCLB.508357.90,0.113,30,0.116,30,0.151,13,0.115,0.116,N,0.450,SignalP-noTM
TcCLB.508357.9,0.111,16,0.131,12,0.197,1,0.126,0.128,N,0.450,SignalP-noTM
TcCLB.508367.20,0.226,32,0.325,32,0.689,31,0.355,0.337,N,0.500,SignalP-TM
TcCLB.508367.50,0.115,18,0.136,59,0.248,47,0.141,0.139,N,0.450,SignalP-noTM
TcCLB.508367.70,0.582,21,0.750,21,0.990,14,0.970,0.869,Y,0.450,SignalP-noTM
TcCLB.508369.10,0.194,42,0.162,11,0.296,1,0.226,0.197,N,0.450,SignalP-noTM
TcCLB.508369.20,0.130,47,0.119,26,0.129,5,0.110,0.114,N,0.450,SignalP-noTM
TcCLB.508369.40,0.383,19,0.455,19,0.663,7,0.544,0.491,N,0.500,SignalP-TM
TcCLB.508369.50,0.111,49,0.110,49,0.128,39,0.098,0.104,N,0.450,SignalP-noTM
TcCLB.508371.10,0.121,18,0.133,18,0.196,10,0.151,0.143,N,0.450,SignalP-noTM
TcCLB.508373.10,0.113,28,0.102,61,0.109,40,0.094,0.098,N,0.450,SignalP-noTM
TcCLB.508373.20,0.113,68,0.112,12,0.125,1,0.111,0.111,N,0.450,SignalP-noTM
TcCLB.508373.29,0.149,33,0.150,33,0.288,29,0.152,0.151,N,0.450,SignalP-noTM
TcCLB.508375.10,0.357,27,0.591,27,0.995,18,0.978,0.800,Y,0.450,SignalP-noTM
TcCLB.508375.20,0.233,64,0.307,64,0.680,45,0.239,0.280,N,0.500,SignalP-TM
TcCLB.508375.30,0.150,43,0.130,43,0.147,42,0.108,0.118,N,0.450,SignalP-noTM
TcCLB.508375.50,0.261,15,0.301,15,0.439,14,0.383,0.345,N,0.450,SignalP-noTM
TcCLB.508375.5,0.123,54,0.158,54,0.298,50,0.167,0.162,N,0.450,SignalP-noTM
TcCLB.508375.60,0.183,22,0.343,22,0.756,5,0.643,0.505,Y,0.450,SignalP-noTM
TcCLB.508375.70,0.127,12,0.118,12,0.164,10,0.115,0.117,N,0.450,SignalP-noTM
TcCLB.508375.80,0.135,22,0.150,22,0.261,1,0.162,0.157,N,0.450,SignalP-noTM
TcCLB.508375.89,0.159,17,0.232,17,0.482,12,0.324,0.282,N,0.450,SignalP-noTM
TcCLB.508377.9,0.122,34,0.129,12,0.241,2,0.151,0.141,N,0.450,SignalP-noTM
TcCLB.508379.10,0.120,47,0.151,12,0.293,1,0.136,0.143,N,0.450,SignalP-noTM
TcCLB.508379.20,0.110,63,0.110,12,0.123,1,0.109,0.110,N,0.450,SignalP-noTM
TcCLB.508379.29,0.124,51,0.171,19,0.477,7,0.282,0.231,N,0.450,SignalP-noTM
TcCLB.508381.20,0.308,26,0.247,26,0.346,3,0.213,0.229,N,0.450,SignalP-noTM
TcCLB.508381.40,0.117,25,0.104,58,0.120,49,0.096,0.099,N,0.450,SignalP-noTM
TcCLB.508383.10,0.116,34,0.104,34,0.115,31,0.095,0.099,N,0.450,SignalP-noTM
TcCLB.508385.10,0.131,26,0.118,26,0.126,24,0.107,0.112,N,0.450,SignalP-noTM
TcCLB.508385.20,0.207,34,0.159,34,0.290,33,0.132,0.144,N,0.450,SignalP-noTM
TcCLB.508385.30,0.130,53,0.134,14,0.238,50,0.151,0.143,N,0.450,SignalP-noTM
TcCLB.508385.40,0.110,59,0.110,41,0.124,20,0.102,0.106,N,0.450,SignalP-noTM
TcCLB.508385.50,0.129,46,0.111,46,0.117,45,0.097,0.103,N,0.450,SignalP-noTM
TcCLB.508385.60,0.116,27,0.115,19,0.149,17,0.115,0.115,N,0.450,SignalP-noTM
TcCLB.508387.100,0.217,27,0.235,27,0.363,19,0.262,0.245,N,0.500,SignalP-TM
TcCLB.508387.10,0.362,22,0.281,22,0.399,18,0.219,0.247,N,0.450,SignalP-noTM
TcCLB.508387.110,0.110,29,0.101,70,0.107,56,0.093,0.097,N,0.450,SignalP-noTM
TcCLB.508387.120,0.136,54,0.104,31,0.117,61,0.093,0.099,N,0.500,SignalP-TM
TcCLB.508387.130,0.367,19,0.242,19,0.221,2,0.155,0.195,N,0.450,SignalP-noTM
TcCLB.508387.140,0.303,48,0.355,48,0.618,46,0.238,0.309,N,0.500,SignalP-TM
TcCLB.508387.150,0.678,36,0.447,36,0.727,2,0.398,0.427,N,0.500,SignalP-TM
TcCLB.508387.160,0.167,29,0.125,29,0.126,46,0.094,0.109,N,0.450,SignalP-noTM
TcCLB.508387.170,0.134,29,0.140,12,0.224,1,0.155,0.148,N,0.450,SignalP-noTM
TcCLB.508387.20,0.119,25,0.154,13,0.371,5,0.237,0.199,N,0.450,SignalP-noTM
TcCLB.508387.30,0.108,24,0.106,54,0.121,23,0.103,0.104,N,0.450,SignalP-noTM
TcCLB.508387.40,0.132,27,0.152,11,0.380,26,0.196,0.176,N,0.450,SignalP-noTM
TcCLB.508387.50,0.140,18,0.124,18,0.130,1,0.103,0.113,N,0.450,SignalP-noTM
TcCLB.508387.60,0.205,27,0.161,27,0.189,11,0.128,0.143,N,0.450,SignalP-noTM
TcCLB.508387.70,0.139,29,0.183,11,0.406,1,0.241,0.215,N,0.450,SignalP-noTM
TcCLB.508387.80,0.401,28,0.488,28,0.687,14,0.560,0.517,Y,0.500,SignalP-TM
TcCLB.508387.90,0.129,40,0.117,40,0.125,39,0.101,0.108,N,0.450,SignalP-noTM
TcCLB.508389.100,0.714,28,0.818,28,0.991,7,0.943,0.885,Y,0.450,SignalP-noTM
TcCLB.508389.10,0.108,48,0.103,29,0.112,10,0.099,0.101,N,0.450,SignalP-noTM
TcCLB.508389.114,0.484,24,0.681,24,0.994,6,0.959,0.831,Y,0.450,SignalP-noTM
TcCLB.508389.130,0.897,28,0.890,28,0.990,6,0.900,0.895,Y,0.450,SignalP-noTM
