gene_id	gene_name	enc	cai
TcCLB.508165.420	mucin-associated surface protein (MASP), putative	52.048	0.434
TcCLB.508165.430	trans-sialidase, putative	51.067	0.625
TcCLB.508165.50	mucin-associated surface protein (MASP), putative	53.595	0.499
TcCLB.508165.80	hypothetical protein, conserved	51.168	0.629
TcCLB.508167.10	mucin-associated surface protein (MASP, pseudogene), putative	50.866	0.505
TcCLB.508169.100	hypothetical protein, conserved	55.427	0.545
TcCLB.508169.120	hypothetical protein, conserved	57.92	0.587
TcCLB.508169.20	elongation factor 2, putative	36.829	0.817
TcCLB.508169.30	hypothetical protein, conserved	59.3	0.576
TcCLB.508169.40	mitochondrial inner membrane signal peptidase, putative,serine peptidase clan SF, family S26B, putative	49.62	0.598
TcCLB.508169.50	hypothetical protein, conserved	56.32	0.573
TcCLB.508169.60	dolicholphosphate-mannose synthase, putative (DPMS)	54.186	0.6
TcCLB.508169.80	hypothetical protein, conserved	50.787	0.519
TcCLB.508169.90	eukaryotic translation initiation factor 3 subunit L, putative	57.591	0.583
TcCLB.508179.30	hypothetical protein, conserved	55.211	0.546
TcCLB.508179.40	hypothetical protein, conserved	56.016	0.564
TcCLB.508179.50	hypothetical protein, conserved	52.505	0.552
TcCLB.508179.60	protein kinase, putative	57.99	0.507
TcCLB.508179.70	GPR1/FUN34/yaaH family, putative	52.814	0.602
TcCLB.508181.10	hypothetical protein, conserved	54.185	0.569
TcCLB.508181.110	hypothetical protein, conserved	54.756	0.565
TcCLB.508181.120	hypothetical protein, conserved	57.345	0.529
TcCLB.508181.124	hypothetical protein, conserved	58.805	0.528
TcCLB.508181.130	peter pan protein, putative	52.852	0.611
TcCLB.508181.140	inorganic pyrophosphatase, putative	57.141	0.622
TcCLB.508181.20	6-phosphofructo-2-kinase/fructose-2,6-biphosphatase, putative	55.761	0.537
TcCLB.508181.30	hypothetical protein, conserved	56.866	0.532
TcCLB.508181.40	aminoalcohol phosphotransferase, putative	56.798	0.533
TcCLB.508181.50	hypothetical protein, conserved	55.235	0.58
TcCLB.508181.60	hypothetical protein, conserved	55.528	0.564
TcCLB.508181.70	hypothetical protein, conserved	56.678	0.509
TcCLB.508181.80	hypothetical protein, conserved	55.229	0.539
TcCLB.508183.10	ubiquinone biosynthesis protein COQ7 homolog, putative	60.131	0.499
TcCLB.508185.10	enoyl-CoA hydratase, mitochondrial precursor, putative	59.447	0.597
TcCLB.508201.30	mucin-associated surface protein (MASP), putative	59.28	0.55
TcCLB.508201.40	mucin TcMUCII, putative	53.022	0.611
TcCLB.508205.10	hypothetical protein, conserved	50.848	0.621
TcCLB.508205.20	nucleolar RNA helicase II, putative	51.592	0.642
TcCLB.508205.30	protein kinase, putative	52.386	0.651
TcCLB.508207.100	60S ribosomal protein L7, putative	43.184	0.796
TcCLB.508207.110	60S ribosomal protein L7, putative	42.429	0.795
TcCLB.508207.120	hypothetical protein, conserved	59.061	0.61
TcCLB.508207.130	hypothetical protein, conserved	52.78	0.589
TcCLB.508207.135	hypothetical protein, conserved	57.551	0.561
TcCLB.508207.140	hypothetical protein, conserved	58.629	0.544
TcCLB.508207.150	silent information regulator 2, putative (SIR2RP1)	56.297	0.571
TcCLB.508207.160	hypothetical protein, conserved	50.527	0.561
TcCLB.508207.170	hypothetical protein	58.037	0.541
TcCLB.508207.190	hypothetical protein, conserved	55.321	0.553
TcCLB.508207.194	hypothetical protein, conserved	56.266	0.563
TcCLB.508207.20	protein kinase, putative	56.255	0.51
TcCLB.508207.200	small GTP-binding protein, putative	54.578	0.571
TcCLB.508207.220	hypothetical protein, conserved	50.477	0.61
TcCLB.508207.230	6-phosphofructo-2-kinase/fructose-2,6-biphosphatase, putative	54.255	0.578
TcCLB.508207.240	C-1-tetrahydrofolate synthase, cytoplasmic, putative	54.199	0.584
TcCLB.508207.250	mitotic cyclin, putative	55.629	0.579
TcCLB.508207.260	hypothetical protein, conserved	55.024	0.582
TcCLB.508207.270	hypothetical protein, conserved	53.568	0.592
TcCLB.508207.279	hypothetical protein, conserved	59.659	0.527
TcCLB.508207.40	hypothetical protein, conserved	61.0	0.512
TcCLB.508207.45	hypothetical protein, conserved	57.662	0.535
TcCLB.508207.50	hypothetical protein	58.503	0.531
TcCLB.508207.60	hypothetical protein, conserved	57.763	0.554
TcCLB.508207.64	hypothetical protein, conserved	58.511	0.567
TcCLB.508207.70	Adenine phosphoribosyltransferase, putative	58.279	0.621
TcCLB.508207.74	Adenine phosphoribosyltransferase, putative	49.785	0.558
TcCLB.508207.80	hypothetical protein, conserved	56.063	0.548
TcCLB.508207.90	hypothetical protein, conserved	58.124	0.505
TcCLB.508209.10	hypothetical protein, conserved (pseudogene)	54.228	0.54
TcCLB.508209.110	hypothetical protein, conserved	56.234	0.603
TcCLB.508209.130	hypothetical protein, conserved	54.929	0.565
TcCLB.508209.140	protein disulfide isomerase, putative	53.735	0.623
TcCLB.508209.150	hypothetical protein, conserved	54.009	0.573
TcCLB.508209.159	hypothetical protein, conserved	54.038	0.629
TcCLB.508209.20	hypothetical protein, conserved	53.276	0.539
TcCLB.508209.30	hypothetical protein, conserved	57.481	0.547
TcCLB.508209.39	hypothetical protein, conserved	54.529	0.523
TcCLB.508209.60	spliced leader RNA PSE-promoter transcription factor, putative	53.316	0.533
TcCLB.508209.70	hypothetical protein, conserved	53.311	0.584
TcCLB.508209.80	hypothetical protein, conserved	54.31	0.57
TcCLB.508209.94	hypothetical protein	55.402	0.545
TcCLB.508211.10	oxysterol-binding protein, putative	57.735	0.539
TcCLB.508211.19	hypothetical protein, conserved	60.095	0.616
TcCLB.508211.30	sphingosine kinase A, B, putative	57.123	0.534
TcCLB.508211.40	hypothetical protein, conserved	55.204	0.568
TcCLB.508211.50	hypothetical protein, conserved	56.524	0.535
TcCLB.508211.60	hypothetical protein, conserved	54.516	0.507
TcCLB.508211.70	hypothetical protein, conserved	55.8	0.54
TcCLB.508213.30	hypothetical protein	60.402	0.555
TcCLB.508213.40	hypothetical protein, conserved	58.017	0.533
TcCLB.508215.10	hypothetical protein, conserved	52.746	0.457
TcCLB.508215.6	hypothetical protein, conserved	58.84	0.518
TcCLB.508215.9	protein kinase C substrate protein, heavy chain, putative	54.317	0.483
TcCLB.508227.20	mucin-associated surface protein (MASP), putative	55.828	0.503
TcCLB.508227.30	mucin TcMUCII, putative	46.161	0.625
TcCLB.508227.40	mucin-associated surface protein (MASP), putative	52.883	0.421
TcCLB.508229.10	trans-sialidase, putative	50.239	0.631
TcCLB.508229.20	hypothetical protein	52.517	0.61
TcCLB.508229.30	mucin-associated surface protein (MASP), putative	56.653	0.505
TcCLB.508229.40	trans-sialidase, Group V, putative	52.784	0.59
TcCLB.508229.60	trans-sialidase, Group VII, putative	55.529	0.593
TcCLB.508237.18	SNF2 DNA repair protein, putative	57.531	0.556
TcCLB.508239.10	origin recognition complex subunit 1 (ORC1), putative,cell division cycle 6 (CDC6), putative	51.023	0.456
TcCLB.508239.20	hypothetical protein, conserved	57.303	0.505
TcCLB.508239.30	neurobeachin/beige-like protein, putative	57.076	0.525
TcCLB.508239.40	palmitoyl acyltransferase 8, putative	55.545	0.606
TcCLB.508241.10	glycerol-3-phosphate dehydrogenase, putative	52.623	0.592
TcCLB.508241.100	hypothetical protein	53.653	0.599
TcCLB.508241.104	hypothetical protein, conserved	61.0	0.559
TcCLB.508241.110	hypothetical protein, conserved	59.237	0.579
TcCLB.508241.120	rrp44p homologue, putative	53.895	0.608
TcCLB.508241.130	hypothetical protein, conserved	56.475	0.568
TcCLB.508241.140	cystathionine beta-synthase, putative,cysteine synthase,serine sulfhydrylase (CBS)	48.841	0.663
TcCLB.508241.20	hypothetical protein, conserved	54.501	0.603
TcCLB.508241.30	hypothetical protein, conserved	57.055	0.546
TcCLB.508241.40	hypothetical protein	57.983	0.591
TcCLB.508241.50	surface protease GP63, putative	59.002	0.559
TcCLB.508241.60	phosphoadenosine phosphosulfate reductase-like protein, putative	57.54	0.538
TcCLB.508241.80	hypothetical protein, conserved	56.502	0.579
TcCLB.508241.90	hypothetical protein, conserved	56.401	0.595
TcCLB.508265.10	glutathione-S-transferase/glutaredoxin, putative	55.802	0.556
TcCLB.508265.100	hypothetical protein, conserved	54.339	0.518
TcCLB.508265.110	hypothetical protein, conserved	55.365	0.576
TcCLB.508265.30	hypothetical protein	57.9	0.539
TcCLB.508265.40	hypothetical protein, conserved	53.276	0.558
TcCLB.508265.70	hypothetical protein, conserved	57.006	0.582
TcCLB.508265.80	hypothetical protein	56.374	0.538
TcCLB.508271.10	phenylalanyl-tRNA synthetase, putative	57.102	0.602
TcCLB.508271.20	hypothetical protein, conserved	57.762	0.574
TcCLB.508271.30	hypothetical protein, conserved	57.151	0.579
TcCLB.508271.50	hypothetical protein	56.981	0.545
TcCLB.508277.10	condensin subunit 1, putative	52.283	0.468
TcCLB.508277.100	cAMP specific phosphodiesterase, putative	49.771	0.648
TcCLB.508277.110	cAMP specific phosphodiesterase, putative	51.827	0.649
TcCLB.508277.140	phosphomevalonate kinase protein, putative	56.379	0.598
TcCLB.508277.150	proliferative cell nuclear antigen (PCNA), putative	49.732	0.714
TcCLB.508277.160	glutaminyl-tRNA synthetase, putative	51.125	0.648
TcCLB.508277.180	mismatch repair protein MSH3, putative	55.1	0.585
TcCLB.508277.190	hypothetical protein, conserved	54.688	0.585
TcCLB.508277.20	protein kinase, putative	55.722	0.522
TcCLB.508277.200	hypothetical protein, conserved	49.622	0.64
TcCLB.508277.210	hypothetical protein, conserved	52.689	0.579
TcCLB.508277.220	hypothetical protein	53.667	0.604
TcCLB.508277.230	nucleolar RNA binding protein, putative	48.755	0.652
TcCLB.508277.250	hypothetical protein, conserved	53.691	0.626
TcCLB.508277.260	actin-related protein 3, putative	54.307	0.641
TcCLB.508277.269	hypothetical protein, conserved (pseudogene)	61.0	0.558
TcCLB.508277.280	hypothetical protein	53.286	0.564
TcCLB.508277.290	hypothetical protein, conserved	54.923	0.57
TcCLB.508277.30	hypothetical protein, conserved	58.488	0.489
TcCLB.508277.300	hypothetical protein, conserved	48.366	0.551
TcCLB.508277.310	hypothetical protein	52.543	0.622
TcCLB.508277.320	hypothetical protein, conserved	47.787	0.701
TcCLB.508277.330	actin-like protein, putative	53.712	0.601
TcCLB.508277.340	hypothetical protein, conserved	54.884	0.586
TcCLB.508277.350	cation transporter, putative	54.75	0.611
TcCLB.508277.360	ubiquitin hydrolase, putative,cysteine peptidase, Clan CA, family C19, putative	54.832	0.562
TcCLB.508277.370	mitochondrial DNA topoisomerase II, putative	54.039	0.602
TcCLB.508277.380	hypothetical protein, conserved	57.105	0.527
TcCLB.508277.390	hypothetical protein, conserved	56.681	0.584
TcCLB.508277.40	hypothetical protein, conserved	55.051	0.532
TcCLB.508277.50	presenilin-like aspartic peptidase, putative,presenilin-like aspartic peptidase, clan AD, family A22A, putative	56.703	0.567
TcCLB.508277.60	hypothetical protein, conserved	56.463	0.574
TcCLB.508277.80	hypothetical protein, conserved	58.89	0.568
TcCLB.508277.90	hypothetical protein, conserved	59.372	0.573
TcCLB.508283.10	dispersed gene family protein 1 (DGF-1), putative	38.793	0.757
TcCLB.508285.10	retrotransposon hot spot (RHS) protein, putative	60.439	0.549
TcCLB.508285.30	ATP-dependent DEAD/H RNA helicase (pseudogene), putative	59.823	0.523
TcCLB.508285.5	trans-sialidase (pseudogene), putative	59.608	0.51
TcCLB.508285.60	trans-sialidase, Group II, putative	54.333	0.603
TcCLB.508307.10	hypothetical protein, conserved	59.103	0.537
TcCLB.508307.110	hypothetical protein, conserved	58.223	0.528
TcCLB.508307.120	hypothetical protein, conserved	57.175	0.531
TcCLB.508307.130	hypothetical protein, conserved	55.005	0.59
TcCLB.508307.134	hypothetical protein, conserved	57.541	0.549
TcCLB.508307.140	hypothetical protein, conserved	57.041	0.546
TcCLB.508307.160	hypothetical protein, conserved	54.655	0.573
TcCLB.508307.170	60S acidic ribosomal protein, putative	49.756	0.7
TcCLB.508307.180	hypothetical protein, conserved	56.356	0.584
TcCLB.508307.190	hypothetical protein, conserved	57.776	0.521
TcCLB.508307.20	hypothetical protein, conserved	57.229	0.516
TcCLB.508307.200	hypothetical protein, conserved	47.699	0.602
TcCLB.508307.40	hypothetical protein, conserved	56.713	0.537
TcCLB.508307.44	hypothetical protein, conserved	55.94	0.569
TcCLB.508307.50	hypothetical protein, conserved	57.795	0.536
TcCLB.508307.60	hypothetical protein, conserved	56.074	0.539
TcCLB.508307.70	hypothetical protein, conserved	60.552	0.573
TcCLB.508307.80	mitochondrial RNA binding complex 1 subunit, putative	54.447	0.59
TcCLB.508307.90	hypothetical protein, conserved	56.561	0.559
TcCLB.508317.10	cysteine proteinase, putative	58.642	0.563
TcCLB.508317.120	mannosyl-oligosaccharide 1,2-alpha-mannosidase IB, putative	50.625	0.66
TcCLB.508317.20	hypothetical protein, conserved	58.698	0.487
TcCLB.508317.30	hypothetical protein	55.072	0.448
TcCLB.508317.40	hypothetical protein, conserved	54.439	0.438
TcCLB.508317.50	ammonium transporter, putative	52.137	0.492
TcCLB.508317.60	hypothetical protein, conserved	55.037	0.448
TcCLB.508317.70	hypothetical protein	56.216	0.493
TcCLB.508317.80	mannosyl-oligosaccharide 1,2-alpha-mannosidase IB, putative	50.517	0.653
TcCLB.508321.40	hypothetical protein, conserved	54.346	0.588
TcCLB.508321.50	hypothetical protein, conserved	52.971	0.607
TcCLB.508321.60	hypothetical protein, conserved	54.78	0.593
TcCLB.508323.100	I/6 autoantigen, putative	47.492	0.521
TcCLB.508323.110	hypothetical protein, conserved	49.943	0.466
TcCLB.508323.120	hypothetical protein, conserved	56.11	0.498
TcCLB.508323.190	serine/threonine protein phosphatase, putative	51.792	0.482
TcCLB.508323.20	hypothetical protein, conserved	49.268	0.61
TcCLB.508323.30	hypothetical protein, conserved,mak-16-like RNA binding protein, putative	56.373	0.614
TcCLB.508323.40	hypothetical protein, conserved	54.866	0.578
TcCLB.508323.50	hypothetical protein, conserved	56.795	0.57
TcCLB.508323.80	aquaporin, putative	61.0	0.591
TcCLB.508323.90	hypothetical protein, conserved	57.229	0.503
TcCLB.508323.94	cyclophilin, putative,PPIase, putative,rotamase, putative,peptidyl-prolyl cis-trans isomerase, putative	58.772	0.485
TcCLB.508325.130	protein kinase, putative	55.594	0.506
TcCLB.508325.160	retrotransposon hot spot (RHS) protein, putative	57.733	0.539
TcCLB.508325.220	beta galactofuranosyl glycosyltransferase (pseudogene), putative	54.041	0.588
TcCLB.508325.230	trans-sialidase, Group IV, putative	47.174	0.573
TcCLB.508325.250	trans-sialidase (pseudogene), putative	53.393	0.612
TcCLB.508325.290	trans-sialidase (pseudogene), putative	53.848	0.565
TcCLB.508325.30	dispersed gene family protein 1 (DGF-1), putative	40.044	0.747
TcCLB.508325.320	protein kinase, putative	56.355	0.506
TcCLB.508325.60	retrotransposon hot spot (RHS) protein, putative	55.705	0.541
TcCLB.508325.80	trans-sialidase (pseudogene), putative	53.657	0.593
TcCLB.508341.10	mucin-associated surface protein (MASP), putative	55.834	0.541
TcCLB.508343.10	trans-sialidase, putative	38.935	0.695
TcCLB.508347.10	hypothetical protein, conserved	51.815	0.636
TcCLB.508347.100	hypothetical protein, conserved	52.913	0.623
TcCLB.508347.110	hypothetical protein, conserved	54.367	0.582
TcCLB.508347.120	hypothetical protein, conserved	53.662	0.577
TcCLB.508347.130	deoxyhypusine hydroxylase, putative	52.42	0.667
TcCLB.508347.140	hypothetical protein, conserved	54.212	0.64
TcCLB.508347.150	hypothetical protein, conserved	56.863	0.569
TcCLB.508347.20	O-6 methyl-guanine alkyl transferase, putative	51.388	0.613
TcCLB.508347.24	hypothetical protein, conserved	52.279	0.621
TcCLB.508347.30	hypothetical protein, conserved	55.552	0.578
TcCLB.508347.40	hypothetical protein, conserved	56.603	0.534
TcCLB.508347.50	hypothetical protein, conserved	57.31	0.572
TcCLB.508347.60	hypothetical protein, conserved	55.689	0.599
TcCLB.508347.70	engulfment and cell motility domain 2, putative	52.105	0.658
TcCLB.508347.80	hypothetical protein, conserved	55.085	0.604
TcCLB.508347.90	hypothetical protein, conserved	56.651	0.553
TcCLB.508357.100	hypothetical protein, conserved	57.811	0.562
TcCLB.508357.20	hypothetical protein, conserved	54.63	0.505
TcCLB.508357.23	hypothetical protein, conserved	51.635	0.488
TcCLB.508357.26	hypothetical protein, conserved	57.982	0.449
TcCLB.508357.30	hypothetical protein, conserved	50.092	0.432
TcCLB.508357.40	ubiquitin hydrolase, putative,cysteine peptidase, Clan CA, family C19, putative	53.945	0.431
TcCLB.508357.80	cation transporter protein, putative	50.012	0.457
TcCLB.508357.90	T-complex protein 1, beta subunit, putative	50.598	0.504
TcCLB.508367.20	UDP-Gal or UDP-GlcNAc-dependent glycosyltransferase, putative	43.926	0.717
TcCLB.508367.50	hypothetical protein, conserved (pseudogene)	56.919	0.553
TcCLB.508369.10	hypothetical protein, conserved	48.898	0.655
TcCLB.508369.20	squalene synthase, putative	48.843	0.715
TcCLB.508369.50	acetyl-CoA carboxylase, putative	54.491	0.621
TcCLB.508373.10	glutamine dependent carbamoyl-phosphate synthase, putative,GATase-CPSase, putative (PYR1A-B)	52.62	0.631
TcCLB.508373.20	dihydroorotase, putative	51.603	0.647
TcCLB.508375.10	mucin-associated surface protein (MASP), putative	57.288	0.53
TcCLB.508375.20	trans-sialidase, Group V, putative	53.474	0.591
TcCLB.508375.30	aspartate carbamoyltransferase, putative	46.487	0.692
TcCLB.508375.50	dihydroorotate dehydrogenase (fumarate), putative (DHODH)	51.889	0.672
TcCLB.508375.60	succinate dehydrogenase subunit (SDH6)	46.815	0.705
TcCLB.508375.70	hypothetical protein, conserved	54.541	0.577
TcCLB.508375.80	hypothetical protein, conserved	54.186	0.692
TcCLB.508381.40	retrotransposon hot spot protein (RHS, pseudogene), putative	58.93	0.518
TcCLB.508385.10	hypothetical protein, conserved	57.235	0.54
TcCLB.508385.20	hypothetical protein, conserved	55.873	0.513
TcCLB.508385.30	CYC2-like cyclin, putative	57.359	0.561
TcCLB.508385.40	dual specificity protein phosphatase, putative	54.484	0.53
