gene_id,fdr
TcCLB.506683.180,0.394 
TcCLB.506795.40,0.394 
TcCLB.507883.40,0.394 
TcCLB.507883.80,0.394 
TcCLB.508181.40,0.394 
TcCLB.510313.10,0.394 
TcCLB.510407.60,0.394 
TcCLB.503697.9,0.428 
TcCLB.506605.170,0.428 
TcCLB.506661.100,0.428 
TcCLB.506661.40,0.428 
TcCLB.506685.30,0.428 
TcCLB.506691.40,0.428 
TcCLB.508181.60,0.428 
TcCLB.508265.100,0.428 
TcCLB.510409.20,0.428 
TcCLB.511569.14,0.428 
TcCLB.503653.50,0.463 
TcCLB.503697.110,0.463 
TcCLB.503697.20,0.463 
TcCLB.503697.50,0.463 
TcCLB.504193.51,0.463 
TcCLB.506605.200,0.463 
TcCLB.506685.20,0.463 
TcCLB.506689.20,0.463 
TcCLB.506691.50,0.463 
TcCLB.508265.70,0.463 
TcCLB.510307.352,0.463 
TcCLB.511253.10,0.463 
TcCLB.430895.4,0.493 
TcCLB.503697.40,0.493 
TcCLB.503959.20,0.493 
TcCLB.503959.50,0.493 
TcCLB.504213.50,0.493 
TcCLB.506605.174,0.493 
TcCLB.507243.9,0.493 
TcCLB.508265.60,0.493 
TcCLB.510167.37,0.493 
TcCLB.510309.40,0.493 
TcCLB.430895.16,0.522 
TcCLB.506795.70,0.522 
TcCLB.510307.320,0.522 
TcCLB.510309.50,0.522 
TcCLB.510311.140,0.522 
TcCLB.424383.9,0.548 
TcCLB.503653.90,0.548 
TcCLB.503697.120,0.548 
TcCLB.503903.20,0.548 
TcCLB.504193.30,0.548 
TcCLB.506605.120,0.548 
TcCLB.506661.110,0.548 
TcCLB.506691.90,0.548 
TcCLB.507881.10,0.548 
TcCLB.508089.20,0.548 
TcCLB.510307.220,0.548 
TcCLB.510407.40,0.548 
TcCLB.510407.80,0.548 
TcCLB.511575.70,0.548 
TcCLB.411427.10,0.575 
TcCLB.430737.20,0.575 
TcCLB.503905.10,0.575 
TcCLB.504119.4,0.575 
TcCLB.504213.110,0.575 
TcCLB.504867.110,0.575 
TcCLB.506407.10,0.575 
TcCLB.506407.90,0.575 
TcCLB.506683.140,0.575 
TcCLB.506683.210,0.575 
TcCLB.507883.90,0.575 
TcCLB.508087.10,0.575 
TcCLB.510409.30,0.575 
TcCLB.510409.60,0.575 
TcCLB.510989.40,0.575 
TcCLB.511573.30,0.575 
TcCLB.484949.9,0.604 
TcCLB.503653.20,0.604 
TcCLB.503903.10,0.604 
TcCLB.504213.120,0.604 
TcCLB.506407.40,0.604 
TcCLB.506683.250,0.604 
TcCLB.507881.20,0.604 
TcCLB.507883.10,0.604 
TcCLB.507883.109,0.604 
TcCLB.508091.10,0.604 
TcCLB.510307.210,0.604 
TcCLB.412943.9,0.627 
TcCLB.503575.50,0.627 
TcCLB.503905.30,0.627 
TcCLB.504193.41,0.627 
TcCLB.504213.20,0.627 
TcCLB.504213.70,0.627 
TcCLB.504227.10,0.627 
TcCLB.506407.100,0.627 
TcCLB.508181.124,0.627 
TcCLB.509349.10,0.627 
TcCLB.510311.180,0.627 
TcCLB.510989.10,0.627 
TcCLB.416503.10,0.652 
TcCLB.503575.40,0.652 
TcCLB.504213.80,0.652 
TcCLB.506605.59,0.652 
TcCLB.506661.120,0.652 
TcCLB.508179.50,0.652 
TcCLB.508181.80,0.652 
TcCLB.509089.9,0.652 
TcCLB.510307.250,0.652 
TcCLB.511567.20,0.652 
TcCLB.511575.50,0.652 
TcCLB.504867.129,0.675 
TcCLB.506605.130,0.675 
TcCLB.506605.50,0.675 
TcCLB.506661.130,0.675 
TcCLB.506661.160,0.675 
TcCLB.508181.50,0.675 
TcCLB.510077.40,0.675 
TcCLB.510311.130,0.675 
TcCLB.510407.70,0.675 
TcCLB.511575.60,0.675 
TcCLB.506657.10,0.698 
TcCLB.506657.88,0.698 
TcCLB.506659.35,0.698 
TcCLB.506685.40,0.698 
TcCLB.506795.29,0.698 
TcCLB.508181.20,0.698 
TcCLB.508181.70,0.698 
TcCLB.508265.40,0.698 
TcCLB.508675.40,0.698 
TcCLB.510307.110,0.698 
TcCLB.510309.70,0.698 
TcCLB.510311.110,0.698 
TcCLB.511571.10,0.698 
TcCLB.430895.10,0.720 
TcCLB.503959.30,0.720 
TcCLB.503959.78,0.720 
TcCLB.504867.30,0.720 
TcCLB.504867.40,0.720 
TcCLB.506657.30,0.720 
TcCLB.506661.20,0.720 
TcCLB.506691.22,0.720 
TcCLB.507881.60,0.720 
TcCLB.508089.71,0.720 
TcCLB.510077.20,0.720 
TcCLB.510307.77,0.720 
TcCLB.510407.9,0.720 
TcCLB.421321.9,0.741 
TcCLB.466965.10,0.741 
TcCLB.503697.140,0.741 
TcCLB.503745.20,0.741 
TcCLB.504213.130,0.741 
TcCLB.504213.60,0.741 
TcCLB.506407.20,0.741 
TcCLB.506605.194,0.741 
TcCLB.506605.229,0.741 
TcCLB.506605.80,0.741 
TcCLB.506661.50,0.741 
TcCLB.506689.10,0.741 
TcCLB.506795.44,0.741 
TcCLB.510307.140,0.741 
TcCLB.510307.60,0.741 
TcCLB.510311.160,0.741 
TcCLB.510405.9,0.741 
TcCLB.510989.60,0.741 
TcCLB.511253.20,0.741 
TcCLB.427247.4,0.756 
TcCLB.503575.54,0.756 
TcCLB.503595.19,0.756 
TcCLB.503653.30,0.756 
TcCLB.504213.10,0.756 
TcCLB.504887.10,0.756 
TcCLB.506605.150,0.756 
TcCLB.506657.20,0.756 
TcCLB.508179.70,0.756 
TcCLB.508181.130,0.756 
TcCLB.508675.29,0.756 
TcCLB.510307.94,0.756 
TcCLB.510311.70,0.756 
TcCLB.510313.20,0.756 
TcCLB.411427.49,0.773 
TcCLB.463297.10,0.773 
TcCLB.503575.34,0.773 
TcCLB.503575.60,0.773 
TcCLB.504867.90,0.773 
TcCLB.506661.140,0.773 
TcCLB.506661.70,0.773 
TcCLB.506683.10,0.773 
TcCLB.506795.80,0.773 
TcCLB.508087.20,0.773 
TcCLB.508181.140,0.773 
TcCLB.509349.20,0.773 
TcCLB.510167.10,0.773 
TcCLB.510311.170,0.773 
TcCLB.510407.30,0.773 
TcCLB.511567.11,0.773 
TcCLB.511575.10,0.773 
TcCLB.448387.9,0.789 
TcCLB.468941.9,0.789 
TcCLB.473633.9,0.789 
TcCLB.503959.60,0.789 
TcCLB.506605.220,0.789 
TcCLB.506657.70,0.789 
TcCLB.506661.80,0.789 
TcCLB.506683.30,0.789 
TcCLB.508265.44,0.789 
TcCLB.508675.9,0.789 
TcCLB.510311.199,0.789 
TcCLB.510989.69,0.789 
TcCLB.503577.20,0.807 
TcCLB.503577.9,0.807 
TcCLB.503697.60,0.807 
TcCLB.503697.70,0.807 
TcCLB.503959.10,0.807 
TcCLB.504867.70,0.807 
TcCLB.506605.180,0.807 
TcCLB.506685.50,0.807 
TcCLB.508089.30,0.807 
TcCLB.508181.10,0.807 
TcCLB.510171.10,0.807 
TcCLB.510307.191,0.807 
TcCLB.510311.10,0.807 
TcCLB.510409.39,0.807 
TcCLB.503653.104,0.824 
TcCLB.503697.30,0.824 
TcCLB.503905.50,0.824 
TcCLB.504193.15,0.824 
TcCLB.506661.150,0.824 
TcCLB.510309.20,0.824 
TcCLB.510403.71,0.824 
TcCLB.511571.40,0.824 
TcCLB.511573.58,0.824 
TcCLB.504119.20,0.840 
TcCLB.504213.29,0.840 
TcCLB.504867.50,0.840 
TcCLB.506407.110,0.840 
TcCLB.506407.60,0.840 
TcCLB.506605.40,0.840 
TcCLB.506691.64,0.840 
TcCLB.508179.60,0.840 
TcCLB.510403.20,0.840 
TcCLB.510409.10,0.840 
TcCLB.510409.50,0.840 
TcCLB.411427.40,0.855 
TcCLB.503697.100,0.855 
TcCLB.504867.99,0.855 
TcCLB.506605.100,0.855 
TcCLB.507883.100,0.855 
TcCLB.506661.10,0.867 
TcCLB.506795.20,0.867 
TcCLB.509087.10,0.867 
TcCLB.510309.30,0.867 
TcCLB.503653.70,0.879 
TcCLB.504867.80,0.879 
TcCLB.506605.214,0.879 
TcCLB.506795.10,0.879 
TcCLB.506795.90,0.879 
TcCLB.507883.70,0.879 
TcCLB.508181.30,0.879 
TcCLB.510309.60,0.879 
TcCLB.510311.60,0.879 
TcCLB.511571.49,0.879 
TcCLB.511575.20,0.879 
TcCLB.506659.20,0.890 
TcCLB.506691.80,0.890 
TcCLB.508265.110,0.890 
TcCLB.509351.4,0.890 
TcCLB.422843.10,0.899 
TcCLB.480975.10,0.899 
TcCLB.504867.10,0.899 
TcCLB.504867.114,0.899 
TcCLB.506605.160,0.899 
TcCLB.506605.210,0.899 
TcCLB.506661.30,0.899 
TcCLB.506661.90,0.899 
TcCLB.506691.70,0.899 
TcCLB.507883.50,0.899 
TcCLB.508179.40,0.899 
TcCLB.508265.30,0.899 
TcCLB.510311.90,0.899 
TcCLB.510403.89,0.899 
TcCLB.504867.120,0.909 
TcCLB.506659.10,0.909 
TcCLB.510311.150,0.909 
TcCLB.511575.40,0.909 
TcCLB.506533.34,0.919 
TcCLB.506605.190,0.919 
TcCLB.508089.40,0.919 
TcCLB.508181.90,0.919 
TcCLB.509351.10,0.919 
TcCLB.511571.20,0.919 
TcCLB.511575.90,0.919 
TcCLB.503745.30,0.927 
TcCLB.506407.70,0.927 
TcCLB.506659.39,0.927 
TcCLB.506795.50,0.927 
TcCLB.510311.40,0.927 
TcCLB.511575.30,0.927 
TcCLB.504119.10,0.942 
TcCLB.508181.110,0.942 
TcCLB.508181.4,0.942 
TcCLB.510307.284,0.942 
TcCLB.506691.14,0.948 
TcCLB.506795.60,0.948 
TcCLB.508089.60,0.948 
TcCLB.510167.20,0.948 
TcCLB.510407.90,0.954 
TcCLB.508179.30,0.960 
TcCLB.508675.50,0.960 
TcCLB.511573.40,0.960 
TcCLB.410961.10,0.964 
TcCLB.503595.10,0.964 
TcCLB.506533.70,0.964 
TcCLB.508265.4,0.964 
TcCLB.508675.60,0.964 
TcCLB.510407.100,0.964 
TcCLB.506657.40,0.968 
TcCLB.508179.10,0.968 
TcCLB.507883.60,0.972 
TcCLB.405165.19,0.975 
TcCLB.427247.10,0.975 
TcCLB.506407.30,0.975 
TcCLB.504119.29,0.978 
TcCLB.511573.10,0.978 
TcCLB.506657.50,0.980 
TcCLB.508181.120,0.983 
TcCLB.405165.10,0.985 
TcCLB.506605.139,0.985 
TcCLB.506685.10,0.986 
TcCLB.503745.10,0.992 
TcCLB.506657.79,0.992 
TcCLB.511573.49,0.992 
TcCLB.506683.19,0.993 
TcCLB.510311.190,0.996 
TcCLB.506605.90,0.998 
TcCLB.503745.25,0.999 
TcCLB.503907.10,0.000 
TcCLB.504425.10,0.000 
TcCLB.504425.70,0.000 
TcCLB.504427.230,0.000 
TcCLB.506609.70,0.000 
TcCLB.506609.80,0.000 
TcCLB.506667.10,0.000 
TcCLB.506667.120,0.000 
TcCLB.506667.40,0.000 
TcCLB.506667.70,0.000 
TcCLB.506667.80,0.000 
TcCLB.508109.14,0.000 
TcCLB.508109.20,0.000 
TcCLB.508109.60,0.000 
TcCLB.508147.140,0.000 
TcCLB.508147.150,0.000 
TcCLB.508147.79,0.000 
TcCLB.508147.90,0.000 
TcCLB.508149.70,0.000 
TcCLB.508151.10,0.000 
TcCLB.508151.20,0.000 
TcCLB.510189.40,0.000 
TcCLB.510191.20,0.000 
TcCLB.510191.70,0.000 
TcCLB.510191.80,0.000 
TcCLB.510261.10,0.000 
TcCLB.503571.10,0.001 
TcCLB.506341.50,0.001 
TcCLB.506397.10,0.001 
TcCLB.506609.30,0.001 
TcCLB.506667.160,0.001 
TcCLB.506667.90,0.001 
TcCLB.508099.20,0.001 
TcCLB.508099.9,0.001 
TcCLB.508103.30,0.001 
TcCLB.508107.30,0.001 
TcCLB.508109.10,0.001 
TcCLB.508109.30,0.001 
TcCLB.508151.5,0.001 
TcCLB.510191.10,0.001 
TcCLB.510191.40,0.001 
TcCLB.510261.31,0.001 
TcCLB.505941.20,0.002 
TcCLB.506667.180,0.002 
TcCLB.506667.30,0.002 
TcCLB.510125.20,0.003 
TcCLB.506667.20,0.004 
TcCLB.507133.10,0.004 
TcCLB.508099.30,0.004 
TcCLB.509271.10,0.004 
TcCLB.508099.50,0.005 
TcCLB.504097.10,0.006 
TcCLB.511409.70,0.006 
TcCLB.506567.77,0.012 
TcCLB.510189.51,0.012 
TcCLB.510261.41,0.012 
TcCLB.503689.20,0.015 
TcCLB.506377.10,0.015 
TcCLB.508149.65,0.018 
TcCLB.503829.10,0.021 
TcCLB.511575.110,0.021 
TcCLB.503897.170,0.036 
TcCLB.506431.5,0.036 
TcCLB.506567.74,0.036 
TcCLB.508099.40,0.050 
TcCLB.486901.10,0.060 
TcCLB.503897.10,0.060 
TcCLB.504427.100,0.060 
TcCLB.397937.10,0.074 
TcCLB.503897.30,0.074 
TcCLB.511409.30,0.074 
TcCLB.503527.29,0.091 
TcCLB.504427.60,0.091 
TcCLB.445011.19,0.109 
TcCLB.504163.100,0.109 
TcCLB.504203.50,0.109 
TcCLB.506567.80,0.109 
TcCLB.508991.30,0.109 
TcCLB.505945.80,0.129 
TcCLB.503589.19,0.154 
TcCLB.508145.49,0.154 
TcCLB.510291.20,0.154 
TcCLB.510123.30,0.182 
TcCLB.510297.10,0.182 
TcCLB.504009.60,0.216 
TcCLB.504425.50,0.216 
TcCLB.509499.4,0.216 
TcCLB.511407.30,0.216 
TcCLB.504009.70,0.252 
TcCLB.504203.20,0.252 
TcCLB.504203.60,0.252 
TcCLB.506865.30,0.252 
TcCLB.510123.40,0.252 
TcCLB.510257.60,0.252 
TcCLB.510293.79,0.252 
TcCLB.509757.10,0.288 
TcCLB.510963.60,0.288 
TcCLB.511407.70,0.288 
TcCLB.445553.10,0.323 
TcCLB.503611.50,0.323 
TcCLB.506609.93,0.323 
TcCLB.504009.4,0.360 
TcCLB.504163.110,0.360 
TcCLB.504203.40,0.360 
TcCLB.506667.130,0.360 
TcCLB.509677.10,0.360 
TcCLB.509759.19,0.360 
TcCLB.510257.130,0.360 
TcCLB.510289.30,0.360 
TcCLB.503401.20,0.394 
TcCLB.503897.140,0.394 
TcCLB.503897.70,0.394 
TcCLB.504427.50,0.394 
TcCLB.506341.20,0.394 
TcCLB.510291.7,0.394 
TcCLB.504163.80,0.428 
TcCLB.506375.90,0.428 
TcCLB.508145.40,0.428 
TcCLB.508147.159,0.428 
TcCLB.509499.38,0.428 
TcCLB.510123.20,0.428 
TcCLB.510125.10,0.428 
TcCLB.510257.10,0.428 
TcCLB.510297.90,0.428 
TcCLB.503527.4,0.463 
TcCLB.503611.10,0.463 
TcCLB.503689.10,0.463 
TcCLB.504163.30,0.463 
TcCLB.504427.200,0.463 
TcCLB.504427.90,0.463 
TcCLB.505943.40,0.463 
TcCLB.506567.130,0.463 
TcCLB.506667.50,0.463 
TcCLB.510287.10,0.463 
TcCLB.510287.30,0.463 
TcCLB.511407.40,0.463 
TcCLB.511407.60,0.463 
TcCLB.397937.5,0.493 
TcCLB.503829.70,0.493 
TcCLB.504427.130,0.493 
TcCLB.505941.40,0.493 
TcCLB.505943.10,0.493 
TcCLB.508169.50,0.493 
TcCLB.508989.50,0.493 
TcCLB.510289.90,0.493 
TcCLB.510297.119,0.493 
TcCLB.504203.10,0.522 
TcCLB.504427.120,0.522 
TcCLB.504427.240,0.522 
TcCLB.506341.40,0.522 
TcCLB.509871.31,0.522 
TcCLB.510259.12,0.522 
TcCLB.510259.24,0.522 
TcCLB.510295.15,0.522 
TcCLB.510297.110,0.522 
TcCLB.511409.50,0.522 
TcCLB.511413.19,0.522 
TcCLB.503527.50,0.548 
TcCLB.503689.4,0.548 
TcCLB.504425.60,0.548 
TcCLB.506375.10,0.548 
TcCLB.506375.20,0.548 
TcCLB.506865.20,0.548 
TcCLB.510123.70,0.548 
TcCLB.510255.20,0.548 
TcCLB.510257.24,0.548 
TcCLB.510287.50,0.548 
TcCLB.510297.40,0.548 
TcCLB.503571.19,0.575 
TcCLB.504009.10,0.575 
TcCLB.504427.180,0.575 
TcCLB.504427.70,0.575 
TcCLB.505941.10,0.575 
TcCLB.506341.30,0.575 
TcCLB.506567.100,0.575 
TcCLB.508991.10,0.575 
TcCLB.510257.139,0.575 
TcCLB.510297.50,0.575 
TcCLB.503689.30,0.604 
TcCLB.503895.10,0.604 
TcCLB.503897.120,0.604 
TcCLB.504097.40,0.604 
TcCLB.505945.90,0.604 
TcCLB.506375.120,0.604 
TcCLB.506667.5,0.604 
TcCLB.506677.20,0.604 
TcCLB.508147.70,0.604 
TcCLB.509497.20,0.604 
TcCLB.510259.18,0.604 
TcCLB.510291.40,0.604 
TcCLB.510293.60,0.604 
TcCLB.503401.29,0.627 
TcCLB.503527.40,0.627 
TcCLB.503897.130,0.627 
TcCLB.504097.20,0.627 
TcCLB.504425.80,0.627 
TcCLB.505943.30,0.627 
TcCLB.506375.50,0.627 
TcCLB.506565.20,0.627 
TcCLB.506667.170,0.627 
TcCLB.508169.9,0.627 
TcCLB.508987.39,0.627 
TcCLB.508989.110,0.627 
TcCLB.508989.60,0.627 
TcCLB.510257.30,0.627 
TcCLB.510287.20,0.627 
TcCLB.510293.40,0.627 
TcCLB.511409.10,0.627 
TcCLB.511575.120,0.627 
TcCLB.503897.100,0.652 
TcCLB.503897.60,0.652 
TcCLB.504427.250,0.652 
TcCLB.505945.60,0.652 
TcCLB.506567.50,0.652 
TcCLB.506609.60,0.652 
TcCLB.509871.21,0.652 
TcCLB.509871.39,0.652 
TcCLB.510189.30,0.652 
TcCLB.510257.40,0.652 
TcCLB.510289.10,0.652 
TcCLB.510295.40,0.652 
TcCLB.510963.80,0.652 
TcCLB.503611.20,0.675 
TcCLB.503611.40,0.675 
TcCLB.503897.150,0.675 
TcCLB.503897.80,0.675 
TcCLB.505943.95,0.675 
TcCLB.506567.34,0.675 
TcCLB.506609.50,0.675 
TcCLB.508169.40,0.675 
TcCLB.508989.120,0.675 
TcCLB.508989.70,0.675 
TcCLB.510257.50,0.675 
TcCLB.510259.40,0.675 
TcCLB.510293.20,0.675 
TcCLB.510293.50,0.675 
TcCLB.510295.30,0.675 
TcCLB.510297.20,0.675 
TcCLB.510297.30,0.675 
TcCLB.476421.9,0.698 
TcCLB.503401.40,0.698 
TcCLB.503527.20,0.698 
TcCLB.503895.19,0.698 
TcCLB.503897.20,0.698 
TcCLB.503897.40,0.698 
TcCLB.504009.40,0.698 
TcCLB.504163.40,0.698 
TcCLB.504163.50,0.698 
TcCLB.504163.60,0.698 
TcCLB.504203.4,0.698 
TcCLB.504427.260,0.698 
TcCLB.504427.270,0.698 
TcCLB.504427.30,0.698 
TcCLB.506567.60,0.698 
TcCLB.506865.40,0.698 
TcCLB.506867.10,0.698 
TcCLB.508109.50,0.698 
TcCLB.508169.80,0.698 
TcCLB.508989.30,0.698 
TcCLB.509871.10,0.698 
TcCLB.510123.10,0.698 
TcCLB.510255.29,0.698 
TcCLB.510289.60,0.698 
TcCLB.510295.59,0.698 
TcCLB.510963.50,0.698 
TcCLB.503795.10,0.720 
TcCLB.504009.20,0.720 
TcCLB.508109.70,0.720 
TcCLB.508149.60,0.720 
TcCLB.508169.90,0.720 
TcCLB.508987.9,0.720 
TcCLB.509757.40,0.720 
TcCLB.510189.60,0.720 
TcCLB.510289.20,0.720 
TcCLB.510293.54,0.720 
TcCLB.510963.10,0.720 
TcCLB.511407.10,0.720 
TcCLB.511407.20,0.720 
TcCLB.503401.11,0.741 
TcCLB.505943.110,0.741 
TcCLB.506865.50,0.741 
TcCLB.508101.9,0.741 
TcCLB.508987.20,0.741 
TcCLB.508989.9,0.741 
TcCLB.510257.70,0.741 
TcCLB.510257.90,0.741 
TcCLB.510259.50,0.741 
TcCLB.511409.40,0.741 
TcCLB.445011.10,0.756 
TcCLB.466823.20,0.756 
TcCLB.504097.30,0.756 
TcCLB.504203.29,0.756 
TcCLB.505943.20,0.756 
TcCLB.506375.60,0.756 
TcCLB.506565.4,0.756 
TcCLB.506565.8,0.756 
TcCLB.506567.134,0.756 
TcCLB.506567.70,0.756 
TcCLB.506677.4,0.756 
TcCLB.508145.10,0.756 
TcCLB.508145.20,0.756 
TcCLB.508145.30,0.756 
TcCLB.508169.69,0.756 
TcCLB.509475.10,0.756 
TcCLB.509499.10,0.756 
TcCLB.509759.10,0.756 
TcCLB.509843.20,0.756 
TcCLB.510257.20,0.756 
TcCLB.511407.50,0.756 
TcCLB.504427.190,0.773 
TcCLB.505945.5,0.773 
TcCLB.505945.50,0.773 
TcCLB.506865.60,0.773 
TcCLB.508147.75,0.773 
TcCLB.508989.20,0.773 
TcCLB.509871.80,0.773 
TcCLB.510123.24,0.773 
TcCLB.510191.31,0.773 
TcCLB.510253.20,0.773 
TcCLB.510287.60,0.773 
TcCLB.510289.40,0.773 
TcCLB.510291.14,0.773 
TcCLB.510295.50,0.773 
TcCLB.510297.60,0.773 
TcCLB.510297.70,0.773 
TcCLB.505941.30,0.789 
TcCLB.506567.90,0.789 
TcCLB.506667.140,0.789 
TcCLB.508147.20,0.789 
TcCLB.510293.30,0.789 
TcCLB.510963.39,0.789 
TcCLB.510963.5,0.789 
TcCLB.503897.90,0.807 
TcCLB.504427.40,0.807 
TcCLB.505943.79,0.807 
TcCLB.505945.20,0.807 
TcCLB.505945.30,0.807 
TcCLB.506375.100,0.807 
TcCLB.506609.15,0.807 
TcCLB.506677.39,0.807 
TcCLB.506865.70,0.807 
TcCLB.508149.40,0.807 
TcCLB.509497.30,0.807 
TcCLB.509871.70,0.807 
TcCLB.510123.50,0.807 
TcCLB.510295.10,0.807 
TcCLB.510295.20,0.807 
TcCLB.510963.30,0.807 
TcCLB.511411.30,0.807 
TcCLB.503897.50,0.824 
TcCLB.504163.90,0.824 
TcCLB.504425.90,0.824 
TcCLB.506375.70,0.824 
TcCLB.506431.20,0.824 
TcCLB.506567.140,0.824 
TcCLB.506867.40,0.824 
TcCLB.510255.4,0.824 
TcCLB.510289.44,0.824 
TcCLB.510963.20,0.824 
TcCLB.511413.11,0.824 
TcCLB.504163.10,0.840 
TcCLB.504427.75,0.840 
TcCLB.505945.10,0.840 
TcCLB.506341.10,0.840 
TcCLB.506567.120,0.840 
TcCLB.506865.10,0.840 
TcCLB.506865.2,0.840 
TcCLB.508987.30,0.840 
TcCLB.510289.3,0.840 
TcCLB.504097.4,0.855 
TcCLB.506375.35,0.855 
TcCLB.506567.110,0.855 
TcCLB.506667.110,0.855 
TcCLB.508107.20,0.855 
TcCLB.510297.100,0.855 
TcCLB.503527.60,0.867 
TcCLB.504427.140,0.867 
TcCLB.504427.280,0.867 
TcCLB.504427.64,0.867 
TcCLB.505941.49,0.867 
TcCLB.505945.69,0.867 
TcCLB.506567.10,0.867 
TcCLB.506567.20,0.867 
TcCLB.508169.120,0.867 
TcCLB.508169.129,0.867 
TcCLB.508989.90,0.867 
TcCLB.509499.14,0.867 
TcCLB.509757.30,0.867 
TcCLB.510257.100,0.867 
TcCLB.510257.80,0.867 
TcCLB.510289.6,0.867 
TcCLB.510963.70,0.867 
TcCLB.511409.20,0.867 
TcCLB.504425.100,0.879 
TcCLB.504427.10,0.879 
TcCLB.506677.30,0.879 
TcCLB.508169.100,0.879 
TcCLB.508169.110,0.879 
TcCLB.510261.21,0.879 
TcCLB.510289.54,0.879 
TcCLB.510289.70,0.879 
TcCLB.510289.80,0.879 
TcCLB.503689.34,0.890 
TcCLB.504427.170,0.890 
TcCLB.508989.100,0.890 
TcCLB.509843.10,0.890 
TcCLB.510123.60,0.890 
TcCLB.466823.10,0.899 
TcCLB.506375.110,0.899 
TcCLB.506565.12,0.899 
TcCLB.509473.10,0.899 
TcCLB.511575.130,0.899 
TcCLB.503527.10,0.909 
TcCLB.503897.110,0.909 
TcCLB.504427.110,0.909 
TcCLB.506865.4,0.909 
TcCLB.506865.79,0.909 
TcCLB.510289.50,0.909 
TcCLB.511409.60,0.909 
TcCLB.511411.24,0.909 
TcCLB.505943.50,0.919 
TcCLB.508103.14,0.919 
TcCLB.509499.20,0.919 
TcCLB.511411.16,0.919 
TcCLB.503589.10,0.927 
TcCLB.504427.80,0.927 
TcCLB.509757.49,0.927 
TcCLB.510253.10,0.927 
TcCLB.510289.99,0.927 
TcCLB.503689.40,0.937 
TcCLB.504425.110,0.937 
TcCLB.508989.80,0.937 
TcCLB.509757.20,0.937 
TcCLB.510251.19,0.937 
TcCLB.510259.30,0.937 
TcCLB.510259.6,0.937 
TcCLB.510287.4,0.937 
TcCLB.510287.40,0.937 
TcCLB.504427.150,0.942 
TcCLB.506375.80,0.942 
TcCLB.510255.10,0.942 
TcCLB.504163.20,0.948 
TcCLB.508147.45,0.948 
TcCLB.510253.29,0.948 
TcCLB.510257.120,0.948 
TcCLB.506565.29,0.954 
TcCLB.507133.20,0.954 
TcCLB.511411.8,0.954 
TcCLB.506867.30,0.960 
TcCLB.508169.20,0.960 
TcCLB.510963.90,0.960 
TcCLB.503915.9,0.964 
TcCLB.503611.30,0.968 
TcCLB.508149.10,0.968 
TcCLB.508169.60,0.975 
TcCLB.504009.30,0.978 
TcCLB.504427.20,0.978 
TcCLB.506677.10,0.978 
TcCLB.510297.80,0.980 
TcCLB.508169.30,0.983 
TcCLB.509497.9,0.983 
TcCLB.504163.70,0.986 
TcCLB.506867.20,0.989 
TcCLB.510293.70,0.989 
TcCLB.511407.80,0.989 
TcCLB.419043.10,0.992 
TcCLB.510251.10,0.992 
TcCLB.510291.30,0.998 
TcCLB.509499.29,1.000 
TcCLB.504343.10,0.000 
TcCLB.504429.50,0.000 
TcCLB.506345.40,0.000 
TcCLB.509265.90,0.000 
TcCLB.503447.20,0.001 
TcCLB.503447.50,0.001 
TcCLB.504341.10,0.001 
TcCLB.506345.90,0.001 
TcCLB.506847.50,0.001 
TcCLB.507907.10,0.001 
TcCLB.509265.120,0.001 
TcCLB.507121.20,0.002 
TcCLB.504341.20,0.003 
TcCLB.506579.100,0.004 
TcCLB.507757.26,0.004 
TcCLB.509767.10,0.004 
TcCLB.510441.41,0.004 
TcCLB.510591.10,0.004 
TcCLB.507907.20,0.005 
TcCLB.508317.60,0.005 
TcCLB.506579.70,0.006 
TcCLB.508367.70,0.008 
TcCLB.506579.60,0.011 
TcCLB.507907.55,0.015 
TcCLB.504429.70,0.018 
TcCLB.510599.30,0.021 
TcCLB.420495.10,0.036 
TcCLB.510513.20,0.043 
TcCLB.510971.30,0.050 
TcCLB.508277.50,0.060 
TcCLB.509767.140,0.060 
TcCLB.509769.63,0.060 
TcCLB.508277.401,0.074 
TcCLB.509011.80,0.074 
TcCLB.510515.20,0.074 
TcCLB.510971.69,0.074 
TcCLB.511439.100,0.074 
TcCLB.505983.20,0.109 
TcCLB.506113.50,0.109 
TcCLB.509767.170,0.109 
TcCLB.510599.70,0.109 
TcCLB.511439.30,0.109 
TcCLB.407477.30,0.129 
TcCLB.506907.40,0.129 
TcCLB.511437.40,0.129 
TcCLB.508277.210,0.154 
TcCLB.509707.25,0.154 
TcCLB.510441.10,0.154 
TcCLB.509007.30,0.182 
TcCLB.509007.60,0.182 
TcCLB.509769.100,0.182 
TcCLB.509769.36,0.182 
TcCLB.510507.20,0.182 
TcCLB.510593.30,0.182 
TcCLB.507689.5,0.216 
TcCLB.508277.110,0.216 
TcCLB.510515.120,0.216 
TcCLB.503447.60,0.252 
TcCLB.510971.5,0.252 
TcCLB.507757.10,0.288 
TcCLB.507799.5,0.288 
TcCLB.508317.70,0.288 
TcCLB.509011.40,0.288 
TcCLB.510441.30,0.288 
TcCLB.510507.60,0.288 
TcCLB.505843.49,0.323 
TcCLB.507395.20,0.323 
TcCLB.508317.50,0.323 
TcCLB.509265.23,0.323 
TcCLB.509767.180,0.323 
TcCLB.482369.20,0.360 
TcCLB.507905.30,0.360 
