name,length,num_reads,num_reads_primary,gc,ct
TcCLB.508685.9,216,158,144,0.435,0.477
TcCLB.508687.11,766,89,75,0.57,0.557
TcCLB.508687.20,19,50,44,0.316,0.632
TcCLB.508687.25,2614,110,61,0.562,0.498
TcCLB.508687.30,36,3453,3001,0.528,0.389
TcCLB.508687.39,598,9082,8308,0.513,0.423
TcCLB.508687.48,595,8971,8199,0.518,0.424
TcCLB.508687.57,488,9164,8454,0.508,0.416
TcCLB.508687.66,597,9037,8315,0.519,0.422
TcCLB.508715.10,36,93,92,0.694,0.722
TcCLB.508715.20,331,284,272,0.571,0.517
TcCLB.508717.10,166,290,210,0.44,0.566
TcCLB.508717.20,126,856,768,0.429,0.532
TcCLB.508717.30,48,411,404,0.521,0.292
TcCLB.508717.33,38,218,141,0.474,0.211
TcCLB.508717.36,44,382,308,0.5,0.273
TcCLB.508717.40,21,370,224,0.381,0.333
TcCLB.508717.50,34,339,326,0.529,0.265
TcCLB.508717.53,96,143,140,0.479,0.573
TcCLB.508717.56,465,1,1,0.4,0.561
TcCLB.508717.60,1608,1310,839,0.578,0.483
TcCLB.508719.20,823,442,105,0.378,0.595
TcCLB.508719.30,131,1775,1718,0.214,0.282
TcCLB.508719.40,33,4059,2688,0.424,0.242
TcCLB.508719.50,130,398,239,0.554,0.346
TcCLB.508719.60,33,730,596,0.364,0.364
TcCLB.508719.70,44,3963,3727,0.364,0.318
TcCLB.508719.80,NA,0,NA,NA,NA
TcCLB.508719.9,153,259,256,0.458,0.268
TcCLB.508721.10,39,486,412,0.615,0.615
TcCLB.508721.20,NA,0,NA,NA,NA
TcCLB.508721.4,178,258,253,0.365,0.281
TcCLB.508723.10,220,70,55,0.355,0.305
TcCLB.508723.100,16,357,349,0.75,0.312
TcCLB.508723.110,25,276,269,0.48,0.56
TcCLB.508723.120,NA,0,NA,NA,NA
TcCLB.508723.20,78,48,42,0.449,0.436
TcCLB.508723.24,211,389,336,0.408,0.37
TcCLB.508723.30,162,33,23,0.377,0.395
TcCLB.508723.40,581,3,1,0.361,0.659
TcCLB.508723.50,201,241,239,0.552,0.373
TcCLB.508723.59,28,318,257,0.571,0.393
TcCLB.508723.70,137,2,1,0.314,0.715
TcCLB.508723.80,33,375,341,0.515,0.576
TcCLB.508723.90,102,278,236,0.52,0.441
TcCLB.508725.10,NA,0,NA,NA,NA
TcCLB.508725.4,86,260,142,0.453,0.465
TcCLB.508727.18,69,590,577,0.522,0.348
TcCLB.508727.24,NA,0,NA,0.326,0.474
TcCLB.508727.30,54,89,85,0.407,0.444
TcCLB.508727.40,76,317,295,0.447,0.487
TcCLB.508727.44,133,458,359,0.474,0.481
TcCLB.508727.50,13,673,468,0.769,0.308
TcCLB.508727.54,3,706,706,0.667,0.333
TcCLB.508727.60,380,161,142,0.364,0.332
TcCLB.508727.9,56,949,858,0.464,0.339
TcCLB.508729.18,NA,0,NA,NA,NA
TcCLB.508729.9,102,28,25,0.324,0.52
TcCLB.508731.20,254,5,2,0.311,0.689
TcCLB.508731.30,170,698,670,0.394,0.159
TcCLB.508731.40,276,97,76,0.388,0.493
TcCLB.508731.50,128,1551,915,0.555,0.344
TcCLB.508731.60,729,58,15,0.405,0.503
TcCLB.508731.9,53,68,34,0.283,0.585
TcCLB.508755.11,2753,535,325,0.557,0.504
TcCLB.508755.20,156,1,1,0.397,0.481
TcCLB.508765.30,22,325,162,0.5,0.636
TcCLB.508765.40,1240,871,816,0.627,0.493
TcCLB.508765.50,41,345,166,0.39,0.415
TcCLB.508767.10,256,3323,2941,0.5,0.603
TcCLB.508767.20,38,3283,2941,0.368,0.553
TcCLB.508769.10,4628,206,40,0.393,0.431
TcCLB.508771.10,227,3,1,0.323,0.614
TcCLB.508771.20,190,1693,1475,0.421,0.247
TcCLB.508771.30,54,65,52,0.389,0.463
TcCLB.508771.34,23,468,443,0.696,0.304
TcCLB.508771.40,48,195,162,0.458,0.167
TcCLB.508771.50,172,115,101,0.471,0.308
TcCLB.508771.55,240,87,52,0.446,0.412
TcCLB.508771.60,NA,0,NA,0.505,0.674
TcCLB.508773.9,NA,0,NA,NA,NA
TcCLB.508775.20,2030,62,36,0.518,0.495
TcCLB.508775.30,NA,0,NA,0.432,0.421
TcCLB.508775.35,1642,567,378,0.565,0.502
TcCLB.508775.40,101,34,28,0.495,0.426
TcCLB.508775.60,2255,19,4,0.547,0.496
TcCLB.508775.70,NA,0,NA,NA,NA
TcCLB.508777.10,NA,0,NA,NA,NA
TcCLB.508777.100,131,575,536,0.45,0.489
TcCLB.508777.110,128,18,15,0.367,0.383
TcCLB.508777.120,163,11,6,0.38,0.46
TcCLB.508777.130,250,277,239,0.528,0.328
TcCLB.508777.140,188,50,44,0.447,0.394
TcCLB.508777.150,55,164,138,0.509,0.382
TcCLB.508777.160,28,195,192,0.464,0.5
TcCLB.508777.170,34,190,114,0.529,0.294
TcCLB.508777.180,85,571,452,0.388,0.2
TcCLB.508777.190,8,212,172,0.5,0.5
TcCLB.508777.20,560,3,3,0.352,0.564
TcCLB.508777.200,85,55,14,0.376,0.365
TcCLB.508777.210,486,9074,8275,0.504,0.418
TcCLB.508777.220,596,8944,8215,0.515,0.421
TcCLB.508777.230,398,438,243,0.508,0.402
TcCLB.508777.30,442,37,36,0.303,0.292
TcCLB.508777.40,82,141,118,0.28,0.39
TcCLB.508777.50,67,90,76,0.388,0.522
TcCLB.508777.60,NA,0,NA,0.126,0.632
TcCLB.508777.70,154,97,95,0.266,0.539
TcCLB.508777.80,136,106,91,0.309,0.199
TcCLB.508777.90,137,162,141,0.533,0.584
TcCLB.508779.20,22,187,165,0.545,0.318
TcCLB.508779.30,92,616,451,0.576,0.457
TcCLB.508779.40,3,597,583,0.667,0.333
TcCLB.508779.50,27,61,56,0.407,0.593
TcCLB.508779.70,322,251,241,0.444,0.422
TcCLB.508779.80,139,106,37,0.374,0.374
TcCLB.508779.9,61,931,855,0.475,0.574
TcCLB.508779.90,NA,0,NA,NA,NA
TcCLB.508781.10,NA,0,NA,0.379,0.474
TcCLB.508781.110,53,323,128,0.415,0.396
TcCLB.508781.120,455,148,85,0.495,0.415
TcCLB.508781.129,NA,0,NA,NA,NA
TcCLB.508781.20,201,296,196,0.443,0.408
TcCLB.508781.30,324,111,66,0.395,0.497
TcCLB.508781.40,33,443,338,0.576,0.424
TcCLB.508781.60,23,278,269,0.174,0.609
TcCLB.508781.70,53,298,258,0.434,0.528
TcCLB.508781.80,96,393,252,0.406,0.375
TcCLB.508781.90,102,72,19,0.52,0.637
TcCLB.508783.10,NA,0,NA,NA,NA
TcCLB.508785.10,42,669,382,0.524,0.548
TcCLB.508785.4,51,1235,1195,0.471,0.412
TcCLB.508787.10,43,177,163,0.256,0.14
TcCLB.508787.14,30,257,212,0.6,0.267
TcCLB.508787.20,678,404,362,0.419,0.471
TcCLB.508787.30,NA,0,NA,NA,NA
TcCLB.508787.5,60,270,170,0.583,0.467
TcCLB.508803.10,168,1,1,0.554,0.619
TcCLB.508803.19,174,2,1,0.483,0.431
TcCLB.508803.5,654,128,63,0.565,0.464
TcCLB.508805.10,284,210,190,0.571,0.402
TcCLB.508805.100,24,172,142,0.5,0.583
TcCLB.508805.110,69,2,1,0.333,0.551
TcCLB.508805.120,22,227,212,0.545,0.545
TcCLB.508805.136,22,588,544,0.591,0.591
TcCLB.508805.20,33,827,719,0.545,0.424
TcCLB.508805.30,828,65,32,0.466,0.49
TcCLB.508805.80,552,765,502,0.388,0.486
TcCLB.508805.90,44,737,733,0.705,0.523
TcCLB.508807.10,NA,0,NA,NA,NA
TcCLB.508807.5,22,361,311,0.5,0.636
TcCLB.508809.30,10,175,165,0.7,0.3
TcCLB.508809.40,104,58,25,0.5,0.317
TcCLB.508809.50,1294,16,5,0.363,0.556
TcCLB.508811.10,75,78,61,0.507,0.387
TcCLB.508811.30,165,80,66,0.412,0.321
TcCLB.508811.40,186,384,215,0.414,0.457
TcCLB.508811.55,151,5655,4466,0.642,0.457
TcCLB.508813.15,74,6190,5208,0.459,0.392
TcCLB.508813.30,85,2058,2013,0.576,0.553
TcCLB.508813.40,85,2377,2013,0.576,0.553
TcCLB.508813.50,67,146,138,0.224,0.284
TcCLB.508813.60,207,80,77,0.357,0.469
TcCLB.508813.70,166,249,100,0.488,0.325
TcCLB.508813.80,41,1655,954,0.366,0.561
TcCLB.508829.9,NA,0,NA,NA,NA
TcCLB.508831.10,203,214,170,0.517,0.271
TcCLB.508831.100,37,645,633,0.568,0.595
TcCLB.508831.110,11,261,202,0.455,0.364
TcCLB.508831.120,16,495,492,0.438,0.375
TcCLB.508831.140,68,468,212,0.25,0.618
TcCLB.508831.150,662,1959,1768,0.341,0.44
TcCLB.508831.180,423,246,160,0.506,0.513
TcCLB.508831.190,2304,116,47,0.522,0.5
TcCLB.508831.20,34,202,182,0.441,0.529
TcCLB.508831.220,3105,1290,832,0.527,0.5
TcCLB.508831.250,NA,0,NA,0.453,0.453
TcCLB.508831.30,NA,0,NA,0.347,0.453
TcCLB.508831.4,108,115,44,0.38,0.25
TcCLB.508831.40,145,312,137,0.538,0.359
TcCLB.508831.60,188,53,12,0.324,0.489
TcCLB.508831.63,342,1,1,0.307,0.626
TcCLB.508831.66,32,384,327,0.438,0.531
TcCLB.508831.70,41,384,323,0.488,0.073
TcCLB.508831.80,5,128,122,0.6,0.4
TcCLB.508831.90,NA,0,NA,0.516,0.621
TcCLB.508833.10,655,110,77,0.582,0.49
TcCLB.508835.10,1044,5,2,0.458,0.487
TcCLB.508835.30,97,69,51,0.454,0.474
TcCLB.508837.100,80,322,194,0.538,0.312
TcCLB.508837.110,37,622,486,0.514,0.351
TcCLB.508837.120,140,219,187,0.236,0.521
TcCLB.508837.130,27,244,155,0.593,0.037
TcCLB.508837.140,4,141,69,0.75,0.5
TcCLB.508837.147,182,180,119,0.527,0.423
TcCLB.508837.154,14,194,189,0.5,0.214
TcCLB.508837.160,14,209,200,0.571,0.643
TcCLB.508837.170,196,132,115,0.418,0.265
TcCLB.508837.180,28,123,56,0.25,0.607
TcCLB.508837.189,46,1153,366,0.348,0.5
TcCLB.508837.34,NA,0,NA,0.379,0.442
TcCLB.508837.39,261,76,23,0.502,0.487
TcCLB.508837.70,104,20,18,0.471,0.433
TcCLB.508837.74,163,147,49,0.368,0.368
TcCLB.508837.80,NA,0,NA,0.379,0.568
TcCLB.508837.90,619,15,4,0.475,0.441
TcCLB.508839.20,110,222,153,0.536,0.427
TcCLB.508839.30,123,181,101,0.366,0.276
TcCLB.508839.40,44,1034,986,0.75,0.318
TcCLB.508839.50,351,39,36,0.345,0.425
TcCLB.508839.60,189,74,66,0.45,0.201
TcCLB.508839.70,1346,93,76,0.36,0.553
TcCLB.508839.80,107,185,160,0.393,0.346
TcCLB.508839.89,244,264,147,0.475,0.275
TcCLB.508841.10,NA,0,NA,0.726,0.421
TcCLB.508903.10,116,65,32,0.595,0.397
TcCLB.508903.100,155,22,14,0.374,0.697
TcCLB.508903.110,NA,0,NA,NA,NA
TcCLB.508903.30,1293,267,77,0.527,0.486
TcCLB.508903.90,NA,0,NA,0.526,0.379
TcCLB.508921.10,NA,0,NA,0.411,0.611
TcCLB.508921.20,18,61,41,0.5,0.444
TcCLB.508921.30,88,118,100,0.398,0.625
TcCLB.508921.40,NA,0,NA,NA,NA
TcCLB.508923.10,NA,0,NA,NA,NA
TcCLB.508927.10,40,214,212,0.45,0.375
TcCLB.508927.20,120,35,34,0.325,0.4
TcCLB.508927.30,NA,0,NA,NA,NA
TcCLB.508941.10,2302,651,598,0.557,0.52
TcCLB.508943.10,10,136,100,0.8,0.2
TcCLB.508943.20,28,55,54,0.536,0.286
TcCLB.508943.30,76,195,154,0.553,0.224
TcCLB.508943.4,507,151,138,0.497,0.456
TcCLB.508943.40,119,132,72,0.462,0.227
TcCLB.508949.10,158,382,258,0.468,0.38
TcCLB.508949.20,16,5,4,0.562,0.312
TcCLB.508949.30,77,226,222,0.545,0.701
TcCLB.508949.4,57,665,653,0.404,0.561
TcCLB.508949.40,161,217,196,0.534,0.317
TcCLB.508949.50,NA,0,NA,NA,NA
TcCLB.508951.10,5,256,153,0.6,0.6
TcCLB.508951.20,80,1185,1099,0.25,0.375
TcCLB.508951.29,76,160,143,0.461,0.408
TcCLB.508951.4,259,24,19,0.413,0.386
TcCLB.508951.40,NA,0,NA,0.432,0.337
TcCLB.508951.50,NA,0,NA,0.526,0.4
TcCLB.508951.60,56,232,216,0.589,0.5
TcCLB.508951.70,217,205,196,0.364,0.346
TcCLB.508951.80,160,295,169,0.5,0.319
TcCLB.508951.90,NA,0,NA,NA,NA
TcCLB.508953.10,78,91,76,0.269,0.615
TcCLB.508953.19,NA,0,NA,0.442,0.284
TcCLB.508953.28,70,1,1,0.557,0.229
TcCLB.508953.40,62,200,133,0.565,0.21
TcCLB.508955.10,22,534,385,0.409,0.409
TcCLB.508955.20,56,1241,1000,0.25,0.5
TcCLB.508973.110,NA,0,NA,NA,NA
TcCLB.508973.20,45,159,137,0.467,0.311
TcCLB.508973.30,11,76,56,0.727,0.091
TcCLB.508973.50,69,557,523,0.551,0.188
TcCLB.508973.60,173,357,354,0.399,0.462
TcCLB.508973.69,69,527,289,0.449,0.464
TcCLB.508973.80,114,70,45,0.43,0.526
TcCLB.508973.9,3,470,271,0.667,0.333
TcCLB.508973.90,693,470,233,0.421,0.495
TcCLB.508975.10,30,351,340,0.5,0.433
TcCLB.508975.20,56,176,161,0.304,0.607
TcCLB.508975.30,22,158,136,0.591,0.591
TcCLB.508975.4,63,456,210,0.397,0.444
TcCLB.508977.10,22,1523,1010,0.455,0.591
TcCLB.508977.111,493,152,119,0.578,0.521
TcCLB.508977.120,96,272,114,0.458,0.417
TcCLB.508977.130,24,583,527,0.625,0.333
TcCLB.508977.20,24,241,132,0.625,0.292
TcCLB.508977.31,442,263,174,0.581,0.538
TcCLB.508977.40,101,1213,877,0.455,0.436
TcCLB.508977.50,40,799,316,0.575,0.4
TcCLB.508977.65,441,153,124,0.596,0.537
TcCLB.508977.80,99,229,90,0.455,0.424
TcCLB.508977.99,36,830,333,0.583,0.389
TcCLB.508987.20,98,345,201,0.51,0.418
TcCLB.508987.30,371,212,150,0.469,0.41
TcCLB.508987.39,91,50,15,0.341,0.363
TcCLB.508987.9,159,282,157,0.447,0.346
TcCLB.508989.100,73,124,50,0.616,0.205
TcCLB.508989.110,325,1242,1111,0.462,0.348
TcCLB.508989.120,1163,667,288,0.41,0.586
TcCLB.508989.20,305,116,90,0.328,0.505
TcCLB.508989.30,36,465,208,0.667,0.5
TcCLB.508989.50,111,142,94,0.468,0.216
TcCLB.508989.60,22,171,154,0.455,0.273
TcCLB.508989.70,204,351,121,0.456,0.618
TcCLB.508989.80,102,578,292,0.598,0.382
TcCLB.508989.9,32,3471,3143,0.344,0.469
TcCLB.508989.90,747,834,728,0.426,0.339
TcCLB.508991.10,NA,0,NA,NA,NA
TcCLB.508991.30,917,483,426,0.565,0.558
TcCLB.508993.10,427,129,120,0.624,0.569
TcCLB.508993.20,136,19,4,0.397,0.272
TcCLB.508995.10,1978,99,92,0.398,0.514
TcCLB.508995.20,43,378,353,0.581,0.349
TcCLB.508995.30,NA,0,NA,0.326,0.526
TcCLB.508995.40,123,138,136,0.317,0.667
TcCLB.508995.50,NA,0,NA,0.442,0.4
TcCLB.508995.60,43,379,340,0.465,0.256
TcCLB.508995.69,63,31,27,0.508,0.254
TcCLB.508997.20,NA,0,NA,NA,NA
TcCLB.509007.10,260,134,70,0.523,0.45
TcCLB.509007.14,493,423,321,0.446,0.505
TcCLB.509007.20,148,24,20,0.419,0.486
TcCLB.509007.30,176,27,23,0.278,0.455
TcCLB.509007.40,477,1,1,0.438,0.396
TcCLB.509007.50,NA,0,NA,0.474,0.232
TcCLB.509007.60,257,84,63,0.525,0.393
TcCLB.509007.70,711,138,96,0.423,0.471
TcCLB.509007.80,1257,270,170,0.498,0.482
TcCLB.509007.90,136,103,100,0.5,0.441
TcCLB.509007.99,848,33,17,0.481,0.409
TcCLB.509009.10,339,183,166,0.445,0.442
TcCLB.509011.10,22,3190,2893,0.591,0.5
TcCLB.509011.100,96,159,142,0.562,0.396
TcCLB.509011.20,11,224,154,0.182,0.273
TcCLB.509011.30,72,36,36,0.431,0.556
TcCLB.509011.40,80,3215,2874,0.325,0.125
TcCLB.509011.50,308,231,114,0.438,0.393
TcCLB.509011.54,496,133,82,0.387,0.593
TcCLB.509011.60,455,369,181,0.446,0.56
TcCLB.509011.70,11,2008,1058,0.727,0.545
TcCLB.509011.80,55,906,868,0.491,0.255
TcCLB.509011.90,383,3,2,0.483,0.554
TcCLB.509013.10,NA,0,NA,NA,NA
TcCLB.509013.19,1960,27,13,0.405,0.521
TcCLB.509015.10,NA,0,NA,NA,NA
TcCLB.509067.14,19,231,231,0.368,0.579
TcCLB.509067.30,128,496,338,0.602,0.359
TcCLB.509067.40,43,474,371,0.419,0.512
TcCLB.509067.50,123,61,16,0.52,0.504
TcCLB.509067.60,89,563,185,0.404,0.382
TcCLB.509067.70,NA,0,NA,NA,NA
TcCLB.509069.14,17,790,756,0.412,0.471
TcCLB.509069.20,16,448,427,0.25,0.312
TcCLB.509069.30,57,392,375,0.175,0.228
TcCLB.509069.40,31,663,373,0.419,0.29
TcCLB.509069.49,14,153,80,0.5,0.5
TcCLB.509071.10,284,117,107,0.373,0.408
TcCLB.509073.10,NA,0,NA,NA,NA
TcCLB.509073.100,19,240,240,0.526,0.526
TcCLB.509073.110,11,351,300,0.636,0.273
TcCLB.509073.119,159,731,710,0.421,0.333
TcCLB.509073.20,119,187,76,0.294,0.471
TcCLB.509073.30,524,326,322,0.458,0.466
TcCLB.509073.40,126,506,176,0.444,0.302
TcCLB.509073.50,122,461,314,0.5,0.361
TcCLB.509073.60,NA,0,NA,0.453,0.568
TcCLB.509073.70,170,221,216,0.4,0.329
TcCLB.509073.80,159,325,150,0.491,0.39
TcCLB.509073.90,18,480,476,0.611,0.722
TcCLB.509079.10,932,278,119,0.565,0.518
TcCLB.509079.20,36,342,177,0.5,0.389
TcCLB.509081.10,186,424,364,0.591,0.414
TcCLB.509081.100,35,260,254,0.571,0.543
TcCLB.509081.110,36,904,734,0.528,0.389
TcCLB.509081.130,1235,736,515,0.558,0.543
TcCLB.509081.140,35,301,148,0.571,0.543
TcCLB.509081.150,36,7524,5578,0.528,0.389
TcCLB.509081.166,773,247,156,0.543,0.507
TcCLB.509081.20,36,8148,6039,0.556,0.389
TcCLB.509081.40,54,66,30,0.426,0.63
TcCLB.509081.5,NA,0,NA,NA,NA
TcCLB.509081.60,263,1,1,0.46,0.536
TcCLB.509081.80,25,42,40,0.52,0.36
TcCLB.509083.9,NA,0,NA,NA,NA
TcCLB.509087.10,1852,355,192,0.528,0.506
TcCLB.509087.20,NA,0,NA,NA,NA
TcCLB.509089.9,NA,0,NA,NA,NA
TcCLB.509091.10,1709,42,19,0.523,0.486
TcCLB.509093.10,NA,0,NA,NA,NA
TcCLB.509095.10,36,153,52,0.528,0.417
TcCLB.509097.10,496,63,28,0.571,0.476
TcCLB.509097.20,1703,340,218,0.568,0.497
TcCLB.509097.28,2297,64,43,0.463,0.497
TcCLB.509097.36,1937,10,9,0.466,0.524
TcCLB.509097.44,NA,0,NA,0.495,0.516
TcCLB.509097.52,24,45,41,0.542,0.375
TcCLB.509097.60,528,5,3,0.568,0.585
TcCLB.509099.10,52,413,313,0.558,0.346
TcCLB.509099.100,47,153,114,0.66,0.319
TcCLB.509099.110,27,727,703,0.444,0.407
TcCLB.509099.120,53,221,92,0.547,0.34
TcCLB.509099.130,158,193,183,0.506,0.57
TcCLB.509099.140,209,386,314,0.502,0.378
TcCLB.509099.150,136,165,105,0.551,0.206
TcCLB.509099.160,532,56,45,0.38,0.474
TcCLB.509099.170,NA,0,NA,NA,NA
TcCLB.509099.20,396,359,202,0.331,0.482
TcCLB.509099.30,220,57,22,0.441,0.364
TcCLB.509099.40,86,214,56,0.57,0.291
TcCLB.509099.5,644,2229,878,0.578,0.399
TcCLB.509099.50,398,1002,500,0.334,0.299
TcCLB.509099.59,20,349,326,0.65,0.5
TcCLB.509099.70,203,151,128,0.419,0.493
TcCLB.509099.80,200,43,28,0.465,0.255
TcCLB.509099.89,308,546,457,0.451,0.334
TcCLB.509101.9,2131,141,49,0.582,0.525
TcCLB.509103.10,44,418,412,0.477,0.364
TcCLB.509103.20,NA,0,NA,0.295,0.221
TcCLB.509103.30,31,362,341,0.71,0.323
TcCLB.509103.39,43,271,262,0.395,0.233
TcCLB.509103.4,NA,0,NA,NA,NA
TcCLB.509121.10,1502,370,142,0.507,0.523
TcCLB.509121.20,NA,0,NA,NA,NA
TcCLB.509123.10,34,5493,5471,0.5,0.471
TcCLB.509123.20,103,236,222,0.67,0.544
TcCLB.509123.30,NA,0,NA,NA,NA
TcCLB.509123.5,3637,1087,273,0.513,0.5
TcCLB.509125.10,1210,54,15,0.462,0.555
TcCLB.509125.20,NA,0,NA,NA,NA
TcCLB.509127.10,200,927,871,0.375,0.375
TcCLB.509127.104,22,414,341,0.364,0.409
TcCLB.509127.110,17,356,276,0.412,0.412
TcCLB.509127.20,169,130,106,0.379,0.408
TcCLB.509127.30,60,189,183,0.4,0.667
TcCLB.509127.40,171,178,123,0.462,0.544
TcCLB.509127.50,52,407,339,0.462,0.365
TcCLB.509127.59,32,121,57,0.656,0.062
TcCLB.509127.70,175,83,77,0.366,0.2
TcCLB.509127.80,106,259,149,0.415,0.519
TcCLB.509127.90,NA,0,NA,0.295,0.358
TcCLB.509127.97,114,246,122,0.465,0.386
TcCLB.509129.10,NA,0,NA,0.253,0.611
TcCLB.509133.10,914,9,8,0.603,0.477
TcCLB.509135.9,93,19,17,0.533,0.222
TcCLB.509137.10,NA,0,NA,0.189,0.653
TcCLB.509137.20,NA,0,NA,0.347,0.474
TcCLB.509137.30,199,707,660,0.382,0.457
TcCLB.509139.10,66,2146,1533,0.273,0.379
TcCLB.509139.20,50,148,145,0.44,0.5
TcCLB.509141.10,577,640,574,0.535,0.488
TcCLB.509141.20,173,448,405,0.503,0.497
TcCLB.509141.30,33,1,1,0.394,0.727
TcCLB.509141.40,47,3965,3011,0.277,0.468
TcCLB.509143.10,NA,0,NA,0.362,0.19
TcCLB.509145.10,198,2,1,NA,NA
TcCLB.509145.19,NA,0,NA,0.274,0.2
TcCLB.509147.21,3220,227,119,0.534,0.481
TcCLB.509147.40,34,6515,6493,0.5,0.471
TcCLB.509147.50,52,75446,42780,0.538,0.365
TcCLB.509149.20,12,587,402,0.5,0.583
TcCLB.509149.30,139,406,368,0.41,0.446
TcCLB.509149.40,15,4027,4018,0.533,0.6
TcCLB.509149.50,6,2059,1199,0.667,0.167
TcCLB.509149.60,28,5561,4668,0.5,0.643
TcCLB.509149.70,32,435,212,0.562,0.312
TcCLB.509149.80,78,432,407,0.436,0.141
TcCLB.509149.9,NA,0,NA,NA,NA
TcCLB.509151.10,151,448,251,0.53,0.344
TcCLB.509151.100,172,4,2,0.512,0.349
TcCLB.509151.110,205,822,677,0.517,0.546
TcCLB.509151.120,236,134,112,0.458,0.479
TcCLB.509151.130,NA,0,NA,0.474,0.421
TcCLB.509151.140,452,429,357,0.438,0.376
TcCLB.509151.20,615,106,86,0.405,0.535
TcCLB.509151.29,622,195,179,0.482,0.418
TcCLB.509151.40,85,518,490,0.553,0.447
TcCLB.509151.50,889,853,496,0.442,0.402
TcCLB.509151.60,250,790,705,0.46,0.276
TcCLB.509151.70,102,416,406,0.451,0.196
TcCLB.509151.80,88,398,301,0.489,0.466
TcCLB.509151.90,169,189,178,0.467,0.272
TcCLB.509153.10,46,108,100,0.587,0.174
TcCLB.509153.100,276,366,349,0.377,0.322
TcCLB.509153.110,NA,0,NA,0.358,0.695
TcCLB.509153.120,117,440,424,0.479,0.35
TcCLB.509153.130,110,344,291,0.536,0.327
TcCLB.509153.139,248,150,139,0.395,0.415
TcCLB.509153.20,46,98,98,0.391,0.565
TcCLB.509153.30,110,145,138,0.618,0.473
TcCLB.509153.40,833,978,314,0.515,0.508
TcCLB.509153.50,213,58,53,0.38,0.62
TcCLB.509153.60,25,214,197,0.4,0.44
TcCLB.509153.70,497,37,32,0.398,0.533
TcCLB.509153.80,NA,0,NA,0.389,0.589
TcCLB.509153.90,164,828,814,0.366,0.36
TcCLB.509155.10,3,1,1,1,0.5
TcCLB.509155.30,335,311,299,0.481,0.406
TcCLB.509155.39,758,683,438,0.446,0.546
TcCLB.509157.100,102,14,8,0.441,0.48
TcCLB.509157.110,25,1,1,0.24,0.52
TcCLB.509157.120,233,700,637,0.382,0.395
TcCLB.509157.170,216,109,53,0.519,0.412
TcCLB.509157.210,5425,875,424,0.534,0.491
TcCLB.509157.220,157,310,298,0.217,0.369
TcCLB.509157.230,4,187,186,1,0
TcCLB.509157.240,28,305,191,0.214,0.571
TcCLB.509157.250,9,211,177,0.444,0.111
TcCLB.509157.260,221,184,144,0.516,0.498
TcCLB.509157.270,141,96,92,0.326,0.567
TcCLB.509157.279,41,189,129,0.22,0.488
TcCLB.509157.40,181,213,84,0.431,0.519
TcCLB.509157.50,142,54,28,0.38,0.606
TcCLB.509157.60,202,515,455,0.46,0.371
TcCLB.509157.70,86,13,10,0.5,0.209
TcCLB.509157.80,138,363,357,0.486,0.254
TcCLB.509157.90,75,500,475,0.56,0.387
TcCLB.509165.10,92,38,17,0.478,0.402
TcCLB.509165.30,13,204,204,0.308,0.846
TcCLB.509165.34,11,74,74,0.273,0.818
TcCLB.509165.40,13,1373,1373,0.462,0.615
TcCLB.509165.49,NA,0,NA,NA,NA
TcCLB.509167.10,NA,0,NA,NA,NA
TcCLB.509167.100,70,1450,884,0.457,0.557
TcCLB.509167.110,117,116,66,0.299,0.556
TcCLB.509167.120,88,576,378,0.5,0.477
TcCLB.509167.130,23,30,28,0.609,0.391
TcCLB.509167.140,43,3199,2645,0.535,0.512
TcCLB.509167.150,69,347,177,0.449,0.348
TcCLB.509167.160,32,32,28,0.469,0.25
TcCLB.509167.170,3,347,344,0.667,0.333
TcCLB.509167.180,207,28,19,0.333,0.536
TcCLB.509167.190,299,32,26,0.405,0.381
TcCLB.509167.20,NA,0,NA,0.179,0.642
TcCLB.509167.200,254,319,234,0.449,0.378
TcCLB.509167.30,300,217,63,0.43,0.447
TcCLB.509167.40,NA,0,NA,0.189,0.653
TcCLB.509167.50,33,98,82,0.455,0.455
TcCLB.509167.60,13,688,658,0.692,0.385
TcCLB.509167.70,15,432,427,0.4,0.667
TcCLB.509167.80,29,217,201,0.31,0.379
TcCLB.509167.90,376,3602,2389,0.436,0.572
TcCLB.509169.10,NA,0,NA,NA,NA
TcCLB.509169.20,135,395,189,0.526,0.526
TcCLB.509169.30,82,1,1,0.378,0.671
TcCLB.509169.39,306,131,81,0.402,0.569
TcCLB.509171.10,228,149,145,0.447,0.408
TcCLB.509171.100,NA,0,NA,NA,NA
TcCLB.509171.20,96,197,181,0.552,0.375
TcCLB.509171.29,604,66,64,0.434,0.627
TcCLB.509171.40,82,31,27,0.341,0.585
TcCLB.509171.47,55,540,254,0.491,0.309
TcCLB.509171.54,16,627,234,0.562,0.25
TcCLB.509171.60,352,4,2,0.409,0.597
TcCLB.509171.70,165,135,127,0.436,0.503
TcCLB.509171.80,13,321,290,0.462,0.231
TcCLB.509171.90,204,221,208,0.51,0.289
TcCLB.509173.9,NA,0,NA,NA,NA
TcCLB.509191.9,153,216,157,0.399,0.477
TcCLB.509195.10,NA,0,NA,0.547,0.526
TcCLB.509195.20,59,10,9,0.508,0.627
TcCLB.509195.30,36,2188,1858,0.556,0.389
TcCLB.509195.40,35,185,136,0.571,0.543
TcCLB.509195.50,36,6673,5469,0.556,0.389
