name,length,num_reads,num_reads_primary,gc,ct
TcCLB.508207.45,39,6,2,0.462,0.436
TcCLB.508207.5,NA,0,NA,NA,NA
TcCLB.508207.50,62,12,8,0.387,0.661
TcCLB.508207.54,221,42,6,0.335,0.507
TcCLB.508207.60,396,69,61,0.308,0.528
TcCLB.508207.64,121,18,6,0.322,0.579
TcCLB.508207.70,160,57,9,0.45,0.375
TcCLB.508207.74,177,67,23,0.373,0.39
TcCLB.508207.80,NA,0,NA,0.363,0.585
TcCLB.508207.90,8,2,1,0.125,0.75
TcCLB.508209.10,NA,0,NA,NA,NA
TcCLB.508209.100,257,224,179,0.37,0.568
TcCLB.508209.110,188,122,93,0.314,0.606
TcCLB.508209.120,54,1201,1164,0.444,0.407
TcCLB.508209.130,464,196,87,0.399,0.616
TcCLB.508209.140,307,2142,1585,0.41,0.3
TcCLB.508209.144,1064,641,577,0.386,0.522
TcCLB.508209.150,117,36,10,0.333,0.333
TcCLB.508209.159,226,12,3,0.385,0.624
TcCLB.508209.20,255,11,4,0.353,0.686
TcCLB.508209.30,509,25,5,0.403,0.477
TcCLB.508209.39,217,161,106,0.484,0.346
TcCLB.508209.50,198,33,10,0.389,0.485
TcCLB.508209.60,21,12,9,0.333,0.762
TcCLB.508209.70,58,42,22,0.276,0.172
TcCLB.508209.80,78,1,1,0.397,0.487
TcCLB.508209.90,169,53,7,0.254,0.503
TcCLB.508209.94,429,196,95,0.375,0.606
TcCLB.508211.10,30,28,26,0.367,0.433
TcCLB.508211.19,152,17,7,0.414,0.487
TcCLB.508211.30,371,5,2,0.394,0.563
TcCLB.508211.40,190,9,4,0.384,0.595
TcCLB.508211.50,558,51,38,0.349,0.616
TcCLB.508211.60,1409,37,7,0.332,0.499
TcCLB.508211.70,189,192,172,0.418,0.222
TcCLB.508213.20,1,122,103,1,1
TcCLB.508213.30,2,5,5,0,0.5
TcCLB.508213.40,106,40,12,0.415,0.755
TcCLB.508213.49,138,11,2,0.37,0.594
TcCLB.508213.9,396,1,1,0.382,0.422
TcCLB.508215.10,239,124,66,0.356,0.314
TcCLB.508215.3,NA,0,NA,0.5,0.5
TcCLB.508215.6,256,20,6,0.348,0.637
TcCLB.508215.9,62,4,2,0.194,0.339
TcCLB.508217.9,NA,0,NA,NA,NA
TcCLB.508225.20,243,20,4,0.416,0.432
TcCLB.508225.4,329,254,218,0.524,0.507
TcCLB.508227.10,651,1,1,0.456,0.553
TcCLB.508227.20,3295,108,85,0.533,0.513
TcCLB.508227.30,NA,0,NA,0.481,0.556
TcCLB.508227.40,378,3,1,0.534,0.595
TcCLB.508227.51,1841,4,4,0.554,0.493
TcCLB.508229.10,1052,2,1,0.49,0.591
TcCLB.508229.20,642,2,1,0.442,0.564
TcCLB.508229.30,295,5,2,0.566,0.603
TcCLB.508229.40,876,5,5,0.51,0.605
TcCLB.508229.50,532,1,1,0.519,0.543
TcCLB.508229.60,463,4,2,0.347,0.645
TcCLB.508237.18,151,39,17,0.391,0.477
TcCLB.508237.9,NA,0,NA,0.465,0.506
TcCLB.508239.10,23,18,13,0.261,0.348
TcCLB.508239.20,102,29,14,0.353,0.598
TcCLB.508239.30,NA,0,NA,0.344,0.674
TcCLB.508239.40,417,196,138,0.456,0.537
TcCLB.508239.49,NA,0,NA,0.488,0.435
TcCLB.508241.10,895,82,25,0.409,0.502
TcCLB.508241.100,NA,0,NA,0.348,0.556
TcCLB.508241.104,175,10,4,0.36,0.554
TcCLB.508241.110,41,10,6,0.341,0.634
TcCLB.508241.120,81,15,12,0.358,0.568
TcCLB.508241.130,367,22,8,0.376,0.567
TcCLB.508241.140,205,3341,2933,0.405,0.327
TcCLB.508241.149,NA,0,NA,0.533,0.491
TcCLB.508241.20,425,23,14,0.461,0.471
TcCLB.508241.30,88,1,1,0.318,0.648
TcCLB.508241.40,204,20,12,0.377,0.569
TcCLB.508241.50,674,15,12,0.359,0.521
TcCLB.508241.60,353,28,16,0.391,0.62
TcCLB.508241.70,113,7,4,0.434,0.407
TcCLB.508241.80,84,24,13,0.488,0.357
TcCLB.508241.90,245,15,4,0.339,0.482
TcCLB.508265.10,113,23,18,0.434,0.451
TcCLB.508265.100,333,563,192,0.366,0.261
TcCLB.508265.110,337,565,319,0.374,0.501
TcCLB.508265.30,52,21,10,0.346,0.827
TcCLB.508265.4,NA,0,NA,0.518,0.488
TcCLB.508265.40,37,24,8,0.324,0.432
TcCLB.508265.44,215,30,16,0.377,0.47
TcCLB.508265.60,333,52,21,0.351,0.586
TcCLB.508265.70,130,24,9,0.077,0.669
TcCLB.508265.80,106,22,17,0.443,0.462
TcCLB.508271.10,652,67,49,0.42,0.518
TcCLB.508271.20,274,14,4,0.453,0.438
TcCLB.508271.30,1123,101,33,0.406,0.581
TcCLB.508271.4,NA,0,NA,0.518,0.5
TcCLB.508271.50,156,6,4,0.429,0.378
TcCLB.508277.10,73,45,21,0.452,0.274
TcCLB.508277.100,1206,14,6,0.349,0.551
TcCLB.508277.110,370,13,7,0.37,0.654
TcCLB.508277.120,195,666,86,0.369,0.179
TcCLB.508277.130,89,16,4,0.382,0.596
TcCLB.508277.140,277,31,11,0.451,0.52
TcCLB.508277.150,157,98,33,0.49,0.331
TcCLB.508277.160,279,86,20,0.405,0.323
TcCLB.508277.170,417,105,40,0.35,0.571
TcCLB.508277.180,210,21,11,0.424,0.595
TcCLB.508277.190,461,46,14,0.393,0.44
TcCLB.508277.20,561,18,5,0.458,0.531
TcCLB.508277.200,77,1,1,0.416,0.325
TcCLB.508277.210,371,143,64,0.453,0.55
TcCLB.508277.220,451,16,4,0.457,0.492
TcCLB.508277.230,60,388,125,0.45,0.35
TcCLB.508277.250,46,24,19,0.522,0.478
TcCLB.508277.260,384,8,5,0.393,0.518
TcCLB.508277.269,90,1,1,0.333,0.311
TcCLB.508277.280,162,8,2,0.377,0.438
TcCLB.508277.290,390,23,7,0.397,0.503
TcCLB.508277.30,31,33,11,0.452,0.226
TcCLB.508277.300,75,5,2,0.387,0.427
TcCLB.508277.310,234,7,2,0.333,0.62
TcCLB.508277.320,150,30,11,0.373,0.367
TcCLB.508277.330,471,28,22,0.429,0.473
TcCLB.508277.340,997,28,8,0.4,0.458
TcCLB.508277.350,26,199,49,0.154,0.154
TcCLB.508277.360,1551,725,381,0.414,0.515
TcCLB.508277.370,27,261,233,0.444,0.37
TcCLB.508277.380,278,3,1,0.378,0.475
TcCLB.508277.390,303,15,7,0.442,0.462
TcCLB.508277.40,355,291,241,0.408,0.51
TcCLB.508277.401,697,29,10,0.473,0.51
TcCLB.508277.50,554,25,17,0.464,0.482
TcCLB.508277.60,286,235,95,0.339,0.545
TcCLB.508277.65,382,75,6,0.374,0.542
TcCLB.508277.70,116,3,1,0.422,0.724
TcCLB.508277.80,47,2,1,0.298,0.638
TcCLB.508277.90,62,46,12,0.339,0.145
TcCLB.508279.10,NA,0,NA,0.553,0.482
TcCLB.508281.9,627,6,3,0.537,0.514
TcCLB.508283.10,NA,0,NA,0.5,0.548
TcCLB.508283.25,NA,0,NA,0.552,0.467
TcCLB.508283.40,NA,0,NA,0.526,0.511
TcCLB.508283.60,NA,0,NA,0.57,0.485
TcCLB.508283.69,NA,0,NA,0.682,0.488
TcCLB.508285.10,443,3,3,0.438,0.492
TcCLB.508285.20,NA,0,NA,0.415,0.559
TcCLB.508285.30,765,154,153,0.616,0.508
TcCLB.508285.40,NA,0,NA,0.496,0.474
TcCLB.508285.5,2929,1,1,0.535,0.515
TcCLB.508285.50,362,54,46,0.448,0.412
TcCLB.508285.60,NA,0,NA,0.344,0.652
TcCLB.508307.10,384,2,2,0.393,0.659
TcCLB.508307.100,66,12,9,0.545,0.667
TcCLB.508307.110,320,11,9,0.416,0.462
TcCLB.508307.120,116,7,5,0.474,0.483
TcCLB.508307.125,315,151,75,0.425,0.479
TcCLB.508307.130,161,6,2,0.311,0.571
TcCLB.508307.134,738,2,2,0.409,0.585
TcCLB.508307.140,3157,96,45,0.394,0.483
TcCLB.508307.150,1831,52,10,0.443,0.452
TcCLB.508307.160,258,12,2,0.453,0.64
TcCLB.508307.170,323,12,5,0.421,0.437
TcCLB.508307.180,514,2,1,0.342,0.508
TcCLB.508307.184,34,3,1,0.324,0.794
TcCLB.508307.190,65,1,1,0.231,0.754
TcCLB.508307.20,348,7,1,0.44,0.454
TcCLB.508307.200,319,3,1,0.442,0.514
TcCLB.508307.40,283,2,2,0.357,0.664
TcCLB.508307.44,26,32,28,0.115,0.231
TcCLB.508307.50,85,5,3,0.376,0.4
TcCLB.508307.60,288,21,14,0.337,0.507
TcCLB.508307.70,211,15,3,0.332,0.597
TcCLB.508307.80,421,42,31,0.316,0.546
TcCLB.508307.90,65,6,2,0.385,0.631
TcCLB.508317.10,57,1,1,0.386,0.596
TcCLB.508317.120,153,146,90,0.32,0.706
TcCLB.508317.129,NA,0,NA,0.506,0.488
TcCLB.508317.20,290,6,5,0.348,0.593
TcCLB.508317.30,52,16,12,0.327,0.577
TcCLB.508317.40,NA,0,NA,0.296,0.585
TcCLB.508317.50,364,20,6,0.269,0.588
TcCLB.508317.60,79,3,3,0.253,0.468
TcCLB.508317.70,562,58,36,0.406,0.555
TcCLB.508317.80,4591,102,36,0.531,0.486
TcCLB.508321.11,NA,0,NA,NA,NA
TcCLB.508321.21,604,341,60,0.419,0.522
TcCLB.508321.30,1258,230,54,0.441,0.497
TcCLB.508321.40,541,347,140,0.407,0.521
TcCLB.508321.50,95,14,2,0.295,0.211
TcCLB.508321.60,384,20,6,0.398,0.484
TcCLB.508323.100,137,341,278,0.314,0.38
TcCLB.508323.110,10,12,5,0.4,0.3
TcCLB.508323.120,249,6,6,0.229,0.51
TcCLB.508323.190,16,15,5,0.312,0.75
TcCLB.508323.199,NA,0,NA,NA,NA
TcCLB.508323.20,56,10,7,0.464,0.107
TcCLB.508323.30,523,25,7,0.438,0.467
TcCLB.508323.40,32,24,13,0.438,0.531
TcCLB.508323.50,100,2,1,0.4,0.59
TcCLB.508323.60,140,21,5,0.336,0.579
TcCLB.508323.70,240,20,10,0.329,0.45
TcCLB.508323.80,365,26,8,0.395,0.471
TcCLB.508323.84,217,35,22,0.415,0.53
TcCLB.508323.9,NA,0,NA,NA,NA
TcCLB.508323.90,1792,245,116,0.346,0.466
TcCLB.508323.94,16,9,6,0.5,0.375
TcCLB.508325.101,3,3,3,0.333,0
TcCLB.508325.110,754,134,55,0.41,0.542
TcCLB.508325.130,83,116,92,0.47,0.386
TcCLB.508325.150,207,67,14,0.377,0.517
TcCLB.508325.160,52,286,233,0.25,0.269
TcCLB.508325.180,123,62,21,0.472,0.488
TcCLB.508325.20,NA,0,NA,0.441,0.448
TcCLB.508325.220,1376,230,182,0.512,0.501
TcCLB.508325.230,1700,63,26,0.527,0.544
TcCLB.508325.25,2554,1,1,0.642,0.489
TcCLB.508325.250,1785,8,3,0.514,0.543
TcCLB.508325.270,214,4,2,0.364,0.43
TcCLB.508325.290,899,33,10,0.494,0.551
TcCLB.508325.30,NA,0,NA,0.478,0.522
TcCLB.508325.300,684,161,120,0.428,0.525
TcCLB.508325.310,86,5,3,0.349,0.442
TcCLB.508325.320,83,19,16,0.482,0.386
TcCLB.508325.340,NA,0,NA,0.424,0.482
TcCLB.508325.60,74,231,217,0.351,0.324
TcCLB.508325.80,216,5,5,0.463,0.639
TcCLB.508325.90,148,2,1,0.574,0.527
TcCLB.508341.10,1347,880,705,0.545,0.594
TcCLB.508343.10,142,8,2,0.359,0.514
TcCLB.508345.9,1214,20,4,0.513,0.449
TcCLB.508347.10,134,14,5,0.552,0.425
TcCLB.508347.100,737,58,35,0.455,0.478
TcCLB.508347.110,496,71,19,0.387,0.569
TcCLB.508347.120,702,4,1,0.473,0.513
TcCLB.508347.130,71,33,9,0.366,0.254
TcCLB.508347.140,264,398,229,0.33,0.239
TcCLB.508347.150,1491,15,3,0.385,0.482
TcCLB.508347.159,NA,0,NA,NA,NA
TcCLB.508347.20,276,2,1,0.482,0.591
TcCLB.508347.24,NA,0,NA,0.489,0.43
TcCLB.508347.30,812,111,60,0.436,0.477
TcCLB.508347.40,13,281,67,0.462,0
TcCLB.508347.50,34,3,2,0.412,0.324
TcCLB.508347.60,66,7,2,0.333,0.5
TcCLB.508347.70,457,58,21,0.455,0.51
TcCLB.508347.80,554,146,47,0.439,0.343
TcCLB.508347.90,405,13,4,0.44,0.568
TcCLB.508357.100,3003,45950,4359,0.498,0.479
TcCLB.508357.20,120,3,1,0.542,0.467
TcCLB.508357.23,23,14,3,0.174,0.174
TcCLB.508357.26,70,14,3,0.243,0.629
TcCLB.508357.30,183,1,1,0.295,0.628
TcCLB.508357.40,10,5,2,0.3,0.3
TcCLB.508357.80,278,4,2,0.191,0.5
TcCLB.508357.9,NA,0,NA,NA,NA
TcCLB.508357.90,460,54,38,0.298,0.474
TcCLB.508367.20,1228,112,33,0.524,0.531
TcCLB.508367.50,204,1,1,0.544,0.534
TcCLB.508367.70,812,50,23,0.544,0.534
TcCLB.508369.10,1,1,1,1,1
TcCLB.508369.20,86,80,33,0.291,0.326
TcCLB.508369.40,3030,152,21,0.434,0.499
TcCLB.508369.50,718,25,11,0.426,0.532
TcCLB.508371.10,NA,0,NA,0.459,0.494
TcCLB.508373.10,418,237,184,0.335,0.493
TcCLB.508373.20,303,81,53,0.488,0.479
TcCLB.508373.29,536,75,36,0.489,0.42
TcCLB.508375.10,1064,46,12,0.562,0.558
TcCLB.508375.20,528,1,1,0.483,0.619
TcCLB.508375.30,122,74,15,0.418,0.508
TcCLB.508375.5,NA,0,NA,0.526,0.519
TcCLB.508375.50,535,15,6,0.424,0.507
TcCLB.508375.60,212,16,7,0.377,0.467
TcCLB.508375.70,297,36,20,0.471,0.434
TcCLB.508375.80,237,8,3,0.367,0.599
TcCLB.508375.89,NA,0,NA,0.559,0.506
TcCLB.508377.9,NA,0,NA,0.506,0.541
TcCLB.508379.10,194,8,2,0.33,0.443
TcCLB.508379.20,270,4,2,0.533,0.352
TcCLB.508379.29,NA,0,NA,0.559,0.459
TcCLB.508381.20,NA,0,NA,NA,NA
TcCLB.508381.40,773,16,3,0.432,0.512
TcCLB.508383.10,235,5,2,0.264,0.579
TcCLB.508385.10,27,20,11,0.222,0.296
TcCLB.508385.20,815,6,2,0.32,0.529
TcCLB.508385.30,1711,166,70,0.356,0.435
TcCLB.508385.40,385,10,2,0.439,0.434
TcCLB.508385.50,200,6,2,0.385,0.475
TcCLB.508385.60,622,108,46,0.415,0.506
TcCLB.508387.10,483,9,4,0.383,0.447
TcCLB.508387.100,339,10,2,0.345,0.496
TcCLB.508387.110,162,62,58,0.321,0.469
TcCLB.508387.120,560,1,1,0.359,0.529
TcCLB.508387.130,659,1,1,0.375,0.593
TcCLB.508387.140,503,10,3,0.334,0.547
TcCLB.508387.150,757,23,7,0.452,0.554
TcCLB.508387.160,1117,172,59,0.346,0.486
TcCLB.508387.170,1334,38,5,0.339,0.476
TcCLB.508387.20,63,305,240,0.381,0.429
TcCLB.508387.30,1156,32,15,0.413,0.478
TcCLB.508387.40,NA,0,NA,0.326,0.644
TcCLB.508387.50,174,3,2,0.385,0.397
TcCLB.508387.60,385,10,3,0.501,0.478
TcCLB.508387.70,394,38,8,0.358,0.464
TcCLB.508387.80,21,17,8,0.19,0.19
TcCLB.508387.90,501,1,1,0.345,0.575
TcCLB.508389.10,279,67,37,0.376,0.369
TcCLB.508389.100,384,111,28,0.539,0.617
TcCLB.508389.114,303,6,3,0.465,0.587
TcCLB.508389.130,2535,1,1,0.542,0.525
TcCLB.508389.138,356,2,2,0.483,0.579
TcCLB.508389.146,117,2,2,0.615,0.41
TcCLB.508389.154,376,13,6,0.516,0.622
TcCLB.508389.160,444,5,5,0.5,0.595
TcCLB.508389.174,341,1,1,0.587,0.531
TcCLB.508389.20,4011,52,28,0.522,0.531
TcCLB.508389.50,170,12,5,0.565,0.6
TcCLB.508389.70,513,10,3,0.511,0.569
TcCLB.508389.90,248,195,91,0.532,0.46
TcCLB.508391.10,NA,0,NA,0.504,0.515
TcCLB.508393.9,NA,0,NA,0.653,0.547
TcCLB.508439.10,1513,43,11,0.397,0.512
TcCLB.508439.30,37,31,8,0.297,0.162
TcCLB.508439.40,NA,0,NA,0.68,0.562
TcCLB.508463.10,221,2,1,0.493,0.466
TcCLB.508463.20,85,7,4,0.365,0.529
TcCLB.508463.29,NA,0,NA,NA,NA
TcCLB.508465.10,98,3,2,0.449,0.388
TcCLB.508465.100,648,16,6,0.346,0.61
TcCLB.508465.110,653,81,52,0.47,0.559
TcCLB.508465.120,225,18,9,0.444,0.409
TcCLB.508465.130,257,16,5,0.331,0.545
TcCLB.508465.140,79,8,3,0.443,0.342
TcCLB.508465.149,NA,0,NA,0.471,0.541
TcCLB.508465.20,320,107,92,0.497,0.559
TcCLB.508465.30,532,4,1,0.359,0.524
TcCLB.508465.40,969,40,8,0.419,0.554
TcCLB.508465.50,211,17,8,0.408,0.54
TcCLB.508465.60,128,10,3,0.406,0.469
TcCLB.508465.70,85,10,4,0.376,0.588
TcCLB.508465.80,1028,33,8,0.454,0.499
TcCLB.508465.90,768,44,10,0.413,0.579
TcCLB.508467.10,53,6,3,0.358,0.604
TcCLB.508467.19,NA,0,NA,NA,NA
TcCLB.508469.10,401,12,3,0.541,0.516
TcCLB.508469.20,56,11,6,0.393,0.714
TcCLB.508469.30,353,20,6,0.371,0.462
TcCLB.508469.4,NA,0,NA,NA,NA
TcCLB.508469.50,222,19,4,0.396,0.586
TcCLB.508469.59,210,18,10,0.324,0.429
TcCLB.508471.10,139,9,5,0.489,0.475
TcCLB.508471.19,NA,0,NA,NA,NA
TcCLB.508473.10,91,249,80,0.286,0.22
TcCLB.508489.10,321,5,3,0.389,0.567
TcCLB.508489.20,390,14,6,0.515,0.403
TcCLB.508489.30,873,7,3,0.423,0.537
TcCLB.508489.40,7,3,2,0.143,0
TcCLB.508515.10,511,379,197,0.432,0.571
TcCLB.508515.100,891,62,29,0.418,0.54
TcCLB.508515.110,97,7,3,0.289,0.67
TcCLB.508515.120,154,23,4,0.318,0.545
TcCLB.508515.150,1110,33,31,0.491,0.585
TcCLB.508515.170,436,43,17,0.33,0.445
TcCLB.508515.20,1301,199,67,0.515,0.467
TcCLB.508515.30,1285,273,160,0.427,0.535
TcCLB.508515.40,85,7,4,0.529,0.471
TcCLB.508515.50,53,8,3,0.377,0.849
TcCLB.508515.60,364,34,8,0.462,0.495
TcCLB.508515.80,137,15,6,0.431,0.504
TcCLB.508515.90,95,4,1,0.589,0.358
TcCLB.508535.10,777,134,30,0.356,0.499
TcCLB.508535.20,446,10,3,0.395,0.357
TcCLB.508535.30,103,8,1,0.398,0.194
TcCLB.508535.40,530,475,194,0.502,0.43
TcCLB.508535.50,356,25,4,0.402,0.548
TcCLB.508537.10,148,70,12,0.446,0.277
TcCLB.508537.5,NA,0,NA,0.635,0.494
TcCLB.508539.10,55,1,1,0.327,0.327
TcCLB.508539.110,370,125,52,0.532,0.611
TcCLB.508539.130,489,76,33,0.513,0.607
TcCLB.508539.150,1371,7,3,0.539,0.532
TcCLB.508539.155,261,24,11,0.421,0.617
TcCLB.508539.160,368,103,29,0.543,0.611
TcCLB.508539.169,NA,0,NA,0.5,0.441
TcCLB.508539.20,106,13,3,0.453,0.33
TcCLB.508539.30,215,130,88,0.456,0.219
TcCLB.508539.40,474,14,6,0.399,0.538
TcCLB.508539.50,1360,22,4,0.395,0.488
TcCLB.508539.60,835,6,2,0.465,0.589
TcCLB.508539.71,63,1,1,0.508,0.317
TcCLB.508539.80,365,12,11,0.545,0.622
TcCLB.508539.95,1086,8,4,0.577,0.471
TcCLB.508541.10,219,2,2,0.63,0.393
TcCLB.508541.100,1147,13,4,0.577,0.467
TcCLB.508541.110,368,173,74,0.524,0.611
TcCLB.508541.120,338,5,4,0.485,0.604
TcCLB.508541.125,91,9,3,0.582,0.319
TcCLB.508541.130,140,9,4,0.557,0.593
TcCLB.508541.140,1407,4,1,0.555,0.493
TcCLB.508541.160,402,3,1,0.415,0.527
TcCLB.508541.170,1437,70,27,0.388,0.462
TcCLB.508541.190,591,78,9,0.308,0.374
TcCLB.508541.20,393,23,11,0.522,0.621
TcCLB.508541.200,35,3,1,0.371,0.371
TcCLB.508541.210,247,92,27,0.377,0.312
TcCLB.508541.220,113,4,2,0.336,0.389
TcCLB.508541.225,431,2630,1452,0.545,0.503
TcCLB.508541.230,289,2630,1452,0.516,0.588
TcCLB.508541.240,NA,0,NA,0.598,0.515
TcCLB.508541.30,400,2,2,0.585,0.472
TcCLB.508541.40,1842,1,1,0.549,0.54
TcCLB.508541.80,257,14,13,0.424,0.611
TcCLB.508541.90,111,4,2,0.622,0.595
TcCLB.508549.10,51,4,2,0.353,0.451
TcCLB.508549.20,941,44,9,0.436,0.484
TcCLB.508549.30,NA,0,NA,NA,NA
TcCLB.508551.10,261,5,1,0.437,0.291
TcCLB.508551.20,119,48,25,0.336,0.487
TcCLB.508551.30,164,583,404,0.573,0.439
TcCLB.508551.39,NA,0,NA,NA,NA
TcCLB.508555.10,14,103,102,0.143,0.286
TcCLB.508555.20,63,28,9,0.476,0.206
TcCLB.508555.34,264,12,8,0.492,0.549
TcCLB.508555.50,1774,39,16,0.395,0.542
TcCLB.508555.60,34,300,167,0.294,0.235
TcCLB.508555.70,NA,0,NA,0.527,0.456
TcCLB.508557.20,597,2,1,0.385,0.551
TcCLB.508557.29,1,320,249,NA,NA
TcCLB.508559.20,869,21,9,0.541,0.514
TcCLB.508559.29,NA,0,NA,0.507,0.53
TcCLB.508559.40,284,29,16,0.444,0.394
TcCLB.508559.80,10,693,523,0.3,0.7
TcCLB.508559.90,66,159,141,0.333,0.273
TcCLB.508563.11,NA,0,NA,0.682,0.488
TcCLB.508563.20,2313,35,6,0.495,0.563
TcCLB.508563.30,139,42,24,0.482,0.496
TcCLB.508567.100,968,327,164,0.32,0.482
TcCLB.508567.20,762,542,459,0.403,0.449
TcCLB.508567.30,274,18,9,0.485,0.38
TcCLB.508567.40,727,7,6,0.371,0.554
TcCLB.508567.49,92,13,6,0.424,0.587
TcCLB.508567.60,193,11,3,0.301,0.565
TcCLB.508567.70,571,330,198,0.364,0.562
TcCLB.508567.80,38,14,5,0.368,0.316
TcCLB.508567.89,296,13,11,0.395,0.503
TcCLB.508569.10,697,6,3,0.428,0.395
TcCLB.508569.100,64,4,2,0.391,0.422
TcCLB.508569.120,349,5,2,0.355,0.553
TcCLB.508569.130,622,12,3,0.395,0.432
TcCLB.508569.140,550,3,2,0.418,0.496
TcCLB.508569.20,1311,50,12,0.392,0.404
TcCLB.508569.70,377,1,1,0.467,0.432
TcCLB.508569.80,1219,146,131,0.429,0.44
TcCLB.508569.90,108,93,49,0.315,0.454
TcCLB.508571.10,NA,0,NA,0.33,0.504
TcCLB.508583.10,45,1,1,0.489,0.378
TcCLB.508585.10,8,114,98,0.125,0
TcCLB.508585.20,224,993,777,0.406,0.473
TcCLB.508585.29,NA,0,NA,NA,NA
TcCLB.508605.10,NA,0,NA,0.411,0.437
TcCLB.508605.20,497,2,2,0.517,0.561
TcCLB.508605.31,36,25,22,0.472,0.306
TcCLB.508605.40,NA,0,NA,0.547,0.406
TcCLB.508607.10,2391,10,5,0.535,0.474
TcCLB.508607.30,NA,0,NA,0.544,0.548
TcCLB.508607.40,1782,10,4,0.539,0.471
TcCLB.508607.50,1687,3,1,0.494,0.574
TcCLB.508607.60,120,3,2,0.383,0.433
TcCLB.508607.70,628,2,1,0.588,0.494
TcCLB.508609.10,539,39,18,0.343,0.558
TcCLB.508609.20,90,169,90,0.544,0.344
TcCLB.508611.30,1611,553,380,0.495,0.505
TcCLB.508647.10,264,1947,962,0.496,0.473
TcCLB.508647.100,61,22,10,0.475,0.508
TcCLB.508647.110,371,28,11,0.404,0.434
TcCLB.508647.120,73,10,4,0.507,0.164
TcCLB.508647.130,16,11,4,0.5,0.5
TcCLB.508647.140,120,22,17,0.342,0.558
TcCLB.508647.160,200,2,2,0.39,0.5
TcCLB.508647.170,117,7,2,0.496,0.427
TcCLB.508647.174,108,11,10,0.389,0.176
TcCLB.508647.180,160,158,62,0.388,0.35
TcCLB.508647.190,52,10,6,0.5,0.212
TcCLB.508647.20,271,21,18,0.454,0.557
TcCLB.508647.200,97,1380,1034,0.381,0.206
TcCLB.508647.210,67,27,7,0.284,0.522
TcCLB.508647.220,234,4,2,0.432,0.474
TcCLB.508647.230,249,7,4,0.466,0.582
TcCLB.508647.250,49,26,13,0.327,0.673
TcCLB.508647.260,NA,0,NA,0.467,0.567
TcCLB.508647.264,101,8,1,0.446,0.455
TcCLB.508647.270,69,14,8,0.362,0.696
TcCLB.508647.280,386,41,11,0.386,0.394
TcCLB.508647.290,77,449,373,0.364,0.26
TcCLB.508647.30,NA,0,NA,0.396,0.585
TcCLB.508647.40,404,1,1,0.465,0.562
TcCLB.508647.50,136,11,4,0.412,0.5
TcCLB.508647.80,NA,0,NA,0.37,0.641
TcCLB.508647.90,295,22,7,0.41,0.556
TcCLB.508653.10,NA,0,NA,NA,NA
TcCLB.508653.20,709,59,38,0.395,0.496
TcCLB.508671.10,313,244,36,0.447,0.47
TcCLB.508671.20,313,150,36,0.447,0.47
TcCLB.508673.20,563,61,12,0.526,0.533
TcCLB.508675.20,1070,84,36,0.374,0.529
TcCLB.508675.29,241,280,34,0.353,0.552
TcCLB.508675.40,41,9,3,0.488,0.39
TcCLB.508675.50,94,9,4,0.372,0.574
TcCLB.508675.60,NA,0,NA,0.385,0.533
TcCLB.508675.9,NA,0,NA,0.429,0.471
TcCLB.508681.11,NA,0,NA,0.728,0.45
TcCLB.508681.20,1029,267,124,0.523,0.501
TcCLB.508681.31,6255,56,15,0.534,0.475
TcCLB.508681.40,NA,0,NA,0.511,0.515
TcCLB.508683.9,NA,0,NA,0.688,0.453
TcCLB.508685.9,NA,0,NA,0.647,0.471
TcCLB.508687.11,NA,0,NA,0.676,0.482
TcCLB.508687.20,67,4,3,0.358,0.418
TcCLB.508687.25,850,3,2,0.492,0.519
TcCLB.508687.30,837,556,212,0.517,0.538
TcCLB.508687.39,839,920,622,0.516,0.54
TcCLB.508687.48,830,524,224,0.516,0.543
TcCLB.508687.57,829,1143,599,0.516,0.544
TcCLB.508687.66,630,213,112,0.529,0.473
TcCLB.508715.10,NA,0,NA,NA,NA
TcCLB.508715.20,581,1391,1380,0.576,0.474
TcCLB.508717.10,1292,164,120,0.546,0.495
TcCLB.508717.20,1713,370,65,0.403,0.482
TcCLB.508717.30,972,19,2,0.383,0.479
TcCLB.508717.33,172,16,12,0.43,0.587
TcCLB.508717.36,115,13,5,0.47,0.348
TcCLB.508717.40,82,7,5,0.451,0.488
TcCLB.508717.50,23,116,113,0.391,0.217
TcCLB.508717.53,171,1,1,0.345,0.673
TcCLB.508717.56,14,17,9,0.286,0.286
TcCLB.508717.60,813,2,2,0.362,0.529
TcCLB.508719.20,104,2,2,0.385,0.654
TcCLB.508719.30,244,1987,366,0.398,0.328
TcCLB.508719.40,219,32,8,0.379,0.511
TcCLB.508719.50,515,22,9,0.439,0.468
TcCLB.508719.60,198,155,56,0.419,0.359
TcCLB.508719.70,1235,2956,235,0.355,0.377
TcCLB.508719.80,142,14,6,0.317,0.634
TcCLB.508719.9,NA,0,NA,NA,NA
TcCLB.508721.10,291,18,5,0.43,0.488
TcCLB.508721.20,129,12,7,0.403,0.535
TcCLB.508721.4,NA,0,NA,0.453,0.541
TcCLB.508723.10,NA,0,NA,0.215,0.696
TcCLB.508723.100,77,28,10,0.338,0.597
TcCLB.508723.110,153,15,7,0.32,0.66
TcCLB.508723.120,244,98,33,0.467,0.398
TcCLB.508723.20,19,22,10,0.526,0.632
TcCLB.508723.24,48,61,32,0.25,0.438
