gene_id	gene_name	enc	cai
Tb927.3.5430	hypothetical protein, conserved	59.748	0.664
Tb927.3.5440	SNF2 DNA repair protein, putative	57.854	0.644
Tb927.3.5450	hypothetical protein, conserved	59.487	0.676
Tb927.3.5460	RNA-binding protein, putative (RBSR3)	58.582	0.646
Tb927.3.5480	hypothetical protein, conserved	58.311	0.673
Tb927.3.5490	flagellar transport protein, putative (PIFTB2)	56.307	0.7
Tb927.3.5500	DNA-directed RNA polymerase II subunit 3, putative,RNA polymerase subunit, putative (RPB3)	60.431	0.663
Tb927.3.5510	hypothetical protein, conserved	57.638	0.658
Tb927.3.5520	26S proteasome regulatory non-ATPase subunit (RPN1)	56.933	0.702
Tb927.3.5530	Tb-292 membrane associated protein (Tb-292)	55.929	0.644
Tb927.3.5540	dynein intermediate chain WDRD34, putative	60.535	0.67
Tb927.3.5570	syntaxin, putative	54.957	0.602
Tb927.3.5580	tryptophanyl-tRNA synthetase	58.651	0.677
Tb927.3.5590	hypothetical protein, conserved	59.743	0.658
Tb927.3.560	expression site-associated gene (ESAG) protein, putative,expression site-associated gene 11 (ESAG11) protein, putative	56.588	0.586
Tb927.3.5600	hypothetical protein, conserved	61.0	0.591
Tb927.3.5610	ribosomal protein L3 mitochondrial, putative	58.558	0.672
Tb927.3.5620	hypothetical protein, conserved	57.531	0.673
Tb927.3.5630	3,2-trans-enoyl-CoA isomerase, mitochondrial precursor, putative	50.644	0.664
Tb927.3.5640	nuclear transcription factor, putative	58.44	0.659
Tb927.3.5650	protein kinase, putative,serine/threonine protein kinase, putative	55.794	0.61
Tb927.3.5660	UDP-Gal or UDP-GlcNAc-dependent glycosyltransferase, putative	47.278	0.566
Tb927.3.5670	hypothetical protein	56.874	0.624
Tb927.3.5680	variant surface glycoprotein (VSG)-related, putative	56.588	0.592
Tb927.3.5690	hypothetical protein, conserved	57.009	0.563
Tb927.3.570	expression site-associated gene (ESAG) protein, putative,expression site-associated gene 2 (ESAG2) protein, putative	53.63	0.613
Tb927.3.5700	hypothetical protein, conserved	53.384	0.59
Tb927.3.5710	hypothetical protein, conserved	53.384	0.591
Tb927.3.5720	hypothetical protein, conserved	52.645	0.588
Tb927.3.5730	hypothetical protein, conserved	53.384	0.591
Tb927.3.5760	hypothetical protein, conserved	61.0	0.593
Tb927.3.5790	expression site-associated gene (ESAG, pseudogene), putative,expression site-associated gene 9 (ESAG9), point mutation	56.84	0.599
Tb927.3.580	leucine-rich repeat protein (LRRP), putative	51.193	0.628
Tb927.3.5800	expression site-associated gene (ESAG, pseudogene), putative,expression site-associated gene 1 (ESAG1), degenerate	58.628	0.606
Tb927.3.5810	expression site-associated gene (ESAG, pseudogene), putative,expression site-associated gene 2 (ESAG2), degenerate	52.214	0.615
Tb927.3.5830	expression site-associated gene (ESAG) protein, putative,expression site-associated gene 1 (ESAG1) protein, putative	53.469	0.611
Tb927.3.5880	variant surface glycoprotein (VSG, pseudogene), putative,variant surface glycoprotein, point mutation	57.021	0.618
Tb927.3.590	adenosine transporter, putative	56.315	0.721
Tb927.3.600	hypothetical protein	56.229	0.627
Tb927.3.620	ATP-dependent DEAD/H RNA helicase, putative	57.866	0.608
Tb927.3.640	hypothetical protein, conserved	52.14	0.617
Tb927.3.660	hypothetical protein, conserved	61.0	0.621
Tb927.3.670	hypothetical protein	55.798	0.607
Tb927.3.680	cytochrome P450, putative	57.597	0.658
Tb927.3.690	protein kinase, putative	59.331	0.644
Tb927.3.710	hypothetical protein, conserved	52.317	0.631
Tb927.3.730	hypothetical protein, conserved	55.244	0.571
Tb927.3.740	ZFP family member, putative (ZC3H5)	58.578	0.624
Tb927.3.750	hypothetical protein, conserved	58.369	0.663
Tb927.3.760	hypothetical protein, conserved	59.954	0.659
Tb927.3.780	proteasome alpha 7 subunit (TbPSA7)	57.82	0.713
Tb927.3.790	ZFP family member, putative (ZC3H6)	57.944	0.669
Tb927.3.800	hypothetical protein, conserved	52.618	0.663
Tb927.3.810	hypothetical protein, conserved	54.968	0.684
Tb927.3.830	flap endonuclease-1 (FEN-1), putative	60.022	0.67
Tb927.3.840	hypothetical protein, conserved	57.762	0.63
Tb927.3.850	hypothetical protein, conserved	58.249	0.615
Tb927.3.870	hypothetical protein, conserved	60.195	0.63
Tb927.3.880	hypothetical protein, conserved	57.472	0.609
Tb927.3.890	hypothetical protein, conserved	57.551	0.623
Tb927.3.900	hypothetical protein, conserved	58.253	0.619
Tb927.3.910	gamma-tubulin,tubulin gamma chain	58.755	0.691
Tb927.3.920	hypothetical protein, conserved	60.476	0.636
Tb927.3.930	dynein heavy chain, putative	53.292	0.741
Tb927.3.950	hypothetical protein, conserved	58.613	0.652
Tb927.3.970	hypothetical protein, conserved	58.485	0.714
Tb927.3.980	hypothetical protein, conserved	58.952	0.661
Tb927.3.990	hypothetical protein, conserved	55.643	0.628
Tb927.4.100	retrotransposon hot spot protein (RHS, pseudogene), putative,retrotransposon hot spot protein 1 (RHS1), interrupted	53.94	0.616
Tb927.4.1000	hypothetical protein, conserved	56.325	0.655
Tb927.4.1020	serine-palmitoyl-CoA transferase, putative	57.058	0.713
Tb927.4.1030	hypothetical protein, conserved	53.596	0.669
Tb927.4.1050	hypothetical protein, conserved	57.478	0.686
Tb927.4.1060	hypothetical protein, conserved	59.861	0.639
Tb927.4.1070	50S ribosomal protein L13, putative	53.537	0.703
Tb927.4.1080	V-type ATPase, A subunit, putative	52.007	0.763
Tb927.4.1090	endosomal integral membrane protein, putative	59.12	0.696
Tb927.4.1110	hypothetical protein, conserved	60.142	0.675
Tb927.4.1120	hypothetical protein, conserved	59.211	0.658
Tb927.4.1140	phosphatidylinositol 4-kinase, putative	58.893	0.638
Tb927.4.1150	hypothetical protein, conserved	58.637	0.659
Tb927.4.1160	hypothetical protein, conserved	51.345	0.659
Tb927.4.1170	ankyrin, putative	61.0	0.663
Tb927.4.1180	hypothetical protein, conserved	61.0	0.66
Tb927.4.1190	hypothetical protein, conserved	54.585	0.59
Tb927.4.1200	expression site-associated gene (ESAG) protein, putative,expression site-associated gene 1 (ESAG1) protein, putative	58.019	0.598
Tb927.4.1220	leucine-rich repeat protein (LRRP), putative	51.688	0.59
Tb927.4.1230	hypothetical protein	61.0	0.59
Tb927.4.1250	peroxisome biogenesis factor 1, putative	58.196	0.674
Tb927.4.1260	hypothetical protein, conserved	57.128	0.655
Tb927.4.1270	ruvB-like DNA helicase, putative	57.956	0.711
Tb927.4.1280	hypothetical protein, conserved	57.576	0.688
Tb927.4.1290	hypothetical protein, conserved	57.376	0.667
Tb927.4.1300	amidinotransferase, putative	49.409	0.78
Tb927.4.1310	ZFP family member, putative (ZC3H9)	59.533	0.702
Tb927.4.1320	hypothetical protein, conserved	59.226	0.668
Tb927.4.1330	DNA topoisomerase IB, large subunit	59.01	0.668
Tb927.4.1340	cleavage and polyadenylation specificity factor subunit, putative (CPSF3)	57.459	0.702
Tb927.4.1350	glyoxalase II (glx2-2)	56.034	0.672
Tb927.4.1360	hypothetical protein, conserved	55.874	0.743
Tb927.4.1390	hypothetical protein, conserved	57.857	0.691
Tb927.4.1400	vacuolar transport protein 4A, putative	58.925	0.664
Tb927.4.1410	hypothetical protein, conserved	58.89	0.668
Tb927.4.1420	hypothetical protein, conserved	53.629	0.69
Tb927.4.1430	hypothetical protein, conserved	59.856	0.641
Tb927.4.1440	hypothetical protein, conserved	55.186	0.688
Tb927.4.1450	hypothetical protein, conserved	60.984	0.674
Tb927.4.1460	hypothetical protein, conserved	58.705	0.659
Tb927.4.1480	hypothetical protein, conserved	57.751	0.671
Tb927.4.1490	hypothetical protein, conserved	60.676	0.674
Tb927.4.1500	RNA editing associated helicase 2 (REH2)	59.149	0.672
Tb927.4.1510	phospholipid-translocating ATPase, putative	57.139	0.698
Tb927.4.1530	hypothetical protein, conserved	57.477	0.674
Tb927.4.1540	hypothetical protein, conserved	60.236	0.694
Tb927.4.1550	hypothetical protein, conserved	55.234	0.688
Tb927.4.1560	hypothetical protein, conserved	56.6	0.671
Tb927.4.1570	hypothetical protein, conserved	57.495	0.704
Tb927.4.1580	hypothetical protein, conserved	61.0	0.665
Tb927.4.1590	NA	60.282	0.667
Tb927.4.1600	hypothetical protein, conserved	61.0	0.63
Tb927.4.1610	hypothetical protein, conserved	55.815	0.692
Tb927.4.1620	phosphatidylinositol 4-phosphate 5-kinase alpha, putative (PIP5KII-alpha)	58.003	0.664
Tb927.4.1630	ribosomal RNA processing protein 6 (RRP6)	57.807	0.68
Tb927.4.1640	UDP-galactose transporter, putative	55.041	0.693
Tb927.4.1650	hypothetical protein, conserved	57.381	0.617
Tb927.4.1660	mitochondrial carrier protein, putative (MCP6)	60.434	0.684
Tb927.4.1680	ZFP family member, putative (ZC3H10)	61.0	0.662
Tb927.4.1690	hypothetical protein, conserved	58.686	0.671
Tb927.4.1700	protein kinase, putative	61.0	0.613
Tb927.4.1710	hypothetical protein, conserved	58.339	0.712
Tb927.4.1720	nucleoside diphosphate kinase, putative	57.894	0.696
Tb927.4.1740	hypothetical protein, conserved	59.895	0.67
Tb927.4.1750	hypothetical protein, conserved	61.0	0.653
Tb927.4.1780	hypothetical protein, conserved	60.567	0.658
Tb927.4.1790	ribosomal protein L3, putative	50.27	0.764
Tb927.4.1800	ribosomal protein L3, mitochondrial, putative	47.289	0.784
Tb927.4.1820	selenocysteine-tRNA-specific elongation factor, putative	58.26	0.686
Tb927.4.1840	zinc carboxypeptidase, putative,metallo-peptidase, Clan MC, Family M14	56.324	0.689
Tb927.4.1850	hypothetical protein, conserved	57.659	0.699
Tb927.4.1870	kinetoplastid-specific phospho-protein phosphatase, putative	58.293	0.66
Tb927.4.1880	hypothetical protein, conserved	54.735	0.621
Tb927.4.1890	hypothetical protein, conserved	56.663	0.642
Tb927.4.1900	hypothetical protein, conserved	52.558	0.65
Tb927.4.1910	hypothetical protein, conserved	59.73	0.693
Tb927.4.1920	GPI transamidase, putative (TbGPI16)	58.422	0.678
Tb927.4.1930	RNA-binding protein, putative (EIF3D)	54.167	0.724
Tb927.4.1940	hypothetical protein, conserved	56.73	0.683
Tb927.4.1950	NADPH--cytochrome p450 reductase, putative (CPR)	59.446	0.662
Tb927.4.1960	hypothetical protein, conserved	57.801	0.673
Tb927.4.1970	hypothetical protein, conserved	61.0	0.654
Tb927.4.1980	hypothetical protein, conserved	58.714	0.67
Tb927.4.1990	RNA helicase, putative,mitochondrial, putative	57.169	0.679
Tb927.4.200	retrotransposon hot spot protein 1 (RHS1), putative	54.679	0.627
Tb927.4.2000	ruvB-like DNA helicase, putative,ATP-dependent DNA helicase, putative	52.255	0.727
Tb927.4.2020	mu-adaptin 3, putative,adaptor complex AP-3 medium subunit, putative	57.543	0.692
Tb927.4.2030	ALBA-Domain Protein (ALBA4)	53.413	0.755
Tb927.4.2060	hypothetical protein, conserved	52.816	0.716
Tb927.4.2070	antigenic protein, putative	45.086	0.613
Tb927.4.2080	C2 domain containing protein (CC2D)	59.227	0.601
Tb927.4.210	retrotransposon hot spot protein (RHS, pseudogene), putative,retrotransposon hot spot protein 2 (RHS2), interrupted, degenerate	56.807	0.594
Tb927.4.2110	protein phosphatase 2C, putative	56.883	0.711
Tb927.4.2120	hypothetical protein, conserved	61.0	0.66
Tb927.4.2130	hypothetical protein, conserved	61.0	0.654
Tb927.4.2140	MBO2	59.541	0.664
Tb927.4.2190	GTP-binding protein, putative	57.892	0.661
Tb927.4.2200	hypothetical protein, conserved	57.277	0.698
Tb927.4.2220	TPR-repeat-containing chaperone protein DNAJ, putative	57.976	0.686
Tb927.4.2230	dolichyl-P-Man:GDP-Man1GlcNAc2-PP-dolichyl alpha-1,3-mannosyltransferase, putative	56.244	0.679
Tb927.4.2240	hypothetical protein, conserved	60.08	0.691
Tb927.4.2250	hypothetical protein, conserved	54.938	0.726
Tb927.4.2270	hypothetical protein, conserved	61.0	0.679
Tb927.4.2280	hypothetical protein, conserved	59.859	0.671
Tb927.4.2290	glucose transporter, putative	58.857	0.692
Tb927.4.2300	hypothetical protein, conserved	59.35	0.657
Tb927.4.2310	asparaginyl-tRNA synthetase, putative	55.238	0.703
Tb927.4.2340	hypothetical protein, conserved	59.877	0.652
Tb927.4.2350	G-actin binding protein, putative,twinfilin, putative	55.873	0.687
Tb927.4.2360	hypothetical protein, conserved	57.507	0.683
Tb927.4.2370	hypothetical protein, conserved	58.755	0.669
Tb927.4.2380	sarcoplasmic reticulum glycoprotein, putative	59.624	0.674
Tb927.4.2390	ATP-dependent RNA helicase, putative	55.254	0.685
Tb927.4.2400	hypothetical protein, conserved	59.574	0.655
Tb927.4.2410	hypothetical protein, conserved	57.93	0.701
Tb927.4.2430	hypothetical protein, conserved	58.52	0.682
Tb927.4.2440	hypothetical protein, conserved	55.397	0.692
Tb927.4.2450	thioredoxin, putative	58.28	0.727
Tb927.4.2460	kinatase, putative	59.812	0.655
Tb927.4.2470	hypothetical protein, conserved	59.779	0.671
Tb927.4.2480	8-oxoguanine DNA glycosylase, putative	59.469	0.658
Tb927.4.2490	hypothetical protein, conserved	58.761	0.665
Tb927.4.250	retrotransposon hot spot protein 5 (RHS5), putative	57.277	0.635
Tb927.4.2500	protein kinase, putative,eukaryotic translation initiation factor 2-alpha kinase precursor, putative	57.629	0.684
Tb927.4.2510	multidrug resistance-associated protein, putative,p-glycoprotein (PGPA)	58.546	0.66
Tb927.4.2520	NAD dependent deacetylase, putative,transcriptional regulator, Sir2 family protein, nicotinic acid mononucleotide 5,6-dimethylbenzimidazole (cobb) protein	58.767	0.674
Tb927.4.2550	hypothetical protein, conserved	61.0	0.661
Tb927.4.2560	cardiolipin synthetase, putative	59.956	0.678
Tb927.4.2570	hypothetical protein, conserved	59.546	0.691
Tb927.4.2580	hypothetical protein, conserved	58.163	0.674
Tb927.4.2590	hypothetical protein, conserved	59.749	0.645
Tb927.4.260	retrotransposon hot spot protein 3 (RHS3), putative	53.826	0.6
Tb927.4.2600	hypothetical protein, conserved	58.876	0.669
Tb927.4.2620	hypothetical protein, conserved	60.662	0.708
Tb927.4.2630	ATP-dependent DEAD/H RNA helicase, putative	54.822	0.697
Tb927.4.2640	hypothetical protein, conserved	59.94	0.631
Tb927.4.2650	hypothetical protein, conserved	58.121	0.634
Tb927.4.2670	pyroglutamyl-peptidase I (PGP), putative,cysteine peptidase, Clan CF, family C15, putative	53.823	0.669
Tb927.4.2680	hypothetical protein, conserved	57.238	0.666
Tb927.4.2690	hypothetical protein	52.064	0.624
Tb927.4.270	retrotransposon hot spot protein 3 (RHS3), putative	53.907	0.595
Tb927.4.2700	hydroxymethylglutaryl-CoA synthase, putative	60.233	0.651
Tb927.4.2720	ATP dependent DEAD-box helicase (RH)	58.387	0.645
Tb927.4.2730	kinesin, putative	57.07	0.685
Tb927.4.2750	hypothetical protein, conserved	57.128	0.684
Tb927.4.2760	hypothetical protein, conserved	57.979	0.666
Tb927.4.2770	hypothetical protein, conserved	61.0	0.613
Tb927.4.2780	hypothetical protein, conserved	59.581	0.622
Tb927.4.2790	hypothetical protein, conserved	58.638	0.69
Tb927.4.280	retrotransposon hot spot protein 3 (RHS3), putative	54.079	0.599
Tb927.4.2800	hypothetical protein, conserved	58.296	0.679
Tb927.4.2810	hypothetical protein	50.167	0.61
Tb927.4.2820	hypothetical protein, conserved	58.996	0.653
Tb927.4.2830	hypothetical protein, conserved	61.0	0.658
Tb927.4.2840	hypothetical protein, conserved	54.598	0.728
Tb927.4.2850	hypothetical protein, conserved	60.995	0.67
Tb927.4.2860	hypothetical protein, conserved	55.361	0.682
Tb927.4.2870	hypothetical protein, conserved	55.853	0.642
Tb927.4.2880	Nucleoporin (TbNup225)	59.309	0.686
Tb927.4.2890	hypothetical protein, conserved	59.03	0.672
Tb927.4.290	retrotransposon hot spot protein 3 (RHS3), putative	53.782	0.598
Tb927.4.2900	hypothetical protein, conserved	58.877	0.645
Tb927.4.2910	hypothetical protein, conserved	58.094	0.654
Tb927.4.2920	hypothetical protein, conserved	58.224	0.657
Tb927.4.2930	hypothetical protein, conserved	61.0	0.673
Tb927.4.2940	hypothetical protein, conserved	58.128	0.671
Tb927.4.2950	mitochondrial DNA polymerase I protein A, putative	57.502	0.686
Tb927.4.2970	chaperone protein DNAj, putative	57.504	0.628
Tb927.4.2980	hypothetical protein, conserved	58.276	0.64
Tb927.4.2990	hypothetical protein, conserved	59.202	0.643
Tb927.4.300	retrotransposon hot spot protein 3 (RHS3), putative	52.972	0.597
Tb927.4.3000	hypothetical protein, conserved	58.125	0.662
Tb927.4.3010	hypothetical protein, conserved	56.374	0.648
Tb927.4.3020	ATP-dependent DEAH-box RNA helicase, putative	57.493	0.677
Tb927.4.3030	hypothetical protein, conserved	58.431	0.683
Tb927.4.3040	hypothetical protein, conserved	59.952	0.664
Tb927.4.3070	hypothetical protein, conserved	52.86	0.735
Tb927.4.3090	hypothetical protein, conserved	59.959	0.663
Tb927.4.310	hypothetical protein, conserved	58.938	0.65
Tb927.4.3100	hypothetical protein, conserved	57.659	0.659
Tb927.4.3110	tRNA-dihydrouridine synthase 4, putative	58.892	0.695
Tb927.4.3120	hypothetical protein, conserved	60.727	0.64
Tb927.4.3130	Spef1	55.915	0.679
Tb927.4.3140	hypothetical protein, conserved	58.431	0.671
Tb927.4.3150	hypothetical protein, conserved	56.847	0.654
Tb927.4.3160	dihydroxyacetone phosphate acyltransferase, putative (DAT)	59.152	0.67
Tb927.4.3170	hypothetical protein, conserved	56.24	0.654
Tb927.4.3180	hypothetical protein, conserved	50.046	0.663
Tb927.4.3190	ubiquitin-conjugating enzyme E2, putative,ubiquitin carrier protein, putative,ubiquitin-protein ligase, putative	55.196	0.669
Tb927.4.320	hypothetical protein, conserved	58.221	0.689
Tb927.4.3200	hypothetical protein, conserved	52.265	0.562
Tb927.4.3210	hypothetical protein, conserved,ESAG11-related protein, putative	52.92	0.62
Tb927.4.3220	hypothetical protein, conserved	57.482	0.603
Tb927.4.3230	hypothetical protein, conserved,ESAG11-related protein, putative	53.59	0.607
Tb927.4.3240	hypothetical protein, conserved	52.904	0.567
Tb927.4.3250	hypothetical protein, conserved,ESAG11-related protein, putative	52.774	0.62
Tb927.4.3260	hypothetical protein, conserved	54.79	0.576
Tb927.4.3270	hypothetical protein, conserved,ESAG11-related protein, putative	55.627	0.641
Tb927.4.3280	expression site-associated gene (ESAG) protein, putative,expression site-associated gene 2 (ESAG2) protein, putative	54.387	0.631
Tb927.4.3290	hypothetical protein, conserved	52.272	0.592
Tb927.4.330	hypothetical protein, conserved	60.016	0.644
Tb927.4.3300	mitochondrial ATP-dependent zinc metallopeptidase, putative,metallo-peptidase, Clan MA(E) Family M41	59.919	0.667
Tb927.4.3310	hypothetical protein, conserved	54.532	0.674
Tb927.4.3320	uracil phosphoribosyltransferase, putative	60.007	0.661
Tb927.4.3340	hypothetical protein, conserved	58.187	0.644
Tb927.4.3350	hypothetical protein, conserved	53.134	0.754
Tb927.4.3360	hypothetical protein, conserved	58.406	0.709
Tb927.4.3370	hypothetical protein, conserved	52.354	0.684
Tb927.4.3380	myosin IB heavy chain, putative	58.083	0.683
Tb927.4.3390	tuzin, putative	55.839	0.709
Tb927.4.340	hypothetical protein, conserved	61.0	0.644
Tb927.4.3400	hypothetical protein, conserved	57.923	0.675
Tb927.4.3410	selenoprotein, putative	58.658	0.683
Tb927.4.3420	serine/threonine-protein kinase, putative,protein kinase, putative	57.542	0.694
Tb927.4.3440	hypothetical protein, conserved	59.853	0.642
Tb927.4.3470	hypothetical protein, conserved	59.861	0.661
