gene_id	gene_name	enc	cai
LmjF.28.1310	ATP-dependent RNA helicase, putative	41.165	0.532
LmjF.28.1320	prenyltransferase, putative	38.736	0.556
LmjF.28.1330	hypothetical protein, conserved	46.293	0.426
LmjF.28.1350	haloacid dehalogenase-like hydrolase-like protein	43.246	0.524
LmjF.28.1360	haloacid dehalogenase-like hydrolase-like protein	48.469	0.461
LmjF.28.1370	haloacid dehalogenase-like hydrolase, putative	43.438	0.535
LmjF.28.1380	haloacid dehalogenase-like hydrolase-like protein	43.775	0.511
LmjF.28.1390	hypothetical protein, conserved	43.49	0.49
LmjF.28.1400	amastin-like protein	47.206	0.452
LmjF.28.1405	hypothetical protein	51.108	0.436
LmjF.28.1410	DNA polymerase kappa, putative	44.595	0.454
LmjF.28.1420	DNA polymerase kappa, putative	41.149	0.532
LmjF.28.1430	DNA polymerase kappa, putative	47.722	0.449
LmjF.28.1440	hypothetical protein, conserved	45.671	0.449
LmjF.28.1450	hypothetical protein, conserved	49.309	0.431
LmjF.28.1460	ATPase, putative	49.166	0.439
LmjF.28.1470	Qa-SNARE protein	38.851	0.637
LmjF.28.1480	Qa-SNARE protein	37.848	0.697
LmjF.28.1520	hypothetical protein, conserved	48.776	0.401
LmjF.28.1530	ATP-dependent RNA helicase FAL1, putative	38.07	0.569
LmjF.28.1540	hypothetical protein, unknown function	46.205	0.464
LmjF.28.1550	hypothetical protein, conserved	39.173	0.569
LmjF.28.1560	hypothetical protein, conserved	54.085	0.388
LmjF.28.1570	hydrolase, alpha/beta fold family, putative	39.26	0.535
LmjF.28.1580	phosphonopyruvate decarboxylase-like protein	42.689	0.535
LmjF.28.1590	hypothetical protein, conserved	43.714	0.487
LmjF.28.1600	helicase-like protein	45.963	0.472
LmjF.28.1610	hypothetical protein, conserved	51.397	0.462
LmjF.28.1620	hypothetical protein, conserved	41.65	0.499
LmjF.28.1630	hypothetical protein, conserved	48.578	0.438
LmjF.28.1640	hypothetical protein, conserved	46.203	0.471
LmjF.28.1650	hypothetical protein, conserved	47.261	0.441
LmjF.28.1660	hypothetical protein, conserved	46.936	0.431
LmjF.28.1670	zinc finger protein kinase-like	44.174	0.478
LmjF.28.1690	sulfate transporter-like protein	42.455	0.511
LmjF.28.1700	hypothetical protein, conserved	44.913	0.457
LmjF.28.1710	hypothetical protein, conserved	48.252	0.417
LmjF.28.1720	hypothetical protein, conserved	41.512	0.538
LmjF.28.1730	proteasome regulatory non-ATP-ase subunit 2, putative	38.458	0.607
LmjF.28.1740	hypothetical protein, conserved	42.064	0.549
LmjF.28.1750	hypothetical protein, conserved	53.452	0.368
LmjF.28.1760	protein kinase, putative	43.738	0.48
LmjF.28.1770	hypothetical protein, conserved	43.012	0.458
LmjF.28.1780	DNA topoisomerase III, putative	38.765	0.588
LmjF.28.1790	ATPase-like protein	45.498	0.483
LmjF.28.1800	hypothetical protein, conserved	48.284	0.426
LmjF.28.1820	replication factor A, 51kDa subunit, putative (RPA1)	38.347	0.607
LmjF.28.1830	DNA repair protein-like protein	42.614	0.51
LmjF.28.1840	methylthioribulose-1-phosphate dehydratase, putative	39.682	0.559
LmjF.28.1850	C-terminal motor kinesin, putative	44.768	0.477
LmjF.28.1860	hypothetical protein, conserved	38.489	0.585
LmjF.28.1870	hypothetical protein, conserved	43.455	0.521
LmjF.28.1880	hypothetical protein, conserved	38.541	0.578
LmjF.28.1890	palmitoyl acyltransferase 4, putative	42.757	0.535
LmjF.28.1900	hypothetical protein, conserved	55.813	0.342
LmjF.28.1910	hypothetical protein, conserved	47.375	0.451
LmjF.28.1930	zinc transporter, putative	37.401	0.592
LmjF.28.1940	hypothetical protein, conserved	47.638	0.427
LmjF.28.1950	X-pro, dipeptidyl-peptidase,serine peptidase, Clan SC, family S15, putative	39.094	0.592
LmjF.28.1960	elongation factor G2-like protein	41.86	0.511
LmjF.28.1980	hypothetical protein, conserved	45.627	0.456
LmjF.28.1990	hypothetical protein, conserved	42.586	0.519
LmjF.28.2000	protein kinase, putative (LDK)	48.077	0.446
LmjF.28.2010	hypothetical protein, conserved	50.159	0.444
LmjF.28.2020	hypothetical protein, conserved	50.801	0.382
LmjF.28.2050	hypothetical protein, unknown function	51.284	0.387
LmjF.28.2070	hypothetical protein, conserved	53.207	0.365
LmjF.28.2080	mitochondrial DEAD box protein, putative	52.319	0.377
LmjF.28.2090	hypothetical protein, conserved	56.033	0.321
LmjF.28.2100	glycerophosphoryl diester phosphodiesterase, putative	58.443	0.32
LmjF.28.2110	hypothetical protein, conserved	56.792	0.291
LmjF.28.2120	cullin 2, putative	53.749	0.388
LmjF.28.2140	A/G-specific adenine glycosylase, putative	52.594	0.376
LmjF.28.2150	hypothetical protein, conserved	49.997	0.408
LmjF.28.2160	hypothetical protein, conserved	48.356	0.432
LmjF.28.2170	hypothetical protein, conserved	41.478	0.567
LmjF.28.2180	hypothetical protein, conserved	50.675	0.451
LmjF.28.2190	hypothetical protein, conserved	50.241	0.406
LmjF.28.2200	hypothetical protein, conserved	43.943	0.498
LmjF.28.2210	glycoprotein 96-92, putative	45.122	0.564
LmjF.28.2220	2,3-bisphosphoglycerate-independent phosphoglycerate mutase-like	46.126	0.478
LmjF.28.2230	cyclin dependent kinase-binding protein, putative	42.729	0.506
LmjF.28.2240	hypothetical protein	48.87	0.479
LmjF.28.2250	glycosomal membrane protein-like protein	42.47	0.443
LmjF.28.2260	glycosomal membrane protein, putative	36.492	0.642
LmjF.28.2270	histone acetyltransferase, putative	39.802	0.545
LmjF.28.2280	DNA topoisomerase ii	37.731	0.604
LmjF.28.2290	guanine-nucleotide-exchange-factor, putative,translation initiation factor EIF-2B subunit, putative	39.575	0.555
LmjF.28.2300	hypothetical protein, conserved	48.898	0.416
LmjF.28.2310	eukaryotic translation initiation factor, putative	36.758	0.652
LmjF.28.2320	hypothetical protein, conserved	51.491	0.375
LmjF.28.2330	hypothetical protein, conserved	47.459	0.452
LmjF.28.2350	hypothetical protein, conserved	43.775	0.506
LmjF.28.2360	hypothetical protein, conserved	38.581	0.551
LmjF.28.2370	serine hydroxymethyltransferase (SHMT-L) (SHMT-L)	39.703	0.558
LmjF.28.2380	subtilisin-like serine peptidase	39.201	0.523
LmjF.28.2385	DNA replication licensing factor MCM6, putative	42.013	0.541
LmjF.28.2390	hypothetical protein, conserved	45.836	0.476
LmjF.28.2400	hypothetical protein, conserved	46.113	0.478
LmjF.28.2410	dolichyl-P-Man:GDP-Man5GlcNAc2-PP-dolichyl alpha-1,2-mannosyltranslocase, putative	44.097	0.492
LmjF.28.2420	2-oxoglutarate dehydrogenase, E2 component, dihydrolipoamide succinyltransferase, putative	38.279	0.639
LmjF.28.2430	vacuolar ATP synthase subunit b, putative	35.222	0.647
LmjF.28.2440	hypothetical protein, conserved	41.651	0.539
LmjF.28.2445	hypothetical protein, conserved	50.799	0.38
LmjF.28.2450	hypothetical protein, conserved	46.75	0.452
LmjF.28.2470	MRP protein-like protein	43.011	0.545
LmjF.28.2480	hypothetical protein, conserved	44.334	0.503
LmjF.28.2490	hypothetical protein, conserved	46.237	0.47
LmjF.28.2500	eukaryotic translation initiation factor 4e, putative	41.328	0.589
LmjF.28.2510	acyl-CoA dehydrogenase, putative	34.128	0.565
LmjF.28.2520	hypothetical protein, conserved	43.766	0.491
LmjF.28.2530	DNA repair and recombination helicase protein PIF3, putative	46.088	0.454
LmjF.28.2540	hypothetical protein, conserved	48.474	0.427
LmjF.28.2550	hypothetical protein, unknown function	44.24	0.487
LmjF.28.2565	hypothetical protein, conserved	44.511	0.465
LmjF.28.2570	splicing factor 3B subunit 1, putative	36.435	0.614
LmjF.28.2580	leucine-rich repeat protein, putative	48.488	0.434
LmjF.28.2590	hypothetical protein, conserved	43.48	0.489
LmjF.28.2610	hypothetical protein, conserved	46.449	0.437
LmjF.28.2620	coatomer gamma subunit, putative	36.272	0.615
LmjF.28.2630	hypothetical protein, unknown function	49.128	0.424
LmjF.28.2640	molybdenum cofactor biosynthesis protein, putative	48.215	0.416
LmjF.28.2650	membrane-bound acid phosphatase, putative	39.082	0.569
LmjF.28.2670	protein phosphatase 4 catalytic subunit, putative	42.327	0.53
LmjF.28.2680	cytochrome oxidase assembly protein-like protein	38.937	0.574
LmjF.28.2690	hypothetical protein, conserved	44.254	0.471
LmjF.28.2700	hypothetical protein, unknown function	43.628	0.524
LmjF.28.2710	hypothetical protein, conserved	45.294	0.446
LmjF.28.2730	hypothetical protein, conserved	43.335	0.491
LmjF.28.2740	receptor for activated C kinase 1 (RACK1)	28.019	0.831
LmjF.28.2750	receptor for activated C kinase 1 (RACK1)	28.019	0.831
LmjF.28.2760	gamma-tubulin complex subunit, putative	42.776	0.522
LmjF.28.2770	heat-shock protein hsp70, putative	25.83	0.851
LmjF.28.2780	heat-shock protein hsp70, putative	25.83	0.851
LmjF.28.2800	hypothetical protein, conserved	41.46	0.533
LmjF.28.2810	hypothetical protein, conserved	47.47	0.486
LmjF.28.2820	heat shock protein 70, putative	38.545	0.592
LmjF.28.2830	hypothetical protein, conserved	46.789	0.441
LmjF.28.2840	hypothetical protein, conserved	44.721	0.484
LmjF.28.2850	hypothetical protein, conserved	43.642	0.463
LmjF.28.2860	cytosolic malate dehydrogenase (cMDH)	40.558	0.531
LmjF.28.2870	hypothetical protein, unknown function	49.036	0.433
LmjF.28.2880	dynein heavy chain, putative	37.527	0.597
LmjF.28.2890	hypothetical protein, conserved	49.644	0.437
LmjF.28.2900	oligomeric golgi complex component 8, putative	44.137	0.512
LmjF.28.2910	glutamate dehydrogenase, putative	36.113	0.653
LmjF.28.2930	phosphate transporter, putative	42.129	0.517
LmjF.28.2950	hypothetical protein, conserved	49.276	0.417
LmjF.28.2960	U5 snRNP-specific 40 kDa protein, putative	53.914	0.346
LmjF.28.2990	hypothetical protein, conserved	56.64	0.358
LmjF.28.3000	protein kinase, putative	54.367	0.327
LmjF.28.3010	hypothetical protein, conserved	50.671	0.407
LmjF.28.3030	hypothetical protein, conserved	45.328	0.469
LmjF.29.0010	3,2-trans-enoyl-CoA isomerase, mitochondrial precursor-like protein	54.403	0.437
LmjF.29.0020	transcription factor-like protein	43.558	0.52
LmjF.29.0030	ribosomal protein L3-like protein	44.216	0.484
LmjF.29.0040	hypothetical protein, conserved	51.372	0.406
LmjF.29.0050	hypothetical protein, conserved	48.543	0.426
LmjF.29.0060	tryptophanyl-tRNA synthetase, putative	46.232	0.477
LmjF.29.0070	QA-SNARE protein putative	48.154	0.472
LmjF.29.0100	hypothetical protein, conserved	48.096	0.452
LmjF.29.0110	hypothetical protein, conserved	41.044	0.542
LmjF.29.0120	proteasome regulatory non-ATPase subunit, putative	41.118	0.55
LmjF.29.0130	hypothetical protein, conserved	43.805	0.497
LmjF.29.0140	DNA-directed RNA polymerase I-like protein	42.791	0.537
LmjF.29.0150	hypothetical protein, conserved	41.761	0.583
LmjF.29.0160	hypothetical protein, conserved	51.039	0.414
LmjF.29.0180	hypothetical protein, conserved	42.473	0.505
LmjF.29.0190	hypothetical protein, conserved	51.457	0.412
LmjF.29.0200	hypothetical protein, conserved	42.688	0.503
LmjF.29.0210	hypothetical protein, conserved	46.76	0.472
LmjF.29.0220	protein transport protein Sec24A, putative	39.638	0.579
LmjF.29.0230	hypothetical protein, conserved	54.252	0.425
LmjF.29.0240	hypothetical protein, conserved	43.903	0.529
LmjF.29.0250	thymine-7-hydroxylase, putative	36.715	0.623
LmjF.29.0260	hypothetical protein, conserved	49.194	0.416
LmjF.29.0270	hypothetical protein, conserved	46.437	0.483
LmjF.29.0280	D-lactate dehydrogenase-like protein	39.794	0.581
LmjF.29.0290	hypothetical protein, unknown function	41.652	0.47
LmjF.29.0300	hypothetical protein, conserved	52.15	0.39
LmjF.29.0320	hypothetical protein, conserved	42.573	0.57
LmjF.29.0330	hypothetical protein, conserved	46.631	0.46
LmjF.29.0340	hypothetical protein, conserved	42.898	0.514
LmjF.29.0350	hypothetical protein, conserved	45.5	0.473
LmjF.29.0370	protein kinase-like protein	45.865	0.454
LmjF.29.0380	hypothetical protein, conserved	47.249	0.474
LmjF.29.0390	RNA binding protein, putative	36.738	0.561
LmjF.29.0410	hypothetical protein, conserved	56.676	0.38
LmjF.29.0420	hypothetical protein, conserved	48.886	0.463
LmjF.29.0430	hypothetical protein, conserved	39.059	0.566
LmjF.29.0440	hypothetical protein, conserved	47.725	0.464
LmjF.29.0450	hypothetical protein, conserved	50.905	0.397
LmjF.29.0460	hypothetical protein, conserved	47.932	0.43
LmjF.29.0470	hypothetical protein, conserved	47.836	0.458
LmjF.29.0480	hypothetical protein, conserved	48.099	0.439
LmjF.29.0490	hypothetical protein, conserved	37.621	0.599
LmjF.29.0500	hypothetical protein, unknown function	45.376	0.464
LmjF.29.0520	hypothetical protein, conserved	49.029	0.4
LmjF.29.0530	hypothetical protein, conserved	51.55	0.39
LmjF.29.0540	hypothetical protein, conserved	41.236	0.529
LmjF.29.0550	hypothetical protein, conserved	45.964	0.467
LmjF.29.0555	hypothetical protein	50.365	0.296
LmjF.29.0560	hypothetical protein, conserved	41.353	0.509
LmjF.29.0570	hypothetical protein, conserved	44.529	0.466
LmjF.29.0580	hypothetical protein, conserved	51.076	0.409
LmjF.29.0590	DNA repair helicase, putative	44.681	0.479
LmjF.29.0600	hypothetical protein, conserved	41.665	0.54
LmjF.29.0610	hypothetical protein, conserved	46.803	0.457
LmjF.29.0620	ATP-binding cassette protein subfamily A, member 10, putative (ABCA10)	37.286	0.605
LmjF.29.0640	hypothetical protein, conserved	44.919	0.463
LmjF.29.0650	phosphate transporter, putative	43.157	0.528
LmjF.29.0660	flagellar radial spoke protein-like, putative	41.494	0.525
LmjF.29.0680	RNA-binding protein, putative	45.992	0.48
LmjF.29.0690	hypothetical protein, conserved	38.598	0.583
LmjF.29.0700	hypothetical protein, conserved	47.844	0.452
LmjF.29.0710	hypothetical protein, conserved	44.49	0.51
LmjF.29.0720	hypothetical protein, conserved	44.946	0.474
LmjF.29.0730	hypothetical protein, conserved	52.32	0.388
LmjF.29.0740	peroxisomal targeting signal type 2 receptor, putative (PEX7)	42.012	0.559
LmjF.29.0750	U3 small nucleolar ribonucleoprotein protein MPP10, putative	38.901	0.568
LmjF.29.0760	lipophosphoglycan biosynthetic protein, putative (LPG3)	36.033	0.645
LmjF.29.0780	U-box domain protein, putative	40.617	0.569
LmjF.29.0790	hypothetical protein, conserved	45.045	0.471
LmjF.29.0800	hypothetical protein, conserved	48.769	0.432
LmjF.29.0805	hypothetical protein, conserved	53.383	0.405
LmjF.29.0810	hypothetical protein, conserved	46.982	0.472
LmjF.29.0820	CPC cysteine peptidase, Clan CA, family C1, Cathepsin B-like	40.603	0.553
LmjF.29.0830	hypothetical protein, conserved	45.687	0.445
LmjF.29.0840	hypothetical protein, conserved	48.271	0.422
LmjF.29.0850	high mobility group protein homolog tdp-1, putative	43.609	0.544
LmjF.29.0860	hypothetical protein, unknown function	54.228	0.352
LmjF.29.0867	guanine deaminase, putative	45.628	0.488
LmjF.29.0870	hypothetical protein, conserved	46.838	0.448
LmjF.29.0885	hypothetical protein, conserved	60.128	0.26
LmjF.29.0890	hypothetical protein, conserved	59.208	0.311
LmjF.29.0900	hypothetical protein, conserved	55.724	0.296
LmjF.29.0910	signal peptide peptidase, putative	52.531	0.386
LmjF.29.0920	LETM1 and EF-hand domain-containing protein 1, putative	52.822	0.408
LmjF.29.0930	ABC transporter-like protein	53.056	0.376
LmjF.29.0940	5-histidylcysteine sulfoxide synthase, putative	43.304	0.509
LmjF.29.0950	hypothetical protein, conserved	49.182	0.417
LmjF.29.0960	hypothetical protein, unknown function	47.913	0.447
LmjF.29.0970	kinesin, putative	43.996	0.5
LmjF.29.0980	hypothetical protein, unknown function	51.08	0.376
LmjF.29.0990	hypothetical protein, conserved	50.213	0.425
LmjF.29.1000	hypothetical protein, conserved	47.979	0.438
LmjF.29.1010	hypothetical protein, conserved	45.938	0.494
LmjF.29.1020	hypothetical protein, conserved	48.581	0.426
LmjF.29.1040	hypothetical protein, conserved	45.184	0.459
LmjF.29.1050	KU70 protein, putative	44.654	0.467
LmjF.29.1060	hypothetical protein, conserved	50.811	0.397
LmjF.29.1070	ribosomal protein L1a, putative	24.409	0.879
LmjF.29.1080	ribosomal protein L1a, putative	25.07	0.874
LmjF.29.1090	ribosomal protein L1a, putative	24.409	0.879
LmjF.29.1100	hypothetical protein, conserved	40.512	0.548
LmjF.29.1110	hypothetical protein, conserved	43.196	0.518
LmjF.29.1120	hypothetical protein, conserved	45.542	0.503
LmjF.29.1130	tryparedoxin-like protein	45.642	0.487
LmjF.29.1140	tryparedoxin-like protein	46.763	0.468
LmjF.29.1170	hypothetical protein, conserved	49.103	0.46
LmjF.29.1180	hypothetical protein, conserved	48.205	0.447
LmjF.29.1190	hypothetical protein, conserved	46.737	0.453
LmjF.29.1200	hypothetical protein, conserved	53.997	0.385
LmjF.29.1210	hypothetical protein, conserved	47.454	0.442
LmjF.29.1220	hypothetical protein, conserved	43.115	0.478
LmjF.29.1230	hypothetical protein, conserved	45.858	0.45
LmjF.29.1240	hypothetical protein, unknown function	40.986	0.551
LmjF.29.1250	hypothetical protein, unknown function	51.961	0.375
LmjF.29.1260	hypothetical protein, conserved	46.257	0.453
LmjF.29.1270	ATP-dependent Clp protease subunit, heat shock protein 104 (HSP104), putative,atp-dependent chaperone	39.36	0.559
LmjF.29.1280	lipase domain protein, putative	45.252	0.469
LmjF.29.1300	hypothetical protein, conserved	39.438	0.584
LmjF.29.1310	carnitine/choline acetyltransferase, putative	40.796	0.562
LmjF.29.1320	hypothetical protein, conserved	44.577	0.493
LmjF.29.1330	serine/threonine-protein kinase, putative	49.073	0.415
LmjF.29.1340	RNA-binding protein, putative	42.696	0.552
LmjF.29.1350	RNA binding protein, putative	47.012	0.467
LmjF.29.1360	RNA binding protein, putative	45.823	0.454
LmjF.29.1370	RNA binding protein, putative	49.368	0.444
LmjF.29.1380	hypothetical protein, conserved	45.198	0.484
LmjF.29.1390	RNA binding protein, putative	42.331	0.526
LmjF.29.1400	hypothetical Zinc-finger containing protein	45.928	0.522
LmjF.29.1410	hypothetical protein, unknown function	45.181	0.46
LmjF.29.1420	hypothetical protein, conserved	37.687	0.59
LmjF.29.1430	hypothetical protein, conserved	48.58	0.412
LmjF.29.1450	phosphatidylinositol 4-kinase alpha, putative	43.119	0.498
LmjF.29.1460	hypothetical protein, conserved	49.017	0.429
LmjF.29.1470	hypothetical protein, conserved	48.053	0.447
LmjF.29.1480	hypothetical protein, conserved	52.578	0.343
LmjF.29.1490	hypothetical protein, conserved	46.63	0.462
LmjF.29.1500	hypothetical protein, conserved	41.351	0.535
LmjF.29.1510	hypothetical protein, conserved	41.279	0.536
LmjF.29.1520	hypothetical protein, conserved	37.867	0.59
LmjF.29.1530	hypothetical protein, conserved	48.102	0.442
LmjF.29.1550	hypothetical protein, conserved	46.715	0.448
LmjF.29.1560	GTPase activator protein, putative	46.929	0.439
LmjF.29.1570	glutamamyl carboxypeptidase, putative	38.092	0.594
LmjF.29.1575	hypothetical protein, conserved	52.055	0.388
LmjF.29.1580	hypothetical protein, conserved	40.392	0.553
