name,length,num_reads,num_reads_primary,num_reads_secondary,gc,ct
LmjF.30.0250,379,72,37,20,0.557,0.609
LmjF.30.0260,433,42,17,15,0.598,0.547
LmjF.30.0270,725,78,61,6,0.577,0.612
LmjF.30.0280,472,60,26,10,0.614,0.515
LmjF.30.0290,1697,43,19,8,0.606,0.554
LmjF.30.0300,504,38,12,8,0.619,0.53
LmjF.30.0310,217,109,44,28,0.539,0.714
LmjF.30.0320,148,22,7,4,0.595,0.547
LmjF.30.0330,155,28,11,3,0.568,0.535
LmjF.30.0340,910,44,22,4,0.633,0.499
LmjF.30.0350,2793,107,28,16,0.579,0.571
LmjF.30.0360,815,16,5,2,0.618,0.521
LmjF.30.0370,1129,89,26,22,0.583,0.582
LmjF.30.0380,2710,65,17,12,0.572,0.539
LmjF.30.0390,4944,92,25,20,0.594,0.561
LmjF.30.0400,1431,10,4,1,0.613,0.499
LmjF.30.0405,751,98,21,19,0.598,0.569
LmjF.30.0410,108,22,9,5,0.611,0.389
LmjF.30.0420,255,49,15,5,0.624,0.522
LmjF.30.0430,205,89,28,25,0.566,0.541
LmjF.30.0440,457,61,28,7,0.595,0.503
LmjF.30.0450,961,15,6,4,0.59,0.528
LmjF.30.0460,744,112,72,16,0.583,0.548
LmjF.30.0470,241,26,9,6,0.635,0.485
LmjF.30.0480,147,43,23,7,0.544,0.517
LmjF.30.0490,549,30,20,3,0.603,0.607
LmjF.30.0495,82,62,23,13,0.573,0.537
LmjF.30.0500,481,8,2,1,0.57,0.565
LmjF.30.0510,781,33,10,5,0.611,0.539
LmjF.30.0520,352,47,17,14,0.611,0.528
LmjF.30.0530,257,43,14,11,0.607,0.564
LmjF.30.0540,279,66,45,8,0.599,0.545
LmjF.30.0550,597,37,7,6,0.556,0.536
LmjF.30.0560,566,51,31,5,0.594,0.493
LmjF.30.0570,135,46,16,8,0.526,0.526
LmjF.30.0580,657,37,14,9,0.575,0.519
LmjF.30.0590,527,67,13,13,0.584,0.594
LmjF.30.0600,3112,6,2,1,0.517,0.607
LmjF.30.0610,1083,45,10,6,0.592,0.5
LmjF.30.0620,498,87,54,10,0.552,0.532
LmjF.30.0630,407,75,46,14,0.528,0.595
LmjF.30.0640,243,30,14,8,0.527,0.514
LmjF.30.0650,305,59,33,22,0.508,0.551
LmjF.30.0660,1673,72,20,13,0.495,0.562
LmjF.30.0670,69,741,523,82,0.377,0.58
LmjF.30.0680,324,188,104,53,0.512,0.577
LmjF.30.0690,86,2014,1127,509,0.384,0.535
LmjF.30.0700,128,182,65,35,0.398,0.57
LmjF.30.0705,28,39,33,2,0.393,0.393
LmjF.30.0710,371,26,7,6,0.437,0.582
LmjF.30.0720,379,55,25,8,0.441,0.504
LmjF.30.0730,517,157,38,30,0.458,0.53
LmjF.30.0735,100,39,30,3,0.5,0.56
LmjF.30.0740,25,112,65,16,0.52,0.52
LmjF.30.0745,24,26,15,3,0.417,0.417
LmjF.30.0750,280,170,56,40,0.496,0.568
LmjF.30.0760,145,100,40,7,0.462,0.593
LmjF.30.0770,342,343,91,82,0.45,0.567
LmjF.30.0780,879,56,22,5,0.547,0.511
LmjF.30.0790,141,51,9,7,0.532,0.482
LmjF.30.0800,3265,37,14,4,0.519,0.601
LmjF.30.0805,302,28,11,11,0.53,0.46
LmjF.30.0808,611,54,11,8,0.542,0.516
LmjF.30.0810,193,57,13,7,0.554,0.513
LmjF.30.0820,2861,100,17,12,0.579,0.59
LmjF.30.0830,356,68,34,19,0.551,0.48
LmjF.30.0840,297,68,13,9,0.545,0.559
LmjF.30.0850,735,361,321,17,0.562,0.551
LmjF.30.0860,1766,1644,622,285,0.51,0.524
LmjF.30.0870,1678,385,140,23,0.535,0.508
LmjF.30.0880,1468,52,12,4,0.614,0.528
LmjF.30.0890,2558,113,30,26,0.608,0.531
LmjF.30.0900,1768,25,10,4,0.555,0.545
LmjF.30.0910,573,70,38,11,0.597,0.525
LmjF.30.0920,1265,76,12,7,0.58,0.559
LmjF.30.0930,1567,42,20,4,0.618,0.546
LmjF.30.0940,349,41,18,9,0.579,0.619
LmjF.30.0950,2969,148,30,26,0.569,0.571
LmjF.30.0960,331,61,32,9,0.634,0.553
LmjF.30.0970,1094,58,19,10,0.59,0.492
LmjF.30.0980,573,35,22,3,0.592,0.585
LmjF.30.0990,103,36,9,9,0.583,0.495
LmjF.30.1000,612,47,20,13,0.575,0.523
LmjF.30.1010,1333,41,11,5,0.644,0.543
LmjF.30.1020,275,27,10,7,0.604,0.465
LmjF.30.1030,437,57,20,14,0.613,0.499
LmjF.30.1040,1465,62,9,7,0.629,0.531
LmjF.30.1050,380,31,24,2,0.597,0.534
LmjF.30.1060,453,36,14,11,0.598,0.581
LmjF.30.1070,358,86,24,22,0.587,0.584
LmjF.30.1080,NA,0,NA,NA,NA,NA
LmjF.30.1090,1311,98,18,15,0.496,0.522
LmjF.30.1100,2547,126,15,14,0.576,0.534
LmjF.30.1110,612,40,13,4,0.572,0.609
LmjF.30.1120,1680,115,33,14,0.568,0.522
LmjF.30.1130,424,38,10,7,0.611,0.455
LmjF.30.1140,775,47,18,7,0.679,0.47
LmjF.30.1150,176,40,15,15,0.528,0.625
LmjF.30.1160,98,28,16,5,0.571,0.571
LmjF.30.1170,1528,204,76,29,0.523,0.616
LmjF.30.1180,436,36,13,5,0.628,0.523
LmjF.30.1190,1757,56,5,5,0.639,0.554
LmjF.30.1200,804,92,68,4,0.537,0.592
LmjF.30.1205,397,62,12,6,0.589,0.526
LmjF.30.1220,958,87,23,19,0.552,0.575
LmjF.30.1230,1179,62,30,18,0.657,0.545
LmjF.30.1240,512,60,21,20,0.584,0.514
LmjF.30.1250,499,47,21,7,0.569,0.471
LmjF.30.1255,408,94,16,14,0.598,0.5
LmjF.30.1260,625,12,3,2,0.584,0.565
LmjF.30.1270,291,15,12,1,0.57,0.454
LmjF.30.1280,655,16,4,3,0.554,0.511
LmjF.30.1290,242,22,4,3,0.595,0.508
LmjF.30.1300,283,34,18,6,0.618,0.565
LmjF.30.1310,439,42,22,14,0.636,0.517
LmjF.30.1330,167,51,27,14,0.623,0.545
LmjF.30.1340,296,67,45,5,0.571,0.446
LmjF.30.1350,813,5,1,1,0.601,0.629
LmjF.30.1360,581,90,21,21,0.575,0.566
LmjF.30.1370,3809,35,7,5,0.513,0.555
LmjF.30.1380,2706,89,13,10,0.567,0.55
LmjF.30.1390,1243,149,63,32,0.526,0.609
LmjF.30.1400,339,37,28,3,0.54,0.442
LmjF.30.1410,4772,780,459,72,0.65,0.521
LmjF.30.1420,4755,790,459,72,0.65,0.521
LmjF.30.1430,5468,433,149,60,0.624,0.53
LmjF.30.1440,607,65,27,10,0.57,0.539
LmjF.30.1450,2959,48,4,3,0.561,0.588
LmjF.30.1460,253,60,12,5,0.636,0.478
LmjF.30.1470,368,185,33,20,0.644,0.492
LmjF.30.1480,368,175,32,20,0.644,0.492
LmjF.30.1490,785,776,312,96,0.678,0.468
LmjF.30.1500,785,782,312,96,0.678,0.468
LmjF.30.1510,780,170,20,14,0.683,0.469
LmjF.30.1520,420,40,21,7,0.56,0.524
LmjF.30.1530,545,50,16,12,0.554,0.468
LmjF.30.1540,593,38,7,5,0.58,0.538
LmjF.30.1545,657,91,31,21,0.569,0.501
LmjF.30.1550,188,23,4,4,0.532,0.441
LmjF.30.1560,302,49,19,12,0.613,0.49
LmjF.30.1570,146,56,29,18,0.548,0.445
LmjF.30.1580,917,55,26,5,0.551,0.595
LmjF.30.1590,299,63,29,19,0.559,0.548
LmjF.30.1600,3137,248,65,24,0.616,0.504
LmjF.30.1610,905,48,14,6,0.568,0.558
LmjF.30.1620,304,123,20,14,0.562,0.507
LmjF.30.1622,700,814,285,248,0.571,0.493
LmjF.30.1625,310,658,238,105,0.613,0.519
LmjF.30.1627,668,333,226,24,0.573,0.504
LmjF.30.1630,310,629,221,101,0.613,0.519
LmjF.30.1632,698,803,266,230,0.57,0.494
LmjF.30.1635,310,658,238,103,0.613,0.519
LmjF.30.1637,700,778,261,213,0.571,0.493
LmjF.30.1640,310,649,232,99,0.613,0.519
LmjF.30.1642,697,803,261,235,0.572,0.494
LmjF.30.1645,310,658,232,108,0.613,0.519
LmjF.30.1647,697,785,252,238,0.57,0.495
LmjF.30.1650,310,656,242,108,0.613,0.519
LmjF.30.1655,699,829,295,230,0.571,0.494
LmjF.30.1660,310,656,237,116,0.613,0.519
LmjF.30.1670,2750,66,15,8,0.62,0.493
LmjF.30.1680,848,111,35,13,0.519,0.565
LmjF.30.1690,456,68,52,7,0.57,0.507
LmjF.30.1700,170,42,28,3,0.518,0.482
LmjF.30.1710,281,30,7,4,0.548,0.441
LmjF.30.1720,94,74,67,2,0.553,0.606
LmjF.30.1730,190,18,8,4,0.584,0.526
LmjF.30.1740,326,43,30,2,0.466,0.613
LmjF.30.1750,352,50,23,11,0.449,0.605
LmjF.30.1760,936,11,2,2,0.596,0.522
LmjF.30.1770,720,93,26,17,0.535,0.582
LmjF.30.1780,3782,58,7,7,0.534,0.601
LmjF.30.1790,3402,134,21,20,0.553,0.571
LmjF.30.1800,1039,44,12,4,0.61,0.48
LmjF.30.1810,NA,0,NA,NA,NA,NA
LmjF.30.1830,325,27,14,7,0.582,0.48
LmjF.30.1840,719,102,38,16,0.556,0.548
LmjF.30.1850,708,82,43,18,0.562,0.554
LmjF.30.1860,532,21,11,5,0.579,0.566
LmjF.30.1870,727,25,10,3,0.626,0.459
LmjF.30.1880,343,48,24,8,0.577,0.522
LmjF.30.1890,425,32,8,3,0.588,0.518
LmjF.30.1900,1612,5,1,1,0.595,0.554
LmjF.30.1920,2201,138,30,29,0.558,0.551
LmjF.30.1930,1115,56,14,8,0.509,0.614
LmjF.30.1940,507,76,35,10,0.542,0.56
LmjF.30.1950,742,32,7,6,0.558,0.559
LmjF.30.1960,196,13,6,4,0.587,0.587
LmjF.30.1970,1042,16,3,3,0.601,0.599
LmjF.30.1975,723,25,13,4,0.591,0.535
LmjF.30.1980,314,11,6,1,0.57,0.557
LmjF.30.1985,319,42,16,12,0.545,0.63
LmjF.30.1990,337,32,5,4,0.567,0.433
LmjF.30.2000,614,103,47,14,0.577,0.498
LmjF.30.2010,NA,0,NA,NA,NA,NA
LmjF.30.2020,845,20,8,2,0.606,0.521
LmjF.30.2030,1553,127,26,24,0.565,0.532
LmjF.30.2040,1191,44,18,15,0.574,0.561
LmjF.30.2050,1357,61,9,7,0.576,0.489
LmjF.30.2060,648,59,41,4,0.565,0.472
LmjF.30.2065,588,57,37,4,0.56,0.583
LmjF.30.2070,63,93,25,23,0.349,0.238
LmjF.30.2080,1738,32,12,5,0.625,0.51
LmjF.30.2090,209,1,1,1,0.565,0.502
LmjF.30.2100,75,18,13,4,0.48,0.587
LmjF.30.2110,1132,188,112,34,0.522,0.558
LmjF.30.2120,194,63,44,7,0.505,0.454
LmjF.30.2130,1108,37,9,7,0.531,0.614
LmjF.30.2140,220,27,10,3,0.518,0.523
LmjF.30.2150,105,5,4,1,0.581,0.438
LmjF.30.2160,142,34,22,3,0.549,0.577
LmjF.30.2170,2022,119,58,18,0.569,0.528
LmjF.30.2180,533,146,53,29,0.546,0.343
LmjF.30.2190,2233,149,39,26,0.536,0.592
LmjF.30.2200,4439,203,86,16,0.474,0.613
LmjF.30.2210,NA,0,NA,NA,NA,NA
LmjF.30.2220,906,50,40,4,0.572,0.525
LmjF.30.2230,881,37,19,6,0.573,0.568
LmjF.30.2240,1348,217,34,33,0.568,0.579
LmjF.30.2250,466,113,22,18,0.549,0.616
LmjF.30.2260,891,103,47,34,0.58,0.501
LmjF.30.2270,244,30,16,4,0.627,0.529
LmjF.30.2280,895,104,37,22,0.543,0.55
LmjF.30.2290,904,30,6,4,0.575,0.534
LmjF.30.2300,130,41,31,2,0.623,0.492
LmjF.30.2310,338,15,7,3,0.568,0.541
LmjF.30.2320,160,153,76,22,0.562,0.45
LmjF.30.2330,2312,606,257,81,0.513,0.547
LmjF.30.2340,988,100,25,15,0.557,0.521
LmjF.30.2350,2609,33,10,3,0.568,0.545
LmjF.30.2360,770,75,36,28,0.575,0.542
LmjF.30.2370,416,82,35,18,0.531,0.522
LmjF.30.2380,158,63,26,19,0.468,0.639
LmjF.30.2390,NA,0,NA,NA,NA,NA
LmjF.30.2400,1659,63,12,8,0.568,0.551
LmjF.30.2410,303,126,33,22,0.607,0.472
LmjF.30.2420,163,66,30,14,0.546,0.577
LmjF.30.2430,556,30,18,2,0.583,0.514
LmjF.30.2440,1853,26,5,4,0.534,0.621
LmjF.30.2450,1925,118,17,13,0.545,0.501
LmjF.30.2460,288,49,19,10,0.549,0.507
LmjF.30.2470,597,667,208,108,0.509,0.454
LmjF.30.2480,597,666,208,108,0.509,0.454
LmjF.30.2490,3824,89,9,6,0.543,0.538
LmjF.30.2500,922,240,64,57,0.57,0.485
LmjF.30.2520,928,88,11,11,0.557,0.565
LmjF.30.2530,266,17,9,3,0.526,0.459
LmjF.30.2540,353,36,9,8,0.561,0.547
LmjF.30.2550,1611,109,41,9,0.499,0.555
LmjF.30.2560,781,116,29,18,0.544,0.547
LmjF.30.2570,5513,60,10,9,0.583,0.542
LmjF.30.2580,2420,461,74,56,0.561,0.513
LmjF.30.2590,289,83,13,11,0.543,0.664
LmjF.30.2600,1526,108,31,30,0.566,0.588
LmjF.30.2610,479,40,17,9,0.557,0.505
LmjF.30.2620,979,130,39,30,0.522,0.614
LmjF.30.2630,146,56,24,22,0.562,0.384
LmjF.30.2640,320,45,11,8,0.531,0.512
LmjF.30.2645,381,57,34,5,0.612,0.543
LmjF.30.2650,290,48,41,3,0.579,0.662
LmjF.30.2660,386,31,11,5,0.601,0.469
LmjF.30.2670,325,95,30,18,0.557,0.548
LmjF.30.2680,341,75,36,10,0.592,0.534
LmjF.30.2690,554,64,21,14,0.556,0.56
LmjF.30.2700,1206,158,55,45,0.489,0.577
LmjF.30.2710,682,44,12,6,0.532,0.553
LmjF.30.2720,325,47,31,4,0.566,0.514
LmjF.30.2730,2253,58,9,7,0.567,0.538
LmjF.30.2740,651,159,88,24,0.496,0.565
LmjF.30.2750,186,146,130,5,0.548,0.597
LmjF.30.2760,310,161,39,30,0.565,0.587
LmjF.30.2765,1334,57,20,11,0.528,0.585
LmjF.30.2770,277,52,25,11,0.578,0.585
LmjF.30.2780,1534,89,16,13,0.593,0.563
LmjF.30.2790,371,91,25,8,0.609,0.466
LmjF.30.2800,1324,41,11,3,0.595,0.48
LmjF.30.2810,269,53,9,7,0.554,0.487
LmjF.30.2820,531,81,26,16,0.552,0.537
LmjF.30.2830,589,45,30,4,0.591,0.552
LmjF.30.2840,223,86,28,19,0.48,0.619
LmjF.30.2845,295,217,110,96,0.461,0.522
LmjF.30.2850,274,348,187,24,0.401,0.536
LmjF.30.2860,4096,279,78,37,0.615,0.49
LmjF.30.2870,306,140,49,17,0.542,0.66
LmjF.30.2880,252,82,17,16,0.643,0.548
LmjF.30.2890,343,16,5,4,0.612,0.472
LmjF.30.2900,125,181,56,41,0.608,0.496
LmjF.30.2910,1116,43,20,5,0.543,0.496
LmjF.30.2920,539,30,5,4,0.557,0.499
LmjF.30.2930,259,73,20,13,0.598,0.602
LmjF.30.2940,690,70,31,15,0.581,0.558
LmjF.30.2950,854,178,51,21,0.522,0.602
LmjF.30.2960,456,67,19,14,0.586,0.601
LmjF.30.2970,1859,265,124,37,0.512,0.584
LmjF.30.2980,431,428,168,56,0.592,0.524
LmjF.30.2990,427,48,19,8,0.511,0.527
LmjF.30.3000,274,60,21,11,0.591,0.504
LmjF.30.3010,215,23,18,3,0.549,0.447
LmjF.30.3015,109,44,22,5,0.55,0.495
LmjF.30.3020,294,93,12,10,0.52,0.582
LmjF.30.3025,291,88,18,7,0.591,0.553
LmjF.30.3030,1157,26,8,3,0.569,0.569
LmjF.30.3040,429,132,95,11,0.471,0.497
LmjF.30.3050,283,49,42,4,0.544,0.597
LmjF.30.3060,727,61,13,13,0.541,0.624
LmjF.30.3070,432,132,31,14,0.565,0.56
LmjF.30.3080,1330,88,31,18,0.602,0.511
LmjF.30.3090,1802,89,29,16,0.536,0.522
LmjF.30.3100,537,42,14,12,0.575,0.575
LmjF.30.3110,429,99,8,6,0.571,0.552
LmjF.30.3120,4454,187,21,11,0.552,0.531
LmjF.30.3130,1150,72,50,4,0.547,0.523
LmjF.30.3140,4380,402,75,26,0.504,0.519
LmjF.30.3150,836,90,39,16,0.554,0.572
LmjF.30.3160,717,47,9,7,0.558,0.491
LmjF.30.3170,444,175,33,27,0.536,0.59
LmjF.30.3180,1929,65,10,10,0.579,0.566
LmjF.30.3190,1561,86,59,9,0.572,0.505
LmjF.30.3200,93,874,736,41,0.419,0.484
LmjF.30.3210,294,84,57,9,0.514,0.612
LmjF.30.3220,122,24,11,6,0.467,0.459
LmjF.30.3230,261,29,8,3,0.421,0.521
LmjF.30.3235,69,103,38,18,0.464,0.493
LmjF.30.3240,607,145,53,30,0.496,0.554
LmjF.30.3250,393,44,33,3,0.56,0.565
LmjF.30.3260,292,12,4,3,0.565,0.599
LmjF.30.3270,145,182,58,35,0.51,0.345
LmjF.30.3280,752,52,12,8,0.536,0.56
LmjF.30.3290,391,41,8,3,0.501,0.583
LmjF.30.3300,3387,124,19,14,0.584,0.537
LmjF.30.3310,1293,424,241,116,0.542,0.583
LmjF.30.3320,1027,35,8,6,0.556,0.555
LmjF.30.3330,284,49,43,2,0.532,0.613
LmjF.30.3340,242,2592,1433,828,0.533,0.595
LmjF.30.3350,360,103,89,9,0.578,0.517
LmjF.30.3360,1185,189,73,40,0.526,0.67
LmjF.30.3370,930,12,2,1,0.517,0.64
LmjF.30.3380,2141,170,42,23,0.577,0.503
LmjF.30.3390,1854,124,38,13,0.585,0.516
LmjF.30.3400,1501,112,56,26,0.582,0.552
LmjF.30.3410,1642,94,17,12,0.56,0.565
LmjF.30.3420,1567,7,2,1,0.579,0.575
LmjF.30.3430,2388,146,33,14,0.546,0.551
LmjF.30.3440,237,49,20,7,0.557,0.578
LmjF.30.3445,147,84,34,20,0.605,0.565
LmjF.30.3450,274,24,7,5,0.599,0.464
LmjF.30.3460,403,104,68,19,0.583,0.576
LmjF.30.3470,1136,109,38,12,0.528,0.596
LmjF.30.3480,1702,786,572,112,0.603,0.533
LmjF.30.3490,191,256,140,34,0.55,0.529
LmjF.30.3500,894,839,572,112,0.588,0.56
LmjF.30.3510,191,256,140,34,0.55,0.529
LmjF.30.3520,1209,258,52,25,0.564,0.538
LmjF.30.3530,1064,48,20,4,0.633,0.533
LmjF.30.3540,319,51,19,7,0.633,0.605
LmjF.30.3550,1288,216,41,39,0.522,0.543
LmjF.30.3560,120,58,21,10,0.542,0.417
LmjF.30.3570,1571,93,21,19,0.561,0.542
LmjF.30.3580,210,66,12,7,0.543,0.486
LmjF.30.3590,362,5,2,1,0.591,0.519
LmjF.30.3600,369,189,24,20,0.556,0.575
LmjF.30.3610,365,80,23,13,0.553,0.578
LmjF.30.3620,1008,93,58,4,0.534,0.57
LmjF.30.3630,3647,50,12,5,0.514,0.59
LmjF.30.3640,574,51,18,12,0.549,0.559
LmjF.30.3650,80,1794,1429,175,0.45,0.675
LmjF.30.3660,527,61,27,18,0.562,0.516
LmjF.30.3670,452,26,11,9,0.564,0.531
LmjF.30.3680,814,115,59,24,0.542,0.609
LmjF.30.3690,324,9,2,2,0.534,0.654
LmjF.30.3700,494,37,13,13,0.52,0.601
LmjF.30.3710,118,33,10,9,0.534,0.636
LmjF.30.3720,144,2458,1489,536,0.535,0.618
LmjF.30.3730,79,1205,819,223,0.481,0.633
LmjF.30.3740,602,886,86,53,0.547,0.568
LmjF.30_5826,1459,155,21,15,0.541,0.573
LmjF.30_5836,1494,226,61,46,0.588,0.518
LmjF.30_5846,942,36,9,9,0.643,0.519
LmjF.30_5851,225,57,20,11,0.569,0.596
LmjF.30_5896,1460,3,1,1,0.507,0.524
LmjF.30_5900,99,26,11,6,0.545,0.535
LmjF.30_5909,185,25,12,5,0.432,0.541
LmjF.30_5956,3300,150,33,9,0.541,0.513
LmjF.30_5989,630,731,459,72,0.57,0.53
LmjF.30_5993,538,91,25,23,0.552,0.478
LmjF.30_5994,871,105,23,12,0.63,0.478
LmjF.30_6012,NA,0,NA,NA,NA,NA
LmjF.30_6034,1408,44,8,8,0.555,0.496
LmjF.30_6043,1280,77,25,15,0.509,0.584
LmjF.30_6078,311,51,22,13,0.576,0.518
LmjF.30_6091,64,81,49,6,0.469,0.562
LmjF.30_6092,237,192,98,23,0.342,0.717
LmjF.30_6147,442,1104,959,72,0.615,0.502
LmjF.30_6238,2384,319,78,26,0.626,0.458
LmjF.30_6262,3631,173,76,33,0.617,0.509
LmjF.30_6264,306,288,205,37,0.51,0.49
LmjF.31.0010,793,363,57,53,0.55,0.593
LmjF.31.0020,1790,456,78,74,0.486,0.565
LmjF.31.0030,618,46,9,8,0.642,0.561
LmjF.31.0040,402,14,6,3,0.537,0.602
LmjF.31.0050,116,136,41,26,0.526,0.56
LmjF.31.0060,83,57,37,5,0.53,0.578
LmjF.31.0070,63,25,6,5,0.651,0.508
LmjF.31.0080,996,373,55,43,0.534,0.508
LmjF.31.0090,348,207,168,14,0.578,0.621
LmjF.31.0100,196,117,71,15,0.566,0.602
LmjF.31.0110,131,81,61,16,0.58,0.58
LmjF.31.0120,116,135,119,6,0.603,0.638
LmjF.31.0130,173,114,79,23,0.59,0.561
LmjF.31.0140,271,54,30,14,0.609,0.55
LmjF.31.0150,159,45,37,3,0.629,0.528
LmjF.31.0160,487,77,56,4,0.614,0.546
LmjF.31.0170,1378,23,10,2,0.638,0.501
LmjF.31.0180,124,102,65,22,0.589,0.508
LmjF.31.0190,183,59,36,5,0.546,0.514
LmjF.31.0200,236,49,17,11,0.64,0.555
LmjF.31.0210,1872,279,50,33,0.592,0.541
LmjF.31.0220,137,97,41,10,0.577,0.511
LmjF.31.0230,590,2,1,1,0.603,0.624
LmjF.31.0240,511,96,56,14,0.611,0.503
LmjF.31.0250,340,88,55,12,0.55,0.538
LmjF.31.0255,1002,117,26,22,0.618,0.557
LmjF.31.0260,211,17,4,1,0.602,0.531
LmjF.31.0270,792,34,9,6,0.636,0.573
LmjF.31.0280,63,42,12,9,0.587,0.413
LmjF.31.0290,260,115,48,18,0.531,0.546
LmjF.31.0300,286,46,12,9,0.633,0.5
LmjF.31.0310,419,105,18,16,0.568,0.604
LmjF.31.0320,1991,381,257,21,0.563,0.567
LmjF.31.0330,2582,248,88,50,0.56,0.565
LmjF.31.0340,3181,396,93,70,0.547,0.57
LmjF.31.0350,2719,913,495,55,0.572,0.592
LmjF.31.0360,742,96,48,7,0.605,0.578
LmjF.31.0370,187,89,41,12,0.567,0.578
LmjF.31.0380,307,115,39,17,0.58,0.58
LmjF.31.0390,1982,139,64,29,0.555,0.59
LmjF.31.0400,409,97,52,7,0.587,0.626
LmjF.31.0410,731,70,17,13,0.536,0.575
LmjF.31.0420,210,106,99,2,0.51,0.59
LmjF.31.0430,1362,8,2,2,0.627,0.503
LmjF.31.0440,1368,379,140,75,0.535,0.586
LmjF.31.0450,2330,203,148,7,0.656,0.534
LmjF.31.0455,789,53,9,7,0.681,0.52
LmjF.31.0460,168,14,3,1,0.607,0.506
LmjF.31.0470,1084,142,18,12,0.586,0.58
LmjF.31.0480,107,44,30,6,0.57,0.43
LmjF.31.0490,413,85,34,21,0.569,0.591
LmjF.31.0500,2924,87,25,12,0.602,0.577
LmjF.31.0510,188,139,109,18,0.516,0.559
LmjF.31.0520,243,44,12,8,0.605,0.502
LmjF.31.0530,5445,24,4,4,0.552,0.588
LmjF.31.0540,863,81,19,13,0.569,0.554
LmjF.31.0550,920,92,44,11,0.549,0.545
LmjF.31.0560,276,108,74,7,0.435,0.572
LmjF.31.0570,889,109,19,13,0.488,0.556
LmjF.31.0580,1078,234,75,20,0.556,0.554
LmjF.31.0590,277,155,46,38,0.617,0.498
LmjF.31.0600,129,57,32,6,0.581,0.45
LmjF.31.0610,104,47,9,5,0.577,0.404
LmjF.31.0620,448,4,1,1,0.574,0.516
LmjF.31.0630,114,56,29,21,0.509,0.456
LmjF.31.0640,348,45,7,7,0.598,0.46
LmjF.31.0650,60,62,18,15,0.633,0.567
LmjF.31.0660,834,138,37,29,0.578,0.592
LmjF.31.0670,270,123,75,18,0.537,0.504
LmjF.31.0680,982,101,69,9,0.536,0.587
LmjF.31.0690,430,88,22,15,0.584,0.53
LmjF.31.0700,260,33,15,5,0.612,0.431
LmjF.31.0710,2203,260,155,12,0.563,0.591
LmjF.31.0720,1441,329,159,35,0.563,0.557
LmjF.31.0730,1470,137,34,32,0.556,0.555
LmjF.31.0740,427,43,29,3,0.581,0.478
LmjF.31.0750,2442,144,22,17,0.579,0.55
LmjF.31.0760,1596,167,80,21,0.55,0.566
LmjF.31.0770,960,127,30,30,0.609,0.565
LmjF.31.0780,535,338,198,22,0.611,0.602
LmjF.31.0790,534,80,42,13,0.562,0.603
LmjF.31.0800,1405,264,87,27,0.503,0.621
LmjF.31.0810,795,65,22,18,0.546,0.681
LmjF.31.0820,1833,57,33,10,0.559,0.552
LmjF.31.0830,378,121,47,22,0.521,0.608
LmjF.31.0840,1167,37,11,7,0.551,0.605
LmjF.31.0850,538,171,30,30,0.58,0.612
LmjF.31.0860,366,96,45,22,0.566,0.653
LmjF.31.0870,4006,122,90,7,0.571,0.562
LmjF.31.0880,3636,132,27,15,0.534,0.573
LmjF.31.0890,322,145,61,46,0.525,0.562
LmjF.31.0900,947,206,23,16,0.509,0.569
LmjF.31.0910,1932,60,13,12,0.558,0.514
LmjF.31.0920,2786,145,72,12,0.569,0.561
LmjF.31.0930,3158,1368,333,285,0.623,0.552
LmjF.31.0940,1689,608,208,150,0.674,0.543
LmjF.31.0950,2049,1350,333,285,0.618,0.566
LmjF.31.0960,2060,1360,333,285,0.62,0.566
LmjF.31.0970,155,94,24,19,0.529,0.49
LmjF.31.0980,645,7,2,1,0.569,0.571
LmjF.31.0990,418,129,54,38,0.56,0.569
LmjF.31.1000,452,111,29,23,0.551,0.549
LmjF.31.1010,317,84,44,10,0.546,0.489
LmjF.31.1020,3757,82,17,11,0.539,0.554
LmjF.31.1030,2584,267,132,17,0.549,0.543
LmjF.31.1040,3841,100,16,8,0.53,0.622
LmjF.31.1050,2157,20,3,3,0.545,0.569
LmjF.31.1060,786,157,84,25,0.609,0.506
LmjF.31.1070,644,64,28,14,0.589,0.528
LmjF.31.1080,499,97,17,15,0.563,0.525
LmjF.31.1090,2297,30,4,4,0.565,0.561
LmjF.31.1100,1127,85,16,15,0.634,0.512
LmjF.31.1110,346,129,52,29,0.581,0.512
LmjF.31.1120,348,147,61,35,0.603,0.552
LmjF.31.1130,1982,636,346,50,0.531,0.572
LmjF.31.1140,837,342,144,96,0.583,0.523
LmjF.31.1150,97,82,14,11,0.485,0.557
LmjF.31.1160,2399,373,275,16,0.537,0.614
LmjF.31.1165,677,48,15,10,0.555,0.563
LmjF.31.1170,1293,226,34,23,0.548,0.582
LmjF.31.1180,450,40,20,6,0.589,0.582
LmjF.31.1190,593,144,93,16,0.558,0.607
LmjF.31.1200,1955,102,14,10,0.563,0.587
LmjF.31.1210,NA,0,NA,NA,NA,NA
LmjF.31.1220,4002,251,61,54,0.558,0.526
LmjF.31.1230,288,59,26,7,0.545,0.503
LmjF.31.1240,1203,88,59,6,0.544,0.608
LmjF.31.1250,371,167,83,29,0.523,0.542
LmjF.31.1260,1387,128,78,32,0.514,0.598
LmjF.31.1270,179,111,36,15,0.57,0.436
LmjF.31.1280,1007,196,85,37,0.566,0.554
LmjF.31.1290,1031,21,6,5,0.617,0.529
LmjF.31.1300,614,117,73,13,0.57,0.625
LmjF.31.1310,1058,76,32,11,0.567,0.622
