name,Cmax,pos,Ymax,pos,Smax,pos,Smean,D,?,Dmaxcut,Networks-used
LmjF.30.1220:mRNA-p1,0.290,23,0.338,23,0.697,22,0.395,0.369,N,0.450,SignalP-noTM
LmjF.30.1230:mRNA-p1,0.165,45,0.128,45,0.121,5,0.100,0.113,N,0.450,SignalP-noTM
LmjF.30.1240:mRNA-p1,0.110,58,0.102,58,0.107,27,0.095,0.098,N,0.450,SignalP-noTM
LmjF.30.1250:mRNA-p1,0.121,18,0.105,18,0.109,61,0.092,0.098,N,0.450,SignalP-noTM
LmjF.30.1255:mRNA-p1,0.128,23,0.172,23,0.528,3,0.230,0.203,N,0.450,SignalP-noTM
LmjF.30.1260:mRNA-p1,0.147,31,0.225,11,0.569,6,0.424,0.332,N,0.450,SignalP-noTM
LmjF.30.1270:mRNA-p1,0.212,24,0.301,24,0.753,1,0.440,0.376,N,0.450,SignalP-noTM
LmjF.30.1280:mRNA-p1,0.109,26,0.121,12,0.160,2,0.131,0.127,N,0.450,SignalP-noTM
LmjF.30.1290:mRNA-p1,0.108,50,0.105,44,0.109,30,0.096,0.100,N,0.450,SignalP-noTM
LmjF.30.1300:mRNA-p1,0.128,57,0.178,20,0.358,2,0.238,0.211,N,0.450,SignalP-noTM
LmjF.30.1310:mRNA-p1,0.111,53,0.119,12,0.151,1,0.112,0.115,N,0.450,SignalP-noTM
LmjF.30.1330:mRNA-p1,0.123,44,0.121,11,0.156,3,0.130,0.126,N,0.450,SignalP-noTM
LmjF.30.1340:mRNA-p1,0.110,22,0.109,28,0.132,13,0.106,0.107,N,0.450,SignalP-noTM
LmjF.30.1350:mRNA-p1,0.175,21,0.158,21,0.219,14,0.145,0.151,N,0.450,SignalP-noTM
LmjF.30.1360:mRNA-p1,0.111,41,0.108,41,0.123,34,0.103,0.105,N,0.450,SignalP-noTM
LmjF.30.1370:mRNA-p1,0.116,32,0.134,12,0.197,1,0.151,0.143,N,0.450,SignalP-noTM
LmjF.30.1380:mRNA-p1,0.110,64,0.107,43,0.140,49,0.100,0.103,N,0.450,SignalP-noTM
LmjF.30.1390:mRNA-p1,0.118,35,0.111,54,0.146,33,0.099,0.104,N,0.450,SignalP-noTM
LmjF.30.1400:mRNA-p1,0.111,58,0.114,13,0.140,2,0.111,0.113,N,0.450,SignalP-noTM
LmjF.30.1410:mRNA-p1,0.114,64,0.113,64,0.149,47,0.105,0.109,N,0.450,SignalP-noTM
LmjF.30.1420:mRNA-p1,0.108,64,0.104,45,0.111,20,0.100,0.102,N,0.450,SignalP-noTM
LmjF.30.1430:mRNA-p1,0.110,33,0.108,53,0.117,36,0.102,0.105,N,0.450,SignalP-noTM
LmjF.30.1440:mRNA-p1,0.143,20,0.219,20,0.530,1,0.304,0.265,N,0.450,SignalP-noTM
LmjF.30.1450:mRNA-p1,0.117,19,0.115,19,0.157,25,0.110,0.112,N,0.450,SignalP-noTM
LmjF.30.1460:mRNA-p1,0.148,33,0.198,11,0.446,4,0.368,0.266,N,0.500,SignalP-TM
LmjF.30.1470:mRNA-p1,0.148,33,0.197,11,0.442,4,0.364,0.264,N,0.500,SignalP-TM
LmjF.30.1480:mRNA-p1,0.132,17,0.167,17,0.270,5,0.212,0.185,N,0.500,SignalP-TM
LmjF.30.1490:mRNA-p1,0.367,20,0.387,20,0.738,1,0.475,0.422,N,0.500,SignalP-TM
LmjF.30.1500:mRNA-p1,0.542,31,0.495,23,0.925,7,0.802,0.618,Y,0.500,SignalP-TM
LmjF.30.1510:mRNA-p1,0.542,31,0.495,23,0.925,7,0.802,0.618,Y,0.500,SignalP-TM
LmjF.30.1520:mRNA-p1,0.123,26,0.125,26,0.168,12,0.127,0.126,N,0.450,SignalP-noTM
LmjF.30.1530:mRNA-p1,0.165,34,0.137,34,0.140,33,0.113,0.124,N,0.450,SignalP-noTM
LmjF.30.1540:mRNA-p1,0.226,33,0.216,33,0.417,30,0.168,0.197,N,0.500,SignalP-TM
LmjF.30.1545:pseudogenic_transcript-p1,0.109,40,0.105,14,0.129,3,0.104,0.104,N,0.450,SignalP-noTM
LmjF.30.1550:mRNA-p1,0.177,32,0.146,32,0.147,25,0.122,0.133,N,0.450,SignalP-noTM
LmjF.30.1560:mRNA-p1,0.173,22,0.336,22,0.778,5,0.651,0.506,Y,0.450,SignalP-noTM
LmjF.30.1570:mRNA-p1,0.123,17,0.284,11,0.919,2,0.689,0.503,Y,0.450,SignalP-noTM
LmjF.30.1580:mRNA-p1,0.113,22,0.137,11,0.211,1,0.135,0.136,N,0.450,SignalP-noTM
LmjF.30.1590:mRNA-p1,0.427,26,0.635,26,0.968,17,0.938,0.799,Y,0.450,SignalP-noTM
LmjF.30.1600:mRNA-p1,0.266,23,0.242,23,0.336,8,0.219,0.229,N,0.450,SignalP-noTM
LmjF.30.1610:mRNA-p1,0.440,38,0.203,38,0.417,2,0.158,0.185,N,0.500,SignalP-TM
LmjF.30.1620:mRNA-p1,0.166,51,0.224,19,0.496,1,0.279,0.253,N,0.450,SignalP-noTM
LmjF.30.1622:mRNA-p1,0.185,16,0.243,16,0.503,15,0.317,0.273,N,0.500,SignalP-TM
LmjF.30.1625:mRNA-p1,0.108,19,0.130,55,0.195,42,0.123,0.127,N,0.500,SignalP-TM
LmjF.30.1627:mRNA-p1,0.185,16,0.243,16,0.503,15,0.317,0.273,N,0.500,SignalP-TM
LmjF.30.1630:mRNA-p1,0.108,19,0.130,55,0.195,42,0.123,0.127,N,0.500,SignalP-TM
LmjF.30.1632:mRNA-p1,0.185,16,0.243,16,0.503,15,0.317,0.273,N,0.500,SignalP-TM
LmjF.30.1635:mRNA-p1,0.108,19,0.130,55,0.195,42,0.123,0.127,N,0.500,SignalP-TM
LmjF.30.1637:mRNA-p1,0.185,16,0.243,16,0.503,15,0.317,0.273,N,0.500,SignalP-TM
LmjF.30.1640:mRNA-p1,0.108,19,0.130,55,0.195,42,0.123,0.127,N,0.500,SignalP-TM
LmjF.30.1642:mRNA-p1,0.185,16,0.243,16,0.503,15,0.317,0.273,N,0.500,SignalP-TM
LmjF.30.1645:mRNA-p1,0.108,19,0.130,55,0.195,42,0.123,0.127,N,0.500,SignalP-TM
LmjF.30.1647:mRNA-p1,0.185,16,0.243,16,0.503,15,0.317,0.273,N,0.500,SignalP-TM
LmjF.30.1650:mRNA-p1,0.108,19,0.130,55,0.195,42,0.123,0.127,N,0.500,SignalP-TM
LmjF.30.1655:mRNA-p1,0.185,16,0.243,16,0.503,15,0.317,0.273,N,0.500,SignalP-TM
LmjF.30.1660:mRNA-p1,0.108,19,0.130,55,0.195,42,0.123,0.127,N,0.500,SignalP-TM
LmjF.30.1670:mRNA-p1,0.139,22,0.233,20,0.553,1,0.365,0.304,N,0.450,SignalP-noTM
LmjF.30.1680:mRNA-p1,0.174,46,0.138,46,0.149,26,0.103,0.119,N,0.450,SignalP-noTM
LmjF.30.1690.1:mRNA-p1,0.158,45,0.132,45,0.143,40,0.106,0.118,N,0.450,SignalP-noTM
LmjF.30.1690.2:mRNA-p1,0.153,39,0.188,39,0.494,12,0.229,0.210,N,0.450,SignalP-noTM
LmjF.30.1700:mRNA-p1,0.111,32,0.124,11,0.182,1,0.120,0.122,N,0.450,SignalP-noTM
LmjF.30.1710:mRNA-p1,0.119,31,0.122,11,0.167,1,0.126,0.124,N,0.450,SignalP-noTM
LmjF.30.1720:mRNA-p1,0.111,46,0.108,42,0.119,36,0.101,0.104,N,0.450,SignalP-noTM
LmjF.30.1730:mRNA-p1,0.110,41,0.108,41,0.125,34,0.099,0.103,N,0.450,SignalP-noTM
LmjF.30.1740:mRNA-p1,0.108,8,0.105,68,0.114,23,0.099,0.101,N,0.450,SignalP-noTM
LmjF.30.1750:mRNA-p1,0.137,19,0.119,27,0.153,24,0.109,0.115,N,0.500,SignalP-TM
LmjF.30.1760:mRNA-p1,0.109,8,0.108,53,0.130,43,0.099,0.103,N,0.450,SignalP-noTM
LmjF.30.1770:mRNA-p1,0.110,48,0.107,48,0.111,28,0.097,0.101,N,0.450,SignalP-noTM
LmjF.30.1780:mRNA-p1,0.167,16,0.326,16,0.756,8,0.656,0.504,Y,0.450,SignalP-noTM
LmjF.30.1790:mRNA-p1,0.113,22,0.112,54,0.147,47,0.108,0.110,N,0.450,SignalP-noTM
LmjF.30.1800:mRNA-p1,0.109,48,0.104,53,0.112,10,0.098,0.101,N,0.450,SignalP-noTM
LmjF.30.1810:mRNA-p1,0.109,57,0.121,12,0.146,1,0.130,0.126,N,0.450,SignalP-noTM
LmjF.30.1830:mRNA-p1,0.108,47,0.105,11,0.134,13,0.101,0.103,N,0.450,SignalP-noTM
LmjF.30.1840:mRNA-p1,0.330,36,0.255,36,0.415,35,0.188,0.219,N,0.450,SignalP-noTM
LmjF.30.1850:mRNA-p1,0.148,20,0.120,20,0.129,24,0.097,0.108,N,0.450,SignalP-noTM
LmjF.30.1860:mRNA-p1,0.117,31,0.238,12,0.631,1,0.483,0.370,N,0.450,SignalP-noTM
LmjF.30.1870:mRNA-p1,0.149,22,0.165,22,0.275,1,0.180,0.173,N,0.450,SignalP-noTM
LmjF.30.1880:mRNA-p1,0.137,27,0.131,27,0.164,13,0.126,0.128,N,0.450,SignalP-noTM
LmjF.30.1890:mRNA-p1,0.109,24,0.108,19,0.146,10,0.108,0.108,N,0.450,SignalP-noTM
LmjF.30.1900:mRNA-p1,0.110,11,0.112,11,0.127,2,0.107,0.109,N,0.450,SignalP-noTM
LmjF.30.1920:mRNA-p1,0.110,62,0.125,11,0.172,50,0.127,0.126,N,0.450,SignalP-noTM
LmjF.30.1930:mRNA-p1,0.138,20,0.222,20,0.521,14,0.341,0.287,N,0.450,SignalP-noTM
LmjF.30.1940:mRNA-p1,0.126,50,0.152,11,0.284,1,0.157,0.155,N,0.450,SignalP-noTM
LmjF.30.1950:mRNA-p1,0.114,41,0.140,21,0.310,11,0.187,0.166,N,0.450,SignalP-noTM
LmjF.30.1960:mRNA-p1,0.133,41,0.129,11,0.225,2,0.143,0.137,N,0.450,SignalP-noTM
LmjF.30.1970:mRNA-p1,0.183,42,0.140,42,0.162,40,0.105,0.121,N,0.450,SignalP-noTM
LmjF.30.1975:mRNA-p1,0.119,14,0.113,14,0.122,18,0.098,0.105,N,0.450,SignalP-noTM
LmjF.30.1980:mRNA-p1,0.137,36,0.111,36,0.105,35,0.091,0.100,N,0.450,SignalP-noTM
LmjF.30.1985:mRNA-p1,0.137,23,0.173,11,0.412,4,0.268,0.224,N,0.450,SignalP-noTM
LmjF.30.1990:mRNA-p1,0.143,45,0.118,45,0.125,56,0.100,0.108,N,0.450,SignalP-noTM
LmjF.30.2000:mRNA-p1,0.110,31,0.104,45,0.114,26,0.095,0.099,N,0.450,SignalP-noTM
LmjF.30.2010:mRNA-p1,0.108,54,0.117,22,0.180,12,0.129,0.124,N,0.450,SignalP-noTM
LmjF.30.2020:mRNA-p1,0.120,24,0.107,24,0.113,39,0.096,0.101,N,0.450,SignalP-noTM
LmjF.30.2030:mRNA-p1,0.151,23,0.181,11,0.433,1,0.268,0.216,N,0.500,SignalP-TM
LmjF.30.2040.1:mRNA-p1,0.333,29,0.248,29,0.295,8,0.179,0.211,N,0.450,SignalP-noTM
LmjF.30.2040.2:mRNA-p1,0.129,42,0.115,42,0.135,41,0.103,0.108,N,0.450,SignalP-noTM
LmjF.30.2050:mRNA-p1,0.129,34,0.140,34,0.211,33,0.128,0.135,N,0.500,SignalP-TM
LmjF.30.2060:mRNA-p1,0.244,23,0.176,23,0.208,1,0.127,0.150,N,0.450,SignalP-noTM
LmjF.30.2065:mRNA-p1,0.110,43,0.114,14,0.163,4,0.118,0.116,N,0.450,SignalP-noTM
LmjF.30.2070:mRNA-p1,0.119,16,0.141,16,0.196,7,0.161,0.152,N,0.450,SignalP-noTM
LmjF.30.2080:mRNA-p1,0.158,25,0.263,25,0.637,10,0.438,0.357,N,0.450,SignalP-noTM
LmjF.30.2090:mRNA-p1,0.184,49,0.177,49,0.457,5,0.203,0.191,N,0.450,SignalP-noTM
LmjF.30.2100:mRNA-p1,0.123,21,0.125,21,0.173,46,0.127,0.126,N,0.450,SignalP-noTM
LmjF.30.2110:mRNA-p1,0.153,30,0.163,12,0.357,4,0.211,0.189,N,0.450,SignalP-noTM
LmjF.30.2120:mRNA-p1,0.147,43,0.175,18,0.330,13,0.219,0.199,N,0.450,SignalP-noTM
LmjF.30.2130:mRNA-p1,0.110,70,0.101,70,0.108,45,0.093,0.097,N,0.450,SignalP-noTM
LmjF.30.2140:mRNA-p1,0.111,58,0.145,11,0.251,1,0.154,0.150,N,0.450,SignalP-noTM
LmjF.30.2150:mRNA-p1,0.221,41,0.207,41,0.334,28,0.205,0.206,N,0.450,SignalP-noTM
LmjF.30.2160:mRNA-p1,0.194,19,0.235,19,0.386,4,0.276,0.257,N,0.450,SignalP-noTM
LmjF.30.2170:mRNA-p1,0.115,53,0.106,39,0.122,23,0.096,0.101,N,0.450,SignalP-noTM
LmjF.30.2180:mRNA-p1,0.170,20,0.149,20,0.179,1,0.123,0.135,N,0.450,SignalP-noTM
LmjF.30.2190:mRNA-p1,0.200,33,0.141,33,0.163,1,0.104,0.121,N,0.450,SignalP-noTM
LmjF.30.2200:mRNA-p1,0.118,59,0.109,59,0.124,27,0.102,0.105,N,0.450,SignalP-noTM
LmjF.30.2210:mRNA-p1,0.138,18,0.169,18,0.268,13,0.197,0.184,N,0.450,SignalP-noTM
LmjF.30.2220:mRNA-p1,0.109,42,0.109,52,0.121,41,0.103,0.106,N,0.450,SignalP-noTM
LmjF.30.2230:mRNA-p1,0.166,22,0.172,22,0.261,4,0.177,0.175,N,0.450,SignalP-noTM
LmjF.30.2240:mRNA-p1,0.170,51,0.141,51,0.209,14,0.120,0.130,N,0.450,SignalP-noTM
LmjF.30.2250:mRNA-p1,0.110,60,0.103,39,0.127,18,0.096,0.099,N,0.450,SignalP-noTM
LmjF.30.2260:mRNA-p1,0.120,38,0.119,12,0.158,17,0.126,0.123,N,0.450,SignalP-noTM
LmjF.30.2270:mRNA-p1,0.122,30,0.110,30,0.141,8,0.102,0.106,N,0.450,SignalP-noTM
LmjF.30.2280:mRNA-p1,0.171,21,0.259,21,0.606,7,0.389,0.330,N,0.450,SignalP-noTM
LmjF.30.2290:mRNA-p1,0.132,46,0.115,46,0.124,45,0.103,0.108,N,0.450,SignalP-noTM
LmjF.30.2300:mRNA-p1,0.122,21,0.127,11,0.182,1,0.129,0.128,N,0.450,SignalP-noTM
LmjF.30.2310:mRNA-p1,0.121,17,0.121,17,0.154,16,0.121,0.121,N,0.450,SignalP-noTM
LmjF.30.2320:mRNA-p1,0.122,43,0.143,30,0.309,12,0.179,0.162,N,0.450,SignalP-noTM
LmjF.30.2330:mRNA-p1,0.225,38,0.154,38,0.126,37,0.106,0.128,N,0.450,SignalP-noTM
LmjF.30.2340:mRNA-p1,0.143,31,0.135,12,0.205,1,0.142,0.139,N,0.450,SignalP-noTM
LmjF.30.2350:mRNA-p1,0.158,31,0.161,31,0.645,30,0.145,0.153,N,0.450,SignalP-noTM
LmjF.30.2360:mRNA-p1,0.111,22,0.197,12,0.486,1,0.262,0.232,N,0.450,SignalP-noTM
LmjF.30.2370:mRNA-p1,0.110,23,0.134,12,0.287,2,0.156,0.146,N,0.450,SignalP-noTM
LmjF.30.2380:mRNA-p1,0.113,50,0.109,12,0.126,17,0.104,0.106,N,0.450,SignalP-noTM
LmjF.30.2390:mRNA-p1,0.162,24,0.159,24,0.359,21,0.158,0.159,N,0.450,SignalP-noTM
LmjF.30.2400:mRNA-p1,0.246,18,0.174,18,0.239,48,0.117,0.143,N,0.450,SignalP-noTM
LmjF.30.2410:mRNA-p1,0.118,40,0.128,15,0.170,4,0.145,0.137,N,0.450,SignalP-noTM
LmjF.30.2420:mRNA-p1,0.214,44,0.166,44,0.264,12,0.152,0.161,N,0.500,SignalP-TM
LmjF.30.2430:mRNA-p1,0.137,28,0.146,28,0.228,1,0.161,0.154,N,0.450,SignalP-noTM
LmjF.30.2440:mRNA-p1,0.158,25,0.133,25,0.162,35,0.116,0.123,N,0.450,SignalP-noTM
LmjF.30.2450:mRNA-p1,0.110,26,0.116,13,0.153,2,0.125,0.121,N,0.450,SignalP-noTM
LmjF.30.2460:mRNA-p1,0.281,28,0.221,28,0.305,1,0.189,0.204,N,0.450,SignalP-noTM
LmjF.30.2470:mRNA-p1,0.281,28,0.221,28,0.305,1,0.189,0.204,N,0.450,SignalP-noTM
LmjF.30.2480:mRNA-p1,0.281,28,0.221,28,0.305,1,0.189,0.204,N,0.450,SignalP-noTM
LmjF.30.2490:mRNA-p1,0.281,28,0.221,28,0.305,1,0.189,0.204,N,0.450,SignalP-noTM
LmjF.30.2500:pseudogenic_transcript-p1,0.111,26,0.119,11,0.150,1,0.107,0.112,N,0.450,SignalP-noTM
LmjF.30.2520:mRNA-p1,0.165,32,0.137,32,0.182,5,0.123,0.129,N,0.450,SignalP-noTM
LmjF.30.2530:mRNA-p1,0.267,54,0.179,54,0.230,51,0.102,0.148,N,0.500,SignalP-TM
LmjF.30.2540:mRNA-p1,0.114,27,0.116,12,0.143,1,0.109,0.112,N,0.450,SignalP-noTM
LmjF.30.2550:mRNA-p1,0.281,28,0.221,28,0.305,1,0.189,0.204,N,0.450,SignalP-noTM
LmjF.30.2560:mRNA-p1,0.120,18,0.121,18,0.134,14,0.119,0.120,N,0.450,SignalP-noTM
LmjF.30.2570:mRNA-p1,0.115,39,0.106,39,0.111,55,0.095,0.100,N,0.450,SignalP-noTM
LmjF.30.2580:mRNA-p1,0.172,43,0.105,66,0.143,62,0.067,0.090,N,0.500,SignalP-TM
LmjF.30.2590:mRNA-p1,0.213,42,0.174,42,0.234,36,0.129,0.150,N,0.450,SignalP-noTM
LmjF.30.2600:mRNA-p1,0.429,25,0.237,25,0.176,1,0.135,0.182,N,0.450,SignalP-noTM
LmjF.30.2610:mRNA-p1,0.107,62,0.104,45,0.116,32,0.098,0.101,N,0.450,SignalP-noTM
LmjF.30.2620:mRNA-p1,0.112,58,0.109,34,0.125,22,0.104,0.106,N,0.450,SignalP-noTM
LmjF.30.2630:mRNA-p1,0.123,38,0.113,38,0.119,37,0.102,0.107,N,0.450,SignalP-noTM
LmjF.30.2640:mRNA-p1,0.111,19,0.102,35,0.108,24,0.095,0.098,N,0.450,SignalP-noTM
LmjF.30.2645:mRNA-p1,0.113,36,0.115,19,0.166,7,0.122,0.119,N,0.450,SignalP-noTM
LmjF.30.2650:mRNA-p1,0.130,45,0.133,11,0.242,4,0.168,0.152,N,0.450,SignalP-noTM
LmjF.30.2660:mRNA-p1,0.150,18,0.159,18,0.214,14,0.160,0.159,N,0.450,SignalP-noTM
LmjF.30.2670:mRNA-p1,0.769,39,0.825,39,0.985,27,0.799,0.811,Y,0.450,SignalP-noTM
LmjF.30.2680:mRNA-p1,0.377,20,0.452,20,0.715,5,0.570,0.499,N,0.500,SignalP-TM
LmjF.30.2690:mRNA-p1,0.110,63,0.108,50,0.135,42,0.101,0.104,N,0.450,SignalP-noTM
LmjF.30.2700:mRNA-p1,0.109,22,0.105,22,0.125,12,0.101,0.103,N,0.450,SignalP-noTM
LmjF.30.2710:mRNA-p1,0.110,42,0.108,55,0.127,49,0.101,0.104,N,0.450,SignalP-noTM
LmjF.30.2720:mRNA-p1,0.109,53,0.111,11,0.129,1,0.102,0.106,N,0.450,SignalP-noTM
LmjF.30.2730:mRNA-p1,0.111,54,0.107,54,0.116,51,0.098,0.102,N,0.450,SignalP-noTM
LmjF.30.2740:mRNA-p1,0.111,29,0.112,12,0.140,3,0.120,0.117,N,0.450,SignalP-noTM
LmjF.30.2750:mRNA-p1,0.183,23,0.244,23,0.512,7,0.326,0.289,N,0.450,SignalP-noTM
LmjF.30.2760:mRNA-p1,0.109,32,0.106,45,0.112,31,0.100,0.103,N,0.450,SignalP-noTM
LmjF.30.2765:mRNA-p1,0.377,36,0.200,36,0.146,35,0.102,0.147,N,0.450,SignalP-noTM
LmjF.30.2770:mRNA-p1,0.129,35,0.121,19,0.153,3,0.122,0.122,N,0.450,SignalP-noTM
LmjF.30.2780:mRNA-p1,0.112,66,0.134,13,0.200,2,0.161,0.148,N,0.450,SignalP-noTM
LmjF.30.2790:mRNA-p1,0.110,54,0.122,12,0.183,3,0.127,0.125,N,0.450,SignalP-noTM
LmjF.30.2800:mRNA-p1,0.243,22,0.335,22,0.619,1,0.454,0.399,N,0.450,SignalP-noTM
LmjF.30.2810:mRNA-p1,0.153,37,0.134,11,0.192,2,0.152,0.144,N,0.450,SignalP-noTM
LmjF.30.2820:mRNA-p1,0.127,35,0.118,12,0.143,6,0.123,0.121,N,0.450,SignalP-noTM
LmjF.30.2830:mRNA-p1,0.110,56,0.113,56,0.127,38,0.103,0.107,N,0.450,SignalP-noTM
LmjF.30.2840:mRNA-p1,0.110,50,0.107,11,0.123,49,0.106,0.107,N,0.450,SignalP-noTM
LmjF.30.2845:mRNA-p1,0.494,25,0.368,25,0.354,1,0.272,0.330,N,0.500,SignalP-TM
LmjF.30.2850:mRNA-p1,0.240,30,0.176,30,0.267,1,0.139,0.156,N,0.450,SignalP-noTM
LmjF.30.2860:mRNA-p1,0.143,22,0.181,11,0.397,1,0.229,0.207,N,0.450,SignalP-noTM
LmjF.30.2870:mRNA-p1,0.138,16,0.156,16,0.269,11,0.181,0.169,N,0.450,SignalP-noTM
LmjF.30.2880:mRNA-p1,0.355,18,0.506,18,0.879,16,0.728,0.626,Y,0.450,SignalP-noTM
LmjF.30.2890:mRNA-p1,0.115,39,0.121,12,0.175,27,0.129,0.125,N,0.450,SignalP-noTM
LmjF.30.2900:mRNA-p1,0.256,28,0.393,28,0.906,11,0.654,0.534,Y,0.450,SignalP-noTM
LmjF.30.2910:mRNA-p1,0.142,18,0.144,18,0.195,1,0.131,0.137,N,0.450,SignalP-noTM
LmjF.30.2920:mRNA-p1,0.178,51,0.194,23,0.404,4,0.216,0.206,N,0.450,SignalP-noTM
LmjF.30.2930:mRNA-p1,0.169,25,0.228,22,0.494,6,0.393,0.294,N,0.500,SignalP-TM
LmjF.30.2940:mRNA-p1,0.805,30,0.868,30,0.986,19,0.935,0.904,Y,0.450,SignalP-noTM
LmjF.30.2950:mRNA-p1,0.115,36,0.111,12,0.143,16,0.106,0.108,N,0.450,SignalP-noTM
LmjF.30.2960:mRNA-p1,0.125,17,0.132,17,0.154,16,0.142,0.137,N,0.450,SignalP-noTM
LmjF.30.2970:mRNA-p1,0.138,30,0.159,14,0.415,3,0.228,0.196,N,0.450,SignalP-noTM
LmjF.30.2980:mRNA-p1,0.138,30,0.159,14,0.415,3,0.228,0.196,N,0.450,SignalP-noTM
LmjF.30.2990:mRNA-p1,0.189,28,0.311,28,0.623,20,0.444,0.364,N,0.500,SignalP-TM
LmjF.30.3000:mRNA-p1,0.181,50,0.157,50,0.353,47,0.118,0.136,N,0.450,SignalP-noTM
LmjF.30.3010:mRNA-p1,0.114,34,0.112,23,0.134,19,0.113,0.113,N,0.450,SignalP-noTM
LmjF.30.3015:mRNA-p1,0.118,57,0.122,12,0.176,2,0.126,0.124,N,0.450,SignalP-noTM
LmjF.30.3020:mRNA-p1,0.111,59,0.110,23,0.130,14,0.114,0.112,N,0.450,SignalP-noTM
LmjF.30.3025:mRNA-p1,0.123,19,0.113,19,0.123,5,0.102,0.107,N,0.450,SignalP-noTM
LmjF.30.3030:mRNA-p1,0.134,34,0.114,19,0.144,14,0.117,0.115,N,0.500,SignalP-TM
LmjF.30.3040:mRNA-p1,0.109,65,0.109,70,0.126,23,0.106,0.107,N,0.450,SignalP-noTM
LmjF.30.3050:mRNA-p1,0.122,22,0.247,11,0.714,1,0.437,0.349,N,0.450,SignalP-noTM
LmjF.30.3060:mRNA-p1,0.121,18,0.106,18,0.118,25,0.093,0.099,N,0.450,SignalP-noTM
LmjF.30.3070.1:mRNA-p1,0.177,35,0.167,35,0.267,33,0.163,0.165,N,0.450,SignalP-noTM
LmjF.30.3070.2:mRNA-p1,0.140,29,0.142,11,0.216,1,0.176,0.160,N,0.450,SignalP-noTM
LmjF.30.3080:mRNA-p1,0.279,49,0.229,49,0.404,45,0.142,0.182,N,0.450,SignalP-noTM
LmjF.30.3090:mRNA-p1,0.114,19,0.114,11,0.136,18,0.115,0.114,N,0.450,SignalP-noTM
LmjF.30.3100:mRNA-p1,0.108,39,0.124,12,0.167,5,0.144,0.135,N,0.450,SignalP-noTM
LmjF.30.3110:mRNA-p1,0.217,24,0.165,24,0.180,1,0.128,0.145,N,0.450,SignalP-noTM
LmjF.30.3120:mRNA-p1,0.126,20,0.152,20,0.275,5,0.179,0.167,N,0.450,SignalP-noTM
LmjF.30.3130:mRNA-p1,0.201,20,0.157,20,0.173,12,0.124,0.139,N,0.450,SignalP-noTM
LmjF.30.3140:mRNA-p1,0.134,40,0.114,40,0.115,69,0.097,0.105,N,0.450,SignalP-noTM
LmjF.30.3150:mRNA-p1,0.721,19,0.837,19,0.990,12,0.972,0.910,Y,0.450,SignalP-noTM
LmjF.30.3160:mRNA-p1,0.111,33,0.176,15,0.375,1,0.236,0.208,N,0.450,SignalP-noTM
LmjF.30.3170:mRNA-p1,0.113,52,0.114,14,0.139,5,0.112,0.112,N,0.450,SignalP-noTM
LmjF.30.3180:mRNA-p1,0.481,25,0.313,25,0.274,23,0.204,0.254,N,0.450,SignalP-noTM
LmjF.30.3190:mRNA-p1,0.156,19,0.204,19,0.361,16,0.260,0.234,N,0.450,SignalP-noTM
LmjF.30.3200:mRNA-p1,0.152,59,0.126,59,0.162,11,0.108,0.117,N,0.450,SignalP-noTM
LmjF.30.3210:mRNA-p1,0.209,27,0.288,27,0.582,10,0.388,0.342,N,0.450,SignalP-noTM
LmjF.30.3220:mRNA-p1,0.272,20,0.177,20,0.132,11,0.114,0.143,N,0.450,SignalP-noTM
LmjF.30.3230:mRNA-p1,0.115,54,0.112,54,0.183,49,0.102,0.106,N,0.450,SignalP-noTM
LmjF.30.3235:mRNA-p1,0.117,21,0.137,11,0.228,1,0.134,0.135,N,0.450,SignalP-noTM
LmjF.30.3240:mRNA-p1,0.213,22,0.392,22,0.894,15,0.716,0.567,Y,0.450,SignalP-noTM
LmjF.30.3250:mRNA-p1,0.263,24,0.232,24,0.408,2,0.208,0.219,N,0.450,SignalP-noTM
LmjF.30.3260:mRNA-p1,0.111,62,0.105,14,0.121,14,0.101,0.103,N,0.450,SignalP-noTM
LmjF.30.3270:mRNA-p1,0.163,51,0.160,64,0.238,56,0.126,0.147,N,0.500,SignalP-TM
LmjF.30.3280:mRNA-p1,0.313,28,0.374,28,0.678,9,0.488,0.419,N,0.500,SignalP-TM
LmjF.30.3290:mRNA-p1,0.137,38,0.115,38,0.172,37,0.103,0.109,N,0.450,SignalP-noTM
LmjF.30.3300:mRNA-p1,0.124,58,0.110,58,0.122,54,0.095,0.102,N,0.450,SignalP-noTM
LmjF.30.3310:mRNA-p1,0.109,12,0.107,12,0.112,1,0.098,0.102,N,0.450,SignalP-noTM
LmjF.30.3320:mRNA-p1,0.116,27,0.104,27,0.118,26,0.095,0.099,N,0.450,SignalP-noTM
LmjF.30.3330:mRNA-p1,0.136,31,0.142,11,0.239,3,0.168,0.156,N,0.450,SignalP-noTM
LmjF.30.3340:mRNA-p1,0.146,23,0.140,23,0.215,15,0.134,0.137,N,0.450,SignalP-noTM
LmjF.30.3350:mRNA-p1,0.109,55,0.112,11,0.173,2,0.122,0.117,N,0.450,SignalP-noTM
LmjF.30.3360:mRNA-p1,0.109,66,0.104,66,0.109,3,0.096,0.099,N,0.450,SignalP-noTM
LmjF.30.3370:mRNA-p1,0.136,37,0.124,37,0.211,14,0.123,0.124,N,0.450,SignalP-noTM
