name,length,num_reads,num_reads_primary,num_reads_secondary,gc,ct
LmjF.26.0930,708,2328,2166,52,0.568,0.544
LmjF.26.0940,32,3178,1843,713,0.5,0.438
LmjF.26.0950,77,608,551,27,0.558,0.506
LmjF.26.0960,11,725,646,35,0.818,0.455
LmjF.26.0970,296,1867,774,754,0.561,0.649
LmjF.26.0980,662,2,1,1,0.579,0.607
LmjF.26.0990,203,2328,2219,39,0.547,0.429
LmjF.26.1000,572,2021,1897,66,0.514,0.491
LmjF.26.1010,111,1295,1054,205,0.541,0.595
LmjF.26.1015,66,2294,1663,512,0.576,0.561
LmjF.26.1020,NA,0,NA,NA,NA,NA
LmjF.26.1030,803,1303,806,177,0.58,0.589
LmjF.26.1040,629,1862,1662,74,0.582,0.645
LmjF.26.1050,1362,1847,1661,82,0.569,0.581
LmjF.26.1060,272,63,21,7,0.643,0.607
LmjF.26.1070,155,139,136,1,0.703,0.516
LmjF.26.1080,609,515,174,147,0.64,0.589
LmjF.26.1090,308,994,676,192,0.627,0.519
LmjF.26.1100,118,5890,5821,41,0.619,0.644
LmjF.26.1110,NA,0,NA,NA,NA,NA
LmjF.26.1120,83,1544,1453,32,0.627,0.277
LmjF.26.1130,866,1162,1003,77,0.567,0.624
LmjF.26.1140,135,1817,1428,178,0.6,0.4
LmjF.26.1150,196,826,709,85,0.648,0.536
LmjF.26.1160,57,123,106,17,0.737,0.561
LmjF.26.1170,213,917,787,114,0.615,0.601
LmjF.26.1180,202,2506,2395,62,0.589,0.609
LmjF.26.1190,361,373,264,90,0.62,0.535
LmjF.26.1200,19,349,211,62,0.737,0.474
LmjF.26.1210,7,786,779,2,0.429,0.143
LmjF.26.1220,164,1251,1099,67,0.665,0.634
LmjF.26.1230,NA,0,NA,NA,NA,NA
LmjF.26.1240,377,2650,2210,425,0.515,0.581
LmjF.26.1250,236,3652,1461,1403,0.576,0.572
LmjF.26.1260,755,39,12,3,0.652,0.477
LmjF.26.1270,195,1267,820,208,0.636,0.482
LmjF.26.1280,1039,518,326,76,0.578,0.564
LmjF.26.1290,86,634,609,12,0.663,0.721
LmjF.26.1300,133,1092,812,170,0.639,0.624
LmjF.26.1310,458,2142,1216,494,0.555,0.572
LmjF.26.1320,129,1544,1418,30,0.605,0.504
LmjF.26.1330,184,3435,2294,741,0.571,0.614
LmjF.26.1340,1031,4659,4237,328,0.59,0.48
LmjF.26.1350,730,1328,975,194,0.566,0.552
LmjF.26.1360,105,845,633,151,0.581,0.619
LmjF.26.1370,179,1205,946,111,0.62,0.419
LmjF.26.1380,102,5456,3708,1724,0.471,0.676
LmjF.26.1390,23,972,627,274,0.609,0.565
LmjF.26.1400,1083,2267,2047,128,0.587,0.68
LmjF.26.1410,193,773,357,285,0.544,0.58
LmjF.26.1420,NA,0,NA,NA,NA,NA
LmjF.26.1430,1518,86,62,5,0.524,0.613
LmjF.26.1440,462,2272,1265,254,0.593,0.5
LmjF.26.1450,1077,1337,1019,114,0.562,0.637
LmjF.26.1460,1483,11685,5245,5225,0.572,0.543
LmjF.26.1470,292,1162,868,243,0.582,0.592
LmjF.26.1480,517,981,571,102,0.58,0.522
LmjF.26.1490,102,1231,564,208,0.578,0.569
LmjF.26.1500,1350,1800,1271,275,0.51,0.606
LmjF.26.1510,1686,941,347,328,0.547,0.619
LmjF.26.1520,289,2408,2057,250,0.567,0.647
LmjF.26.1530,318,9919,8486,1280,0.55,0.563
LmjF.26.1540,543,5358,2616,1710,0.541,0.571
LmjF.26.1550,579,2765,1944,437,0.565,0.553
LmjF.26.1560,731,838,709,80,0.588,0.524
LmjF.26.1570,72,2268,2066,48,0.472,0.653
LmjF.26.1580,209,1972,1734,157,0.565,0.478
LmjF.26.1590,45,1026,381,317,0.489,0.422
LmjF.26.1600,375,156,69,31,0.528,0.504
LmjF.26.1610,496,2013,1727,243,0.516,0.651
LmjF.26.1620,654,1729,1437,48,0.498,0.572
LmjF.26.1630,20,31214,30941,220,0.45,0.5
LmjF.26.1640,64,42574,41980,395,0.641,0.688
LmjF.26.1650,235,1697,1511,140,0.549,0.536
LmjF.26.1660,574,2,1,1,0.544,0.531
LmjF.26.1665,18,1,1,1,0.556,0.833
LmjF.26.1670,206,4747,4122,202,0.471,0.51
LmjF.26.1680,792,75807,72942,1779,0.569,0.523
LmjF.26.1690,792,75807,72942,1779,0.569,0.523
LmjF.26.1700,792,75807,72942,1779,0.569,0.523
LmjF.26.1710,16,11869,10629,696,0.438,0.5
LmjF.26.1720,1213,3908,2328,1076,0.533,0.514
LmjF.26.1730,277,1855,1601,127,0.477,0.542
LmjF.26.1740,3745,3793,2597,688,0.552,0.503
LmjF.26.1750,395,1476,791,476,0.549,0.516
LmjF.26.1755,120,402,255,63,0.542,0.625
LmjF.26.1760,83,10,10,10,0.59,0.614
LmjF.26.1770,208,4267,3262,728,0.553,0.567
LmjF.26.1780,152,1863,1767,54,0.566,0.625
LmjF.26.1785,73,2223,1708,476,0.562,0.452
LmjF.26.1790,NA,0,NA,NA,NA,NA
LmjF.26.1800,253,4184,3601,372,0.553,0.696
LmjF.26.1810,563,1212,561,369,0.625,0.531
LmjF.26.1820,NA,0,NA,NA,NA,NA
LmjF.26.1830,708,636,449,142,0.62,0.572
LmjF.26.1840,653,496,463,10,0.55,0.655
LmjF.26.1850,183,1714,1632,23,0.596,0.607
LmjF.26.1860,412,1231,1057,152,0.546,0.655
LmjF.26.1870,NA,0,NA,NA,NA,NA
LmjF.26.1880,59,2020,1761,98,0.661,0.576
LmjF.26.1890,125,2852,998,935,0.616,0.456
LmjF.26.1900,491,972,878,74,0.54,0.585
LmjF.26.1910,255,3311,2458,756,0.612,0.475
LmjF.26.1920,361,865,547,207,0.557,0.474
LmjF.26.1930,237,34,8,7,0.519,0.553
LmjF.26.1940,137,1142,620,348,0.54,0.496
LmjF.26.1950,NA,0,NA,NA,NA,NA
LmjF.26.1960,380,3494,3201,168,0.568,0.595
LmjF.26.1970,750,3356,1267,751,0.591,0.513
LmjF.26.1980,255,2125,1986,87,0.537,0.714
LmjF.26.1990,244,3202,2315,312,0.492,0.566
LmjF.26.2000,319,6450,3511,1595,0.583,0.542
LmjF.26.2010,150,1068,680,158,0.593,0.493
LmjF.26.2020,244,1918,1219,686,0.619,0.619
LmjF.26.2030,59,798,773,24,0.61,0.678
LmjF.26.2040,233,4640,3261,703,0.618,0.644
LmjF.26.2050,130,273,165,62,0.608,0.623
LmjF.26.2060,2582,875,317,266,0.57,0.584
LmjF.26.2070,135,1981,1487,177,0.481,0.489
LmjF.26.2080,1657,1782,1357,335,0.538,0.635
LmjF.26.2090,674,2619,1083,1041,0.638,0.539
LmjF.26.2100,1339,917,827,22,0.539,0.558
LmjF.26.2110,335,14,3,1,0.54,0.678
LmjF.26.2120,NA,0,NA,NA,NA,NA
LmjF.26.2130,31,943,896,15,0.645,0.645
LmjF.26.2140,111,3178,2171,502,0.595,0.559
LmjF.26.2150,109,1152,1141,2,0.615,0.569
LmjF.26.2160,115,74,70,1,0.617,0.591
LmjF.26.2170,NA,0,NA,NA,NA,NA
LmjF.26.2180,481,1092,737,139,0.595,0.553
LmjF.26.2190,300,3477,3137,250,0.587,0.617
LmjF.26.2200,367,1881,1812,55,0.537,0.54
LmjF.26.2210,685,343,319,12,0.574,0.568
LmjF.26.2220,37,46751,46572,146,0.595,0.757
LmjF.26.2230,296,571,287,189,0.574,0.561
LmjF.26.2240,253,1532,994,370,0.553,0.49
LmjF.26.2250,125,1476,1332,103,0.52,0.656
LmjF.26.2260,276,1123,676,380,0.591,0.688
LmjF.26.2270,304,2593,1219,1063,0.549,0.474
LmjF.26.2280,63,380,190,136,0.429,0.524
LmjF.26.2290,68,2422,1337,811,0.515,0.559
LmjF.26.2300,199,1591,1132,125,0.538,0.477
LmjF.26.2305,251,4605,4227,306,0.554,0.578
LmjF.26.2310,495,446,363,30,0.596,0.58
LmjF.26.2320,357,2488,2298,76,0.56,0.555
LmjF.26.2330,71,68500,58101,8395,0.549,0.634
LmjF.26.2340,110,49159,48580,190,0.6,0.636
LmjF.26.2350,185,1107,1060,15,0.638,0.481
LmjF.26.2360,510,1191,649,204,0.614,0.62
LmjF.26.2370,NA,0,NA,NA,NA,NA
LmjF.26.2380,NA,0,NA,NA,NA,NA
LmjF.26.2390,555,487,397,42,0.587,0.535
LmjF.26.2400,204,2662,2408,185,0.627,0.642
LmjF.26.2410,224,2124,2089,13,0.621,0.683
LmjF.26.2420,438,833,763,35,0.58,0.614
LmjF.26.2430,281,1831,907,735,0.616,0.591
LmjF.26.2440,1067,376,236,100,0.643,0.515
LmjF.26.2450,93,1752,1676,65,0.656,0.505
LmjF.26.2460,210,304,297,5,0.681,0.571
LmjF.26.2470,119,4248,2638,1478,0.588,0.571
LmjF.26.2480,132,4583,3715,696,0.53,0.667
LmjF.26.2490,1280,614,434,138,0.621,0.584
LmjF.26.2495,852,1151,1067,46,0.623,0.533
LmjF.26.2500,248,1151,1067,45,0.641,0.629
LmjF.26.2510,599,1150,685,174,0.574,0.599
LmjF.26.2520,1144,1072,620,250,0.607,0.588
LmjF.26.2530,512,2926,2233,400,0.602,0.551
LmjF.26.2540,3037,2616,1809,296,0.645,0.484
LmjF.26.2550,341,5375,2659,737,0.595,0.657
LmjF.26.2560,216,1077,892,137,0.625,0.62
LmjF.26.2570,182,6752,5352,871,0.599,0.588
LmjF.26.2580,62,2523,2133,239,0.548,0.597
LmjF.26.2590,687,2147,1084,976,0.537,0.646
LmjF.26.2600,707,1328,1222,62,0.621,0.554
LmjF.26.2610,182,1151,809,196,0.637,0.599
LmjF.26.2620,346,1593,1427,107,0.624,0.569
LmjF.26.2630,79,2635,2526,36,0.582,0.608
LmjF.26.2640,130,1280,972,148,0.623,0.577
LmjF.26.2650,1286,6227,4034,1809,0.603,0.548
LmjF.26.2660,1639,3744,1861,1376,0.581,0.523
LmjF.26.2670,111,305,283,19,0.586,0.613
LmjF.26.2680,215,3514,3311,71,0.591,0.577
LmjF.26.2690,262,4058,1629,994,0.615,0.573
LmjF.26.2700,138,2617,1710,589,0.558,0.572
LmjF.26.2710,232,1942,1374,335,0.578,0.612
LmjF.26_4564,31,907,824,40,0.516,0.419
LmjF.26_4641,50,3375,2369,943,0.46,0.54
LmjF.26_4662,2339,3623,1351,838,0.515,0.596
LmjF.26_4707,451,432,384,42,0.563,0.534
LmjF.26_4708,NA,0,NA,NA,NA,NA
LmjF.26_4709,NA,0,NA,NA,NA,NA
LmjF.26_4716,324,4339,3800,344,0.58,0.636
LmjF.26_4724,36,401,343,28,0.389,0.611
LmjF.26_4767,284,1231,678,297,0.609,0.563
LmjF.26_4772,64,2181,1509,654,0.766,0.5
LmjF.26_4799,341,5580,5251,158,0.581,0.516
LmjF.26_4840,197,4632,4115,134,0.599,0.563
LmjF.26_4845,89,6220,3769,1859,0.584,0.393
LmjF.27.0010,371,826,655,145,0.639,0.596
LmjF.27.0020,360,668,497,96,0.517,0.497
LmjF.27.0030,118,1886,1799,54,0.551,0.636
LmjF.27.0040,81,3204,1384,1370,0.58,0.654
LmjF.27.0050,75,1084,775,92,0.547,0.413
LmjF.27.0060,8,208,206,2,0.625,0.625
LmjF.27.0070,73,1986,1840,109,0.603,0.699
LmjF.27.0080,492,1759,1565,125,0.606,0.553
LmjF.27.0090,577,4092,2703,572,0.537,0.631
LmjF.27.0100,131,4810,4030,715,0.489,0.687
LmjF.27.0110,77,15661,15334,132,0.506,0.571
LmjF.27.0120,399,1805,1447,105,0.524,0.634
LmjF.27.0130,12,65,21,10,0.5,0.75
LmjF.27.0140,97,2205,2082,52,0.588,0.505
LmjF.27.0150,674,95,57,13,0.552,0.568
LmjF.27.0160,409,1578,1255,237,0.616,0.565
LmjF.27.0170,103,2085,1941,71,0.573,0.68
LmjF.27.0180,24,4679,4079,220,0.583,0.375
LmjF.27.0190,380,3914,3695,111,0.516,0.613
LmjF.27.0200,47,2028,811,403,0.638,0.426
LmjF.27.0210,308,3917,2150,1606,0.536,0.614
LmjF.27.0220,200,617,510,22,0.6,0.535
LmjF.27.0230,62,2280,1984,174,0.548,0.532
LmjF.27.0240,1828,1938,1345,288,0.574,0.539
LmjF.27.0250,269,3468,3227,182,0.52,0.494
LmjF.27.0260,30,3145,1587,1238,0.467,0.533
LmjF.27.0270,146,4,1,1,0.541,0.493
LmjF.27.0280,217,8,2,2,0.47,0.525
LmjF.27.0290,136,7479,5980,869,0.412,0.485
LmjF.27.0300,109,1039,973,36,0.45,0.486
LmjF.27.0310,250,815,457,235,0.524,0.536
LmjF.27.0320,69,682,506,158,0.667,0.493
LmjF.27.0330,73,6,4,1,0.575,0.63
LmjF.27.0340,340,1318,937,228,0.597,0.509
LmjF.27.0350,2864,1520,503,377,0.592,0.545
LmjF.27.0360,126,1017,902,58,0.571,0.563
LmjF.27.0370,112,1945,1691,198,0.562,0.688
LmjF.27.0380,53,1285,1074,55,0.642,0.396
LmjF.27.0390,796,10,2,2,0.573,0.519
LmjF.27.0400,188,1613,1452,113,0.58,0.548
LmjF.27.0410,447,1180,926,113,0.611,0.575
LmjF.27.0420,109,4626,3917,408,0.587,0.633
LmjF.27.0430,1720,1506,697,331,0.563,0.572
LmjF.27.0440,380,1306,858,398,0.613,0.474
LmjF.27.0450,395,936,926,7,0.623,0.6
LmjF.27.0460,242,497,454,26,0.616,0.583
LmjF.27.0470,1676,3303,1945,1150,0.604,0.55
LmjF.27.0480,510,1869,1224,301,0.565,0.482
LmjF.27.0490,NA,0,NA,NA,NA,NA
LmjF.27.0500,NA,0,NA,NA,NA,NA
LmjF.27.0510,NA,0,NA,NA,NA,NA
LmjF.27.0520,483,1902,1434,309,0.576,0.617
LmjF.27.0530,230,1234,885,272,0.496,0.6
LmjF.27.0540,242,1286,1240,25,0.562,0.579
LmjF.27.0550,329,1278,842,406,0.571,0.532
LmjF.27.0560,128,1038,669,164,0.383,0.492
LmjF.27.0570,357,1136,1038,75,0.619,0.541
LmjF.27.0580,133,811,764,41,0.549,0.451
LmjF.27.0590,175,1068,541,266,0.617,0.611
LmjF.27.0600,1027,2201,1397,396,0.577,0.552
LmjF.27.0610,239,2122,1296,445,0.632,0.556
LmjF.27.0620,338,1037,501,174,0.577,0.595
LmjF.27.0630,117,1027,927,44,0.513,0.59
LmjF.27.0640,503,1735,1504,173,0.547,0.543
LmjF.27.0650,94,6196,6042,125,0.5,0.585
LmjF.27.0660,3326,354,162,80,0.521,0.607
LmjF.27.0670,1249,6050,4210,1002,0.617,0.519
LmjF.27.0680,128,66113,59090,2834,0.562,0.492
LmjF.27.0690,341,1143,708,130,0.54,0.534
LmjF.27.0700,3928,245,140,71,0.495,0.628
LmjF.27.0710,91,2095,902,536,0.549,0.626
LmjF.27.0720,140,2008,621,486,0.536,0.493
LmjF.27.0730,113,1044,1023,5,0.558,0.407
LmjF.27.0740,202,2838,1434,708,0.574,0.589
LmjF.27.0745,110,6974,3396,2054,0.564,0.555
LmjF.27.0750,168,3522,1389,925,0.56,0.417
LmjF.27.0760,304,5258,4843,242,0.543,0.704
LmjF.27.0770,186,813,589,44,0.511,0.403
LmjF.27.0780,214,904,856,20,0.565,0.514
LmjF.27.0790,1584,1216,584,473,0.558,0.609
LmjF.27.0800,3,758,751,3,0.333,0.333
LmjF.27.0810,98,5180,2520,2416,0.622,0.735
LmjF.27.0820,NA,0,NA,NA,NA,NA
LmjF.27.0830,349,1073,797,152,0.636,0.539
LmjF.27.0840,425,672,480,67,0.546,0.506
LmjF.27.0850,138,727,668,32,0.652,0.5
LmjF.27.0860,210,770,386,359,0.605,0.657
LmjF.27.0870,252,1619,1317,107,0.548,0.615
LmjF.27.0875,79,1814,1005,526,0.57,0.671
LmjF.27.0880,499,1488,983,198,0.569,0.619
LmjF.27.0890,107,542,183,100,0.589,0.533
LmjF.27.0900,240,2374,1461,549,0.575,0.667
LmjF.27.0910,486,789,719,59,0.595,0.508
LmjF.27.0920,542,4279,3098,544,0.509,0.544
LmjF.27.0930,222,4017,3813,97,0.495,0.703
LmjF.27.0940,90,2319,1871,171,0.533,0.489
LmjF.27.0950,620,1028,665,322,0.532,0.639
LmjF.27.0960,30,271,246,12,0.6,0.467
LmjF.27.0970,1546,833,416,266,0.564,0.613
LmjF.27.0980,752,29,10,6,0.578,0.628
LmjF.27.0990,283,1069,728,171,0.625,0.601
LmjF.27.1000,144,2503,1909,465,0.611,0.562
LmjF.27.1010,306,648,324,145,0.533,0.523
LmjF.27.1020,347,3768,2207,1062,0.579,0.625
LmjF.27.1030,142,599,570,16,0.676,0.577
LmjF.27.1040,280,2226,1584,355,0.55,0.514
LmjF.27.1045,32,876,409,388,0.5,0.281
LmjF.27.1050,71,2449,1171,448,0.521,0.648
LmjF.27.1060,164,3031,1476,837,0.53,0.36
LmjF.27.1070,262,1545,669,403,0.553,0.508
LmjF.27.1080,2156,5899,5557,116,0.55,0.556
LmjF.27.1090,79,4197,3795,161,0.506,0.468
LmjF.27.1100,332,731,322,145,0.554,0.497
LmjF.27.1110,301,1762,1295,209,0.571,0.661
LmjF.27.1120,270,1276,956,188,0.581,0.563
LmjF.27.1125,158,1727,1384,209,0.633,0.538
LmjF.27.1130,497,1833,1619,54,0.565,0.628
LmjF.27.1140,1220,275,146,52,0.53,0.634
LmjF.27.1150,218,3171,2362,690,0.564,0.596
LmjF.27.1160,86,548,510,26,0.593,0.512
LmjF.27.1170,62,2695,2270,146,0.516,0.516
LmjF.27.1180,172,1988,1793,106,0.61,0.593
LmjF.27.1190,84,612680,602166,6496,0.607,0.702
LmjF.27.1200,3029,2270,2065,88,0.534,0.621
LmjF.27.1210,406,2612,1310,411,0.554,0.613
LmjF.27.1220,377,3439,2895,207,0.528,0.586
LmjF.27.1230,302,2359,1943,254,0.583,0.437
LmjF.27.1240,84,612439,602166,6496,0.607,0.702
LmjF.27.1245,510,2935,1384,306,0.51,0.533
LmjF.27.1250,379,2685,1267,715,0.536,0.515
LmjF.27.1260,112,4880,4120,607,0.357,0.562
LmjF.27.1265,27,3236,3136,66,0.519,0.593
LmjF.27.1270,23,2987,1920,262,0.435,0.478
LmjF.27.1275,51,1306,1039,109,0.51,0.431
LmjF.27.1280,75,1412,1215,160,0.48,0.32
LmjF.27.1290,141,1306,698,326,0.645,0.61
LmjF.27.1295,645,1288,1104,146,0.572,0.532
LmjF.27.1300,688,4691,4517,74,0.522,0.621
LmjF.27.1310,121,2907,1530,610,0.438,0.463
LmjF.27.1320,156,1825,1432,190,0.558,0.494
LmjF.27.1330,183,1129,1102,15,0.563,0.519
LmjF.27.1340,2166,2724,1394,992,0.571,0.589
LmjF.27.1350,630,2083,1853,55,0.554,0.619
LmjF.27.1360,749,2059,2018,6,0.549,0.561
LmjF.27.1370,1866,989,715,241,0.526,0.629
LmjF.27.1380,16,30691,29411,837,0.5,0.625
LmjF.27.1390,30,46512,43474,1361,0.467,0.433
LmjF.27.1400,388,1204,1147,11,0.554,0.629
LmjF.27.1410,135,1560,1394,68,0.637,0.496
LmjF.27.1420,419,1873,1447,196,0.525,0.582
LmjF.27.1430,1532,5655,3116,1098,0.61,0.499
LmjF.27.1440,599,1852,1679,64,0.541,0.663
LmjF.27.1450,117,2784,1949,565,0.581,0.538
LmjF.27.1460,458,3381,2079,798,0.559,0.598
LmjF.27.1480,327,1836,1746,30,0.569,0.544
LmjF.27.1490,477,1807,1365,149,0.614,0.61
LmjF.27.1500,430,3725,3374,83,0.584,0.444
LmjF.27.1510,192,1534,823,572,0.589,0.672
LmjF.27.1520,225,807,734,62,0.596,0.511
LmjF.27.1530,558,2560,2327,61,0.529,0.557
LmjF.27.1540,555,2055,1198,286,0.607,0.546
LmjF.27.1550,183,3768,3033,477,0.443,0.579
LmjF.27.1560,2114,3154,1639,940,0.61,0.53
LmjF.27.1570,55,367,273,86,0.709,0.436
LmjF.27.1580,272,1969,1917,21,0.651,0.632
LmjF.27.1590,285,602,460,22,0.656,0.491
LmjF.27.1600,101,133,122,3,0.604,0.762
LmjF.27.1605,197,4772,4601,80,0.589,0.807
LmjF.27.1620,3921,2102,993,561,0.541,0.59
LmjF.27.1630,76,2073,810,595,0.539,0.487
LmjF.27.1640,589,2238,1444,679,0.533,0.662
LmjF.27.1650,414,854,459,148,0.568,0.539
LmjF.27.1660,253,1029,709,113,0.589,0.601
LmjF.27.1670,234,1514,1273,102,0.624,0.517
LmjF.27.1680,3861,3692,1356,1135,0.605,0.541
LmjF.27.1690,148,2052,970,716,0.615,0.622
LmjF.27.1700,1895,2192,1986,96,0.574,0.58
LmjF.27.1710,394,11,8,2,0.609,0.619
LmjF.27.1720,765,2422,1873,457,0.604,0.511
LmjF.27.1730,437,5344,4544,640,0.526,0.67
LmjF.27.1740,683,108,92,4,0.695,0.467
LmjF.27.1750,NA,0,NA,NA,NA,NA
LmjF.27.1760,120,1077,549,328,0.542,0.508
LmjF.27.1770,904,3555,2597,322,0.616,0.513
LmjF.27.1780,723,2789,799,697,0.517,0.682
LmjF.27.1790,907,2660,1314,1009,0.596,0.56
LmjF.27.1800,238,827,552,32,0.567,0.55
LmjF.27.1805,400,4148,3814,81,0.53,0.68
LmjF.27.1810,166,4920,4256,315,0.572,0.584
LmjF.27.1820,533,771,744,11,0.572,0.415
LmjF.27.1830,75,773,725,42,0.693,0.613
LmjF.27.1840,874,349,309,7,0.559,0.578
LmjF.27.1850,328,1576,1417,40,0.564,0.479
LmjF.27.1860,167,1463,643,593,0.575,0.527
LmjF.27.1870,242,4354,3341,603,0.533,0.45
LmjF.27.1880,621,1261,1133,69,0.604,0.557
LmjF.27.1890,346,1269,1134,94,0.592,0.486
LmjF.27.1895,1811,518,225,118,0.558,0.56
LmjF.27.1900,248,2227,1869,151,0.617,0.657
LmjF.27.1910,245,2351,2274,27,0.592,0.608
LmjF.27.1920,2038,1316,609,354,0.628,0.509
LmjF.27.1930,125,789,769,3,0.592,0.648
LmjF.27.1940,206,768,660,61,0.544,0.5
LmjF.27.1945,1055,8849,6373,1200,0.555,0.547
LmjF.27.1950,19,1489,1472,4,0.579,0.579
LmjF.27.1960,385,1501,1330,92,0.558,0.574
LmjF.27.1970,77,5083,4925,87,0.584,0.494
LmjF.27.1980,302,1039,766,81,0.616,0.579
LmjF.27.1990,620,971,701,61,0.537,0.582
LmjF.27.2000,377,3730,1549,1236,0.525,0.645
LmjF.27.2010,1212,1195,875,122,0.613,0.515
LmjF.27.2020,245,2152,1914,132,0.535,0.596
LmjF.27.2030,199,2345,1527,475,0.533,0.638
LmjF.27.2040,320,9152,5091,2631,0.562,0.422
LmjF.27.2050,255,343,255,39,0.592,0.678
LmjF.27.2060,184,1589,1474,55,0.527,0.5
LmjF.27.2070,1568,2077,901,439,0.629,0.555
LmjF.27.2080,115,1274,936,85,0.574,0.565
LmjF.27.2090,231,3121,2291,465,0.532,0.658
LmjF.27.2100,765,3005,2684,115,0.566,0.603
LmjF.27.2110,1727,1720,1376,175,0.6,0.548
LmjF.27.2120,883,2982,1506,893,0.595,0.658
LmjF.27.2130,811,557,423,71,0.628,0.554
LmjF.27.2140,2560,6594,4515,1694,0.563,0.622
LmjF.27.2150,88,6598,4465,1460,0.545,0.602
LmjF.27.2160,138,2721,1823,295,0.565,0.471
LmjF.27.2170,479,1581,836,377,0.589,0.57
LmjF.27.2180,770,1510,1381,45,0.634,0.544
LmjF.27.2190,84,1917,1440,284,0.536,0.5
LmjF.27.2200,193,2476,1491,643,0.534,0.534
LmjF.27.2210,372,1541,920,545,0.567,0.57
LmjF.27.2220,452,2594,2337,177,0.586,0.644
LmjF.27.2230,877,1327,1108,125,0.602,0.54
LmjF.27.2240,778,873,753,43,0.622,0.545
LmjF.27.2250,471,191,144,35,0.665,0.522
LmjF.27.2260,499,1110,811,100,0.571,0.527
LmjF.27.2270,905,1138,961,63,0.545,0.531
LmjF.27.2280,1505,747,554,72,0.639,0.502
LmjF.27.2290,194,980,721,136,0.603,0.546
LmjF.27.2300,274,3296,2590,434,0.518,0.558
LmjF.27.2305,149,2728,2322,351,0.51,0.523
LmjF.27.2310,220,1813,1694,89,0.527,0.532
LmjF.27.2320,143,1846,1758,46,0.531,0.51
LmjF.27.2330,83,6693,5380,1196,0.446,0.614
LmjF.27.2335,63,3117,2852,159,0.444,0.603
LmjF.27.2337,39,1084,978,23,0.667,0.462
LmjF.27.2340,36,893,841,23,0.528,0.5
LmjF.27.2350,65,2597,2171,185,0.523,0.723
LmjF.27.2360,54,3313,3268,42,0.481,0.667
LmjF.27.2370,46,669,553,59,0.674,0.696
LmjF.27.2380,84,2,2,2,0.595,0.667
LmjF.27.2390,123,2291,2160,69,0.553,0.585
LmjF.27.2400,375,11402,9902,607,0.552,0.637
LmjF.27.2410,89,2087,832,597,0.584,0.64
LmjF.27.2420,139,1071,825,230,0.547,0.583
LmjF.27.2430,170,800,630,68,0.582,0.618
LmjF.27.2440,65,7,4,2,0.277,0.508
LmjF.27.2450,153,1594,844,597,0.595,0.523
LmjF.27.2460,191,1476,1420,45,0.576,0.476
LmjF.27.2470,44,2605,2465,55,0.636,0.409
LmjF.27.2480,177,2292,1680,218,0.582,0.593
LmjF.27.2490,13,110,107,1,0.846,0.615
LmjF.27.2500,153,1336,1238,46,0.621,0.634
LmjF.27.2590,NA,0,NA,NA,NA,NA
LmjF.27.2600,188,1361,1262,19,0.585,0.548
LmjF.27.2610,650,4854,4650,89,0.642,0.523
LmjF.27.2620,103,4748,4672,48,0.68,0.583
LmjF.27.2630,422,8628,4746,1868,0.647,0.623
LmjF.27.2640,166,2262,2064,120,0.681,0.482
LmjF.27.2650,507,1743,1523,102,0.645,0.489
LmjF.27.2660,69,18545,14668,2028,0.652,0.652
LmjF.27_4876,29,2875,2727,144,0.448,0.621
LmjF.27_4947,14,1713,1174,536,0.643,0.429
LmjF.27_4965,368,2757,1324,956,0.582,0.522
LmjF.27_4968,177,1932,1219,180,0.582,0.638
LmjF.27_4994,104,3285,3140,54,0.587,0.712
LmjF.27_4995,32,514,370,78,0.188,0.781
LmjF.27_5042,373,4774,3966,586,0.555,0.633
LmjF.27_5044,112,9872,8744,1087,0.491,0.607
LmjF.27_5045,94,106,49,34,0.564,0.479
LmjF.27_5047,557,103,6,4,0.478,0.697
LmjF.27_5058,214,1264,951,240,0.603,0.533
LmjF.27_5088,138,345,245,67,0.616,0.551
LmjF.27_5115,259,2425,2026,127,0.602,0.49
LmjF.27_5147,1185,1992,1222,179,0.611,0.564
LmjF.27.ncRNA1,NA,0,NA,NA,NA,NA
LmjF.28.0010,83,1136,978,31,0.446,0.53
LmjF.28.0020,273,2735,2134,394,0.462,0.579
LmjF.28.0030,20,773,621,145,0.6,0.5
LmjF.28.0040,12,771,771,771,0.417,0.417
LmjF.28.0050,168,2924,2785,56,0.536,0.405
LmjF.28.0060,181,1576,1400,104,0.547,0.641
LmjF.28.0070,115,1490,1319,144,0.522,0.539
LmjF.28.0080,767,1137,831,142,0.551,0.533
LmjF.28.0090,853,2288,1867,279,0.542,0.584
LmjF.28.0100,78,3492,1284,1104,0.59,0.538
LmjF.28.0110,221,4091,3343,392,0.52,0.688
LmjF.28.0120,169,3215,3093,50,0.574,0.515
LmjF.28.0130,268,1567,1156,361,0.571,0.534
LmjF.28.0140,67,1760,1391,238,0.478,0.418
LmjF.28.0150,303,2058,1896,78,0.574,0.611
LmjF.28.0160,339,2477,2416,22,0.664,0.487
LmjF.28.0170,39,1054,469,273,0.385,0.359
LmjF.28.0180,308,2,1,1,0.555,0.591
LmjF.28.0190,1451,1481,1345,61,0.538,0.585
LmjF.28.0200,135,551,205,182,0.585,0.541
LmjF.28.0210,1350,6811,3289,1720,0.555,0.576
LmjF.28.0220,1875,4027,3197,563,0.576,0.551
LmjF.28.0230,434,1854,1775,29,0.56,0.7
